"Title","Description","BiocVersion","Genome","SourceType","SourceUrl","SourceVersion","Species","TaxonomyId","Coordinate_1_based","DataProvider","Maintainer","RDataClass","DispatchClass","RDataPath","ResourceName","Tags"
"Ensembl 88 EnsDb for Cavia porcellus","Gene and protein annotations for Cavia porcellus based on Ensembl version 88.",3.5,"cavPor3","ensembl","http://www.ensembl.org",88,"Cavia porcellus",10141,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v88/EnsDb.Cporcellus.v88.sqlite","EnsDb.Cporcellus.v88.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:88"
"Ensembl 88 EnsDb for Chlorocebus sabaeus","Gene and protein annotations for Chlorocebus sabaeus based on Ensembl version 88.",3.5,"ChlSab1.1","ensembl","http://www.ensembl.org",88,"Chlorocebus sabaeus",60711,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v88/EnsDb.Csabaeus.v88.sqlite","EnsDb.Csabaeus.v88.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:88"
"Ensembl 88 EnsDb for Ciona savignyi","Gene and protein annotations for Ciona savignyi based on Ensembl version 88.",3.5,"CSAV2.0","ensembl","http://www.ensembl.org",88,"Ciona savignyi",51511,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v88/EnsDb.Csavignyi.v88.sqlite","EnsDb.Csavignyi.v88.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:88"
"Ensembl 88 EnsDb for Drosophila melanogaster","Gene and protein annotations for Drosophila melanogaster based on Ensembl version 88.",3.5,"BDGP6","ensembl","http://www.ensembl.org",88,"Drosophila melanogaster",7227,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v88/EnsDb.Dmelanogaster.v88.sqlite","EnsDb.Dmelanogaster.v88.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:88"
"Ensembl 88 EnsDb for Dasypus novemcinctus","Gene and protein annotations for Dasypus novemcinctus based on Ensembl version 88.",3.5,"Dasnov3.0","ensembl","http://www.ensembl.org",88,"Dasypus novemcinctus",9361,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v88/EnsDb.Dnovemcinctus.v88.sqlite","EnsDb.Dnovemcinctus.v88.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:88"
"Ensembl 88 EnsDb for Dipodomys ordii","Gene and protein annotations for Dipodomys ordii based on Ensembl version 88.",3.5,"dipOrd1","ensembl","http://www.ensembl.org",88,"Dipodomys ordii",10020,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v88/EnsDb.Dordii.v88.sqlite","EnsDb.Dordii.v88.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:88"
"Ensembl 88 EnsDb for Danio rerio","Gene and protein annotations for Danio rerio based on Ensembl version 88.",3.5,"GRCz10","ensembl","http://www.ensembl.org",88,"Danio rerio",7955,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v88/EnsDb.Drerio.v88.sqlite","EnsDb.Drerio.v88.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:88"
"Ensembl 88 EnsDb for Equus caballus","Gene and protein annotations for Equus caballus based on Ensembl version 88.",3.5,"EquCab2","ensembl","http://www.ensembl.org",88,"Equus caballus",9796,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v88/EnsDb.Ecaballus.v88.sqlite","EnsDb.Ecaballus.v88.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:88"
"Ensembl 88 EnsDb for Erinaceus europaeus","Gene and protein annotations for Erinaceus europaeus based on Ensembl version 88.",3.5,"HEDGEHOG","ensembl","http://www.ensembl.org",88,"Erinaceus europaeus",9365,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v88/EnsDb.Eeuropaeus.v88.sqlite","EnsDb.Eeuropaeus.v88.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:88"
"Ensembl 88 EnsDb for Echinops telfairi","Gene and protein annotations for Echinops telfairi based on Ensembl version 88.",3.5,"TENREC","ensembl","http://www.ensembl.org",88,"Echinops telfairi",9371,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v88/EnsDb.Etelfairi.v88.sqlite","EnsDb.Etelfairi.v88.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:88"
"Ensembl 88 EnsDb for Ficedula albicollis","Gene and protein annotations for Ficedula albicollis based on Ensembl version 88.",3.5,"FicAlb_1.4","ensembl","http://www.ensembl.org",88,"Ficedula albicollis",59894,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v88/EnsDb.Falbicollis.v88.sqlite","EnsDb.Falbicollis.v88.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:88"
"Ensembl 88 EnsDb for Felis catus","Gene and protein annotations for Felis catus based on Ensembl version 88.",3.5,"Felis_catus_6.2","ensembl","http://www.ensembl.org",88,"Felis catus",9685,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v88/EnsDb.Fcatus.v88.sqlite","EnsDb.Fcatus.v88.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:88"
"Ensembl 88 EnsDb for Gasterosteus aculeatus","Gene and protein annotations for Gasterosteus aculeatus based on Ensembl version 88.",3.5,"BROADS1","ensembl","http://www.ensembl.org",88,"Gasterosteus aculeatus",69293,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v88/EnsDb.Gaculeatus.v88.sqlite","EnsDb.Gaculeatus.v88.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:88"
"Ensembl 88 EnsDb for Gallus gallus","Gene and protein annotations for Gallus gallus based on Ensembl version 88.",3.5,"Gallus_gallus-5.0","ensembl","http://www.ensembl.org",88,"Gallus gallus",9031,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v88/EnsDb.Ggallus.v88.sqlite","EnsDb.Ggallus.v88.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:88"
"Ensembl 88 EnsDb for Gorilla gorilla","Gene and protein annotations for Gorilla gorilla based on Ensembl version 88.",3.5,"gorGor3.1","ensembl","http://www.ensembl.org",88,"Gorilla gorilla",9593,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v88/EnsDb.Ggorilla.v88.sqlite","EnsDb.Ggorilla.v88.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:88"
"Ensembl 88 EnsDb for Gadus morhua","Gene and protein annotations for Gadus morhua based on Ensembl version 88.",3.5,"gadMor1","ensembl","http://www.ensembl.org",88,"Gadus morhua",8049,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v88/EnsDb.Gmorhua.v88.sqlite","EnsDb.Gmorhua.v88.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:88"
"Ensembl 88 EnsDb for Homo sapiens","Gene and protein annotations for Homo sapiens based on Ensembl version 88.",3.5,"GRCh38","ensembl","http://www.ensembl.org",88,"Homo sapiens",9606,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v88/EnsDb.Hsapiens.v88.sqlite","EnsDb.Hsapiens.v88.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:88"
"Ensembl 88 EnsDb for Ictidomys tridecemlineatus","Gene and protein annotations for Ictidomys tridecemlineatus based on Ensembl version 88.",3.5,"spetri2","ensembl","http://www.ensembl.org",88,"Ictidomys tridecemlineatus",43179,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v88/EnsDb.Itridecemlineatus.v88.sqlite","EnsDb.Itridecemlineatus.v88.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:88"
"Ensembl 88 EnsDb for Loxodonta africana","Gene and protein annotations for Loxodonta africana based on Ensembl version 88.",3.5,"loxAfr3","ensembl","http://www.ensembl.org",88,"Loxodonta africana",9785,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v88/EnsDb.Lafricana.v88.sqlite","EnsDb.Lafricana.v88.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:88"
"Ensembl 88 EnsDb for Latimeria chalumnae","Gene and protein annotations for Latimeria chalumnae based on Ensembl version 88.",3.5,"LatCha1","ensembl","http://www.ensembl.org",88,"Latimeria chalumnae",7897,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v88/EnsDb.Lchalumnae.v88.sqlite","EnsDb.Lchalumnae.v88.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:88"
"Ensembl 88 EnsDb for Lepisosteus oculatus","Gene and protein annotations for Lepisosteus oculatus based on Ensembl version 88.",3.5,"LepOcu1","ensembl","http://www.ensembl.org",88,"Lepisosteus oculatus",7918,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v88/EnsDb.Loculatus.v88.sqlite","EnsDb.Loculatus.v88.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:88"
"Ensembl 88 EnsDb for Monodelphis domestica","Gene and protein annotations for Monodelphis domestica based on Ensembl version 88.",3.5,"BROADO5","ensembl","http://www.ensembl.org",88,"Monodelphis domestica",13616,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v88/EnsDb.Mdomestica.v88.sqlite","EnsDb.Mdomestica.v88.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:88"
"Ensembl 88 EnsDb for Macropus eugenii","Gene and protein annotations for Macropus eugenii based on Ensembl version 88.",3.5,"Meug_1.0","ensembl","http://www.ensembl.org",88,"Macropus eugenii",9315,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v88/EnsDb.Meugenii.v88.sqlite","EnsDb.Meugenii.v88.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:88"
"Ensembl 88 EnsDb for Meleagris gallopavo","Gene and protein annotations for Meleagris gallopavo based on Ensembl version 88.",3.5,"UMD2","ensembl","http://www.ensembl.org",88,"Meleagris gallopavo",9103,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v88/EnsDb.Mgallopavo.v88.sqlite","EnsDb.Mgallopavo.v88.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:88"
"Ensembl 88 EnsDb for Myotis lucifugus","Gene and protein annotations for Myotis lucifugus based on Ensembl version 88.",3.5,"Myoluc2.0","ensembl","http://www.ensembl.org",88,"Myotis lucifugus",59463,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v88/EnsDb.Mlucifugus.v88.sqlite","EnsDb.Mlucifugus.v88.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:88"
"Ensembl 88 EnsDb for Macaca mulatta","Gene and protein annotations for Macaca mulatta based on Ensembl version 88.",3.5,"Mmul_8.0.1","ensembl","http://www.ensembl.org",88,"Macaca mulatta",9544,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v88/EnsDb.Mmulatta.v88.sqlite","EnsDb.Mmulatta.v88.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:88"
"Ensembl 88 EnsDb for Microcebus murinus","Gene and protein annotations for Microcebus murinus based on Ensembl version 88.",3.5,"Mmur_2.0","ensembl","http://www.ensembl.org",88,"Microcebus murinus",30608,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v88/EnsDb.Mmurinus.v88.sqlite","EnsDb.Mmurinus.v88.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:88"
"Ensembl 88 EnsDb for Mus musculus","Gene and protein annotations for Mus musculus based on Ensembl version 88.",3.5,"GRCm38","ensembl","http://www.ensembl.org",88,"Mus musculus",10090,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v88/EnsDb.Mmusculus.v88.sqlite","EnsDb.Mmusculus.v88.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:88"
"Ensembl 88 EnsDb for Nomascus leucogenys","Gene and protein annotations for Nomascus leucogenys based on Ensembl version 88.",3.5,"Nleu1.0","ensembl","http://www.ensembl.org",88,"Nomascus leucogenys",61853,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v88/EnsDb.Nleucogenys.v88.sqlite","EnsDb.Nleucogenys.v88.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:88"
"Ensembl 88 EnsDb for Ornithorhynchus anatinus","Gene and protein annotations for Ornithorhynchus anatinus based on Ensembl version 88.",3.5,"OANA5","ensembl","http://www.ensembl.org",88,"Ornithorhynchus anatinus",9258,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v88/EnsDb.Oanatinus.v88.sqlite","EnsDb.Oanatinus.v88.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:88"
"Ensembl 88 EnsDb for Ovis aries","Gene and protein annotations for Ovis aries based on Ensembl version 88.",3.5,"Oar_v3.1","ensembl","http://www.ensembl.org",88,"Ovis aries",9940,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v88/EnsDb.Oaries.v88.sqlite","EnsDb.Oaries.v88.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:88"
"Ensembl 88 EnsDb for Oryctolagus cuniculus","Gene and protein annotations for Oryctolagus cuniculus based on Ensembl version 88.",3.5,"OryCun2.0","ensembl","http://www.ensembl.org",88,"Oryctolagus cuniculus",9986,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v88/EnsDb.Ocuniculus.v88.sqlite","EnsDb.Ocuniculus.v88.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:88"
"Ensembl 88 EnsDb for Otolemur garnettii","Gene and protein annotations for Otolemur garnettii based on Ensembl version 88.",3.5,"OtoGar3","ensembl","http://www.ensembl.org",88,"Otolemur garnettii",30611,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v88/EnsDb.Ogarnettii.v88.sqlite","EnsDb.Ogarnettii.v88.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:88"
"Ensembl 88 EnsDb for Oryzias latipes","Gene and protein annotations for Oryzias latipes based on Ensembl version 88.",3.5,"MEDAKA1","ensembl","http://www.ensembl.org",88,"Oryzias latipes",8090,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v88/EnsDb.Olatipes.v88.sqlite","EnsDb.Olatipes.v88.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:88"
"Ensembl 88 EnsDb for Oreochromis niloticus","Gene and protein annotations for Oreochromis niloticus based on Ensembl version 88.",3.5,"Orenil1.0","ensembl","http://www.ensembl.org",88,"Oreochromis niloticus",8128,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v88/EnsDb.Oniloticus.v88.sqlite","EnsDb.Oniloticus.v88.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:88"
"Ensembl 88 EnsDb for Ochotona princeps","Gene and protein annotations for Ochotona princeps based on Ensembl version 88.",3.5,"OchPri2.0-Ens","ensembl","http://www.ensembl.org",88,"Ochotona princeps",9978,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v88/EnsDb.Oprinceps.v88.sqlite","EnsDb.Oprinceps.v88.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:88"
"Ensembl 88 EnsDb for Pongo abelii","Gene and protein annotations for Pongo abelii based on Ensembl version 88.",3.5,"PPYG2","ensembl","http://www.ensembl.org",88,"Pongo abelii",9601,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v88/EnsDb.Pabelii.v88.sqlite","EnsDb.Pabelii.v88.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:88"
"Ensembl 88 EnsDb for Papio anubis","Gene and protein annotations for Papio anubis based on Ensembl version 88.",3.5,"PapAnu2.0","ensembl","http://www.ensembl.org",88,"Papio anubis",9555,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v88/EnsDb.Panubis.v88.sqlite","EnsDb.Panubis.v88.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:88"
"Ensembl 88 EnsDb for Procavia capensis","Gene and protein annotations for Procavia capensis based on Ensembl version 88.",3.5,"proCap1","ensembl","http://www.ensembl.org",88,"Procavia capensis",9813,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v88/EnsDb.Pcapensis.v88.sqlite","EnsDb.Pcapensis.v88.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:88"
"Ensembl 88 EnsDb for Poecilia formosa","Gene and protein annotations for Poecilia formosa based on Ensembl version 88.",3.5,"PoeFor_5.1.2","ensembl","http://www.ensembl.org",88,"Poecilia formosa",48698,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v88/EnsDb.Pformosa.v88.sqlite","EnsDb.Pformosa.v88.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:88"
"Ensembl 88 EnsDb for Petromyzon marinus","Gene and protein annotations for Petromyzon marinus based on Ensembl version 88.",3.5,"Pmarinus_7.0","ensembl","http://www.ensembl.org",88,"Petromyzon marinus",7757,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v88/EnsDb.Pmarinus.v88.sqlite","EnsDb.Pmarinus.v88.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:88"
"Ensembl 88 EnsDb for Pelodiscus sinensis","Gene and protein annotations for Pelodiscus sinensis based on Ensembl version 88.",3.5,"PelSin_1.0","ensembl","http://www.ensembl.org",88,"Pelodiscus sinensis",13735,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v88/EnsDb.Psinensis.v88.sqlite","EnsDb.Psinensis.v88.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:88"
"Ensembl 88 EnsDb for Pan troglodytes","Gene and protein annotations for Pan troglodytes based on Ensembl version 88.",3.5,"CHIMP2.1.4","ensembl","http://www.ensembl.org",88,"Pan troglodytes",9598,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v88/EnsDb.Ptroglodytes.v88.sqlite","EnsDb.Ptroglodytes.v88.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:88"
"Ensembl 88 EnsDb for Pteropus vampyrus","Gene and protein annotations for Pteropus vampyrus based on Ensembl version 88.",3.5,"pteVam1","ensembl","http://www.ensembl.org",88,"Pteropus vampyrus",132908,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v88/EnsDb.Pvampyrus.v88.sqlite","EnsDb.Pvampyrus.v88.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:88"
"Ensembl 88 EnsDb for Rattus norvegicus","Gene and protein annotations for Rattus norvegicus based on Ensembl version 88.",3.5,"Rnor_6.0","ensembl","http://www.ensembl.org",88,"Rattus norvegicus",10116,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v88/EnsDb.Rnorvegicus.v88.sqlite","EnsDb.Rnorvegicus.v88.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:88"
"Ensembl 88 EnsDb for Sorex araneus","Gene and protein annotations for Sorex araneus based on Ensembl version 88.",3.5,"COMMON_SHREW1","ensembl","http://www.ensembl.org",88,"Sorex araneus",42254,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v88/EnsDb.Saraneus.v88.sqlite","EnsDb.Saraneus.v88.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:88"
"Ensembl 88 EnsDb for Saccharomyces cerevisiae","Gene and protein annotations for Saccharomyces cerevisiae based on Ensembl version 88.",3.5,"R64-1-1","ensembl","http://www.ensembl.org",88,"Saccharomyces cerevisiae",4932,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v88/EnsDb.Scerevisiae.v88.sqlite","EnsDb.Scerevisiae.v88.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:88"
"Ensembl 88 EnsDb for Sarcophilus harrisii","Gene and protein annotations for Sarcophilus harrisii based on Ensembl version 88.",3.5,"DEVIL7.0","ensembl","http://www.ensembl.org",88,"Sarcophilus harrisii",9305,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v88/EnsDb.Sharrisii.v88.sqlite","EnsDb.Sharrisii.v88.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:88"
