"Title","Description","BiocVersion","Genome","SourceType","SourceUrl","SourceVersion","Species","TaxonomyId","Coordinate_1_based","DataProvider","Maintainer","RDataClass","DispatchClass","RDataPath","ResourceName","Tags"
"Ensembl 92 EnsDb for Drosophila melanogaster","Gene and protein annotations for Drosophila melanogaster based on Ensembl version 92.",3.7,"BDGP6","ensembl","http://www.ensembl.org",92,"Drosophila melanogaster",7227,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v92/EnsDb.Dmelanogaster.v92.sqlite","EnsDb.Dmelanogaster.v92.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:92"
"Ensembl 92 EnsDb for Dasypus novemcinctus","Gene and protein annotations for Dasypus novemcinctus based on Ensembl version 92.",3.7,"Dasnov3.0","ensembl","http://www.ensembl.org",92,"Dasypus novemcinctus",9361,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v92/EnsDb.Dnovemcinctus.v92.sqlite","EnsDb.Dnovemcinctus.v92.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:92"
"Ensembl 92 EnsDb for Dipodomys ordii","Gene and protein annotations for Dipodomys ordii based on Ensembl version 92.",3.7,"Dord_2.0","ensembl","http://www.ensembl.org",92,"Dipodomys ordii",10020,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v92/EnsDb.Dordii.v92.sqlite","EnsDb.Dordii.v92.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:92"
"Ensembl 92 EnsDb for Danio rerio","Gene and protein annotations for Danio rerio based on Ensembl version 92.",3.7,"GRCz11","ensembl","http://www.ensembl.org",92,"Danio rerio",7955,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v92/EnsDb.Drerio.v92.sqlite","EnsDb.Drerio.v92.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:92"
"Ensembl 92 EnsDb for Equus caballus","Gene and protein annotations for Equus caballus based on Ensembl version 92.",3.7,"EquCab2","ensembl","http://www.ensembl.org",92,"Equus caballus",9796,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v92/EnsDb.Ecaballus.v92.sqlite","EnsDb.Ecaballus.v92.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:92"
"Ensembl 92 EnsDb for Erinaceus europaeus","Gene and protein annotations for Erinaceus europaeus based on Ensembl version 92.",3.7,"HEDGEHOG","ensembl","http://www.ensembl.org",92,"Erinaceus europaeus",9365,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v92/EnsDb.Eeuropaeus.v92.sqlite","EnsDb.Eeuropaeus.v92.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:92"
"Ensembl 92 EnsDb for Echinops telfairi","Gene and protein annotations for Echinops telfairi based on Ensembl version 92.",3.7,"TENREC","ensembl","http://www.ensembl.org",92,"Echinops telfairi",9371,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v92/EnsDb.Etelfairi.v92.sqlite","EnsDb.Etelfairi.v92.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:92"
"Ensembl 92 EnsDb for Ficedula albicollis","Gene and protein annotations for Ficedula albicollis based on Ensembl version 92.",3.7,"FicAlb_1.4","ensembl","http://www.ensembl.org",92,"Ficedula albicollis",59894,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v92/EnsDb.Falbicollis.v92.sqlite","EnsDb.Falbicollis.v92.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:92"
"Ensembl 92 EnsDb for Felis catus","Gene and protein annotations for Felis catus based on Ensembl version 92.",3.7,"Felis_catus_8.0","ensembl","http://www.ensembl.org",92,"Felis catus",9685,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v92/EnsDb.Fcatus.v92.sqlite","EnsDb.Fcatus.v92.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:92"
"Ensembl 92 EnsDb for Fukomys damarensis","Gene and protein annotations for Fukomys damarensis based on Ensembl version 92.",3.7,"DMR_v1.0","ensembl","http://www.ensembl.org",92,"Fukomys damarensis",885580,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v92/EnsDb.Fdamarensis.v92.sqlite","EnsDb.Fdamarensis.v92.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:92"
"Ensembl 92 EnsDb for Gasterosteus aculeatus","Gene and protein annotations for Gasterosteus aculeatus based on Ensembl version 92.",3.7,"BROADS1","ensembl","http://www.ensembl.org",92,"Gasterosteus aculeatus",69293,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v92/EnsDb.Gaculeatus.v92.sqlite","EnsDb.Gaculeatus.v92.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:92"
"Ensembl 92 EnsDb for Gallus gallus","Gene and protein annotations for Gallus gallus based on Ensembl version 92.",3.7,"Gallus_gallus-5.0","ensembl","http://www.ensembl.org",92,"Gallus gallus",9031,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v92/EnsDb.Ggallus.v92.sqlite","EnsDb.Ggallus.v92.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:92"
"Ensembl 92 EnsDb for Gorilla gorilla","Gene and protein annotations for Gorilla gorilla based on Ensembl version 92.",3.7,"gorGor4","ensembl","http://www.ensembl.org",92,"Gorilla gorilla",9593,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v92/EnsDb.Ggorilla.v92.sqlite","EnsDb.Ggorilla.v92.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:92"
"Ensembl 92 EnsDb for Gadus morhua","Gene and protein annotations for Gadus morhua based on Ensembl version 92.",3.7,"gadMor1","ensembl","http://www.ensembl.org",92,"Gadus morhua",8049,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v92/EnsDb.Gmorhua.v92.sqlite","EnsDb.Gmorhua.v92.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:92"
"Ensembl 92 EnsDb for Homo sapiens","Gene and protein annotations for Homo sapiens based on Ensembl version 92.",3.7,"GRCh38","ensembl","http://www.ensembl.org",92,"Homo sapiens",9606,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v92/EnsDb.Hsapiens.v92.sqlite","EnsDb.Hsapiens.v92.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:92"
"Ensembl 92 EnsDb for Ictidomys tridecemlineatus","Gene and protein annotations for Ictidomys tridecemlineatus based on Ensembl version 92.",3.7,"SpeTri2.0","ensembl","http://www.ensembl.org",92,"Ictidomys tridecemlineatus",43179,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v92/EnsDb.Itridecemlineatus.v92.sqlite","EnsDb.Itridecemlineatus.v92.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:92"
"Ensembl 92 EnsDb for Jaculus jaculus","Gene and protein annotations for Jaculus jaculus based on Ensembl version 92.",3.7,"JacJac1.0","ensembl","http://www.ensembl.org",92,"Jaculus jaculus",51337,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v92/EnsDb.Jjaculus.v92.sqlite","EnsDb.Jjaculus.v92.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:92"
"Ensembl 92 EnsDb for Loxodonta africana","Gene and protein annotations for Loxodonta africana based on Ensembl version 92.",3.7,"loxAfr3","ensembl","http://www.ensembl.org",92,"Loxodonta africana",9785,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v92/EnsDb.Lafricana.v92.sqlite","EnsDb.Lafricana.v92.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:92"
"Ensembl 92 EnsDb for Latimeria chalumnae","Gene and protein annotations for Latimeria chalumnae based on Ensembl version 92.",3.7,"LatCha1","ensembl","http://www.ensembl.org",92,"Latimeria chalumnae",7897,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v92/EnsDb.Lchalumnae.v92.sqlite","EnsDb.Lchalumnae.v92.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:92"
"Ensembl 92 EnsDb for Lepisosteus oculatus","Gene and protein annotations for Lepisosteus oculatus based on Ensembl version 92.",3.7,"LepOcu1","ensembl","http://www.ensembl.org",92,"Lepisosteus oculatus",7918,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v92/EnsDb.Loculatus.v92.sqlite","EnsDb.Loculatus.v92.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:92"
"Ensembl 92 EnsDb for Mesocricetus auratus","Gene and protein annotations for Mesocricetus auratus based on Ensembl version 92.",3.7,"MesAur1.0","ensembl","http://www.ensembl.org",92,"Mesocricetus auratus",10036,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v92/EnsDb.Mauratus.v92.sqlite","EnsDb.Mauratus.v92.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:92"
"Ensembl 92 EnsDb for Mus caroli","Gene and protein annotations for Mus caroli based on Ensembl version 92.",3.7,"CAROLI_EIJ_v1.1","ensembl","http://www.ensembl.org",92,"Mus caroli",10089,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v92/EnsDb.Mcaroli.v92.sqlite","EnsDb.Mcaroli.v92.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:92"
"Ensembl 92 EnsDb for Monodelphis domestica","Gene and protein annotations for Monodelphis domestica based on Ensembl version 92.",3.7,"monDom5","ensembl","http://www.ensembl.org",92,"Monodelphis domestica",13616,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v92/EnsDb.Mdomestica.v92.sqlite","EnsDb.Mdomestica.v92.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:92"
"Ensembl 92 EnsDb for Macaca fascicularis","Gene and protein annotations for Macaca fascicularis based on Ensembl version 92.",3.7,"Macaca_fascicularis_5.0","ensembl","http://www.ensembl.org",92,"Macaca fascicularis",9541,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v92/EnsDb.Mfascicularis.v92.sqlite","EnsDb.Mfascicularis.v92.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:92"
"Ensembl 92 EnsDb for Meleagris gallopavo","Gene and protein annotations for Meleagris gallopavo based on Ensembl version 92.",3.7,"UMD2","ensembl","http://www.ensembl.org",92,"Meleagris gallopavo",9103,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v92/EnsDb.Mgallopavo.v92.sqlite","EnsDb.Mgallopavo.v92.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:92"
"Ensembl 92 EnsDb for Mandrillus leucophaeus","Gene and protein annotations for Mandrillus leucophaeus based on Ensembl version 92.",3.7,"Mleu.le_1.0","ensembl","http://www.ensembl.org",92,"Mandrillus leucophaeus",9568,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v92/EnsDb.Mleucophaeus.v92.sqlite","EnsDb.Mleucophaeus.v92.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:92"
"Ensembl 92 EnsDb for Myotis lucifugus","Gene and protein annotations for Myotis lucifugus based on Ensembl version 92.",3.7,"Myoluc2.0","ensembl","http://www.ensembl.org",92,"Myotis lucifugus",59463,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v92/EnsDb.Mlucifugus.v92.sqlite","EnsDb.Mlucifugus.v92.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:92"
"Ensembl 92 EnsDb for Macaca mulatta","Gene and protein annotations for Macaca mulatta based on Ensembl version 92.",3.7,"Mmul_8.0.1","ensembl","http://www.ensembl.org",92,"Macaca mulatta",9544,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v92/EnsDb.Mmulatta.v92.sqlite","EnsDb.Mmulatta.v92.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:92"
"Ensembl 92 EnsDb for Microcebus murinus","Gene and protein annotations for Microcebus murinus based on Ensembl version 92.",3.7,"Mmur_3.0","ensembl","http://www.ensembl.org",92,"Microcebus murinus",30608,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v92/EnsDb.Mmurinus.v92.sqlite","EnsDb.Mmurinus.v92.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:92"
"Ensembl 92 EnsDb for Mus musculus","Gene and protein annotations for Mus musculus based on Ensembl version 92.",3.7,"GRCm38","ensembl","http://www.ensembl.org",92,"Mus musculus",10090,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v92/EnsDb.Mmusculus.v92.sqlite","EnsDb.Mmusculus.v92.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:92"
"Ensembl 92 EnsDb for Macaca nemestrina","Gene and protein annotations for Macaca nemestrina based on Ensembl version 92.",3.7,"Mnem_1.0","ensembl","http://www.ensembl.org",92,"Macaca nemestrina",9545,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v92/EnsDb.Mnemestrina.v92.sqlite","EnsDb.Mnemestrina.v92.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:92"
"Ensembl 92 EnsDb for Microtus ochrogaster","Gene and protein annotations for Microtus ochrogaster based on Ensembl version 92.",3.7,"MicOch1.0","ensembl","http://www.ensembl.org",92,"Microtus ochrogaster",79684,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v92/EnsDb.Mochrogaster.v92.sqlite","EnsDb.Mochrogaster.v92.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:92"
"Ensembl 92 EnsDb for Mus pahari","Gene and protein annotations for Mus pahari based on Ensembl version 92.",3.7,"PAHARI_EIJ_v1.1","ensembl","http://www.ensembl.org",92,"Mus pahari",10093,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v92/EnsDb.Mpahari.v92.sqlite","EnsDb.Mpahari.v92.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:92"
"Ensembl 92 EnsDb for Mus spretus","Gene and protein annotations for Mus spretus based on Ensembl version 92.",3.7,"SPRET_EiJ_v1","ensembl","http://www.ensembl.org",92,"Mus spretus",10096,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v92/EnsDb.Mspretus.v92.sqlite","EnsDb.Mspretus.v92.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:92"
"Ensembl 92 EnsDb for Notamacropus eugenii","Gene and protein annotations for Notamacropus eugenii based on Ensembl version 92.",3.7,"Meug_1.0","ensembl","http://www.ensembl.org",92,"Notamacropus eugenii",9315,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v92/EnsDb.Neugenii.v92.sqlite","EnsDb.Neugenii.v92.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:92"
"Ensembl 92 EnsDb for Nannospalax galili","Gene and protein annotations for Nannospalax galili based on Ensembl version 92.",3.7,"S.galili_v1.0","ensembl","http://www.ensembl.org",92,"Nannospalax galili",1026970,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v92/EnsDb.Ngalili.v92.sqlite","EnsDb.Ngalili.v92.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:92"
"Ensembl 92 EnsDb for Nomascus leucogenys","Gene and protein annotations for Nomascus leucogenys based on Ensembl version 92.",3.7,"Nleu_3.0","ensembl","http://www.ensembl.org",92,"Nomascus leucogenys",61853,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v92/EnsDb.Nleucogenys.v92.sqlite","EnsDb.Nleucogenys.v92.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:92"
"Ensembl 92 EnsDb for Ornithorhynchus anatinus","Gene and protein annotations for Ornithorhynchus anatinus based on Ensembl version 92.",3.7,"OANA5","ensembl","http://www.ensembl.org",92,"Ornithorhynchus anatinus",9258,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v92/EnsDb.Oanatinus.v92.sqlite","EnsDb.Oanatinus.v92.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:92"
