"Title","Description","BiocVersion","Genome","SourceType","SourceUrl","SourceVersion","Species","TaxonomyId","Coordinate_1_based","DataProvider","Maintainer","RDataClass","DispatchClass","RDataPath","ResourceName","Tags"
"Ensembl 108 EnsDb for Aotus nancymaae","Gene and protein annotations for Aotus nancymaae based on Ensembl version 108.","3.16","Anan_2.0","ensembl","http://www.ensembl.org","108","Aotus nancymaae","37293",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v108/EnsDb.Anancymaae.v108.sqlite","EnsDb.Anancymaae.v108.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:108"
"Ensembl 108 EnsDb for Accipiter nisus","Gene and protein annotations for Accipiter nisus based on Ensembl version 108.","3.16","Accipiter_nisus_ver1.0","ensembl","http://www.ensembl.org","108","Accipiter nisus","211598",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v108/EnsDb.Anisus.v108.sqlite","EnsDb.Anisus.v108.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:108"
"Ensembl 108 EnsDb for Amphiprion ocellaris","Gene and protein annotations for Amphiprion ocellaris based on Ensembl version 108.","3.16","AmpOce1.0","ensembl","http://www.ensembl.org","108","Amphiprion ocellaris","80972",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v108/EnsDb.Aocellaris.v108.sqlite","EnsDb.Aocellaris.v108.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:108"
"Ensembl 108 EnsDb for Apteryx owenii","Gene and protein annotations for Apteryx owenii based on Ensembl version 108.","3.16","aptOwe1","ensembl","http://www.ensembl.org","108","Apteryx owenii","8824",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v108/EnsDb.Aowenii.v108.sqlite","EnsDb.Aowenii.v108.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:108"
"Ensembl 108 EnsDb for Amphiprion percula","Gene and protein annotations for Amphiprion percula based on Ensembl version 108.","3.16","Nemo_v1","ensembl","http://www.ensembl.org","108","Amphiprion percula","161767",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v108/EnsDb.Apercula.v108.sqlite","EnsDb.Apercula.v108.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:108"
"Ensembl 108 EnsDb for Anas platyrhynchos","Gene and protein annotations for Anas platyrhynchos based on Ensembl version 108.","3.16","ASM874695v1","ensembl","http://www.ensembl.org","108","Anas platyrhynchos","8839",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v108/EnsDb.Aplatyrhynchos.v108.sqlite","EnsDb.Aplatyrhynchos.v108.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:108"
"Ensembl 108 EnsDb for Acanthochromis polyacanthus","Gene and protein annotations for Acanthochromis polyacanthus based on Ensembl version 108.","3.16","ASM210954v1","ensembl","http://www.ensembl.org","108","Acanthochromis polyacanthus","80966",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v108/EnsDb.Apolyacanthus.v108.sqlite","EnsDb.Apolyacanthus.v108.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:108"
"Ensembl 108 EnsDb for Apteryx rowi","Gene and protein annotations for Apteryx rowi based on Ensembl version 108.","3.16","aptRow1","ensembl","http://www.ensembl.org","108","Apteryx rowi","308060",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v108/EnsDb.Arowi.v108.sqlite","EnsDb.Arowi.v108.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:108"
"Ensembl 108 EnsDb for Anabas testudineus","Gene and protein annotations for Anabas testudineus based on Ensembl version 108.","3.16","fAnaTes1.2","ensembl","http://www.ensembl.org","108","Anabas testudineus","64144",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v108/EnsDb.Atestudineus.v108.sqlite","EnsDb.Atestudineus.v108.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:108"
"Ensembl 108 EnsDb for Anas zonorhyncha","Gene and protein annotations for Anas zonorhyncha based on Ensembl version 108.","3.16","ASM222487v1","ensembl","http://www.ensembl.org","108","Anas zonorhyncha","75864",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v108/EnsDb.Azonorhyncha.v108.sqlite","EnsDb.Azonorhyncha.v108.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:108"
"Ensembl 108 EnsDb for Bubo bubo","Gene and protein annotations for Bubo bubo based on Ensembl version 108.","3.16","BubBub1.0","ensembl","http://www.ensembl.org","108","Bubo bubo","30461",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v108/EnsDb.Bbubo.v108.sqlite","EnsDb.Bbubo.v108.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:108"
"Ensembl 108 EnsDb for Bos grunniens","Gene and protein annotations for Bos grunniens based on Ensembl version 108.","3.16","LU_Bosgru_v3.0","ensembl","http://www.ensembl.org","108","Bos grunniens","30521",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v108/EnsDb.Bgrunniens.v108.sqlite","EnsDb.Bgrunniens.v108.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:108"
"Ensembl 108 EnsDb for Buteo japonicus","Gene and protein annotations for Buteo japonicus based on Ensembl version 108.","3.16","ButJap1.0","ensembl","http://www.ensembl.org","108","Buteo japonicus","224669",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v108/EnsDb.Bjaponicus.v108.sqlite","EnsDb.Bjaponicus.v108.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:108"
"Ensembl 108 EnsDb for Balaenoptera musculus","Gene and protein annotations for Balaenoptera musculus based on Ensembl version 108.","3.16","mBalMus1.v2","ensembl","http://www.ensembl.org","108","Balaenoptera musculus","9771",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v108/EnsDb.Bmusculus.v108.sqlite","EnsDb.Bmusculus.v108.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:108"
"Ensembl 108 EnsDb for Bos mutus","Gene and protein annotations for Bos mutus based on Ensembl version 108.","3.16","BosGru_v2.0","ensembl","http://www.ensembl.org","108","Bos mutus","72004",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v108/EnsDb.Bmutus.v108.sqlite","EnsDb.Bmutus.v108.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:108"
"Ensembl 108 EnsDb for Betta splendens","Gene and protein annotations for Betta splendens based on Ensembl version 108.","3.16","fBetSpl5.2","ensembl","http://www.ensembl.org","108","Betta splendens","158456",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v108/EnsDb.Bsplendens.v108.sqlite","EnsDb.Bsplendens.v108.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:108"
"Ensembl 108 EnsDb for Bos taurus","Gene and protein annotations for Bos taurus based on Ensembl version 108.","3.16","ARS-UCD1.2","ensembl","http://www.ensembl.org","108","Bos taurus","9913",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v108/EnsDb.Btaurus.v108.sqlite","EnsDb.Btaurus.v108.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:108"
"Ensembl 108 EnsDb for Chelonoidis abingdonii","Gene and protein annotations for Chelonoidis abingdonii based on Ensembl version 108.","3.16","ASM359739v1","ensembl","http://www.ensembl.org","108","Chelonoidis abingdonii","106734",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v108/EnsDb.Cabingdonii.v108.sqlite","EnsDb.Cabingdonii.v108.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:108"
"Ensembl 108 EnsDb for Cavia aperea","Gene and protein annotations for Cavia aperea based on Ensembl version 108.","3.16","CavAp1.0","ensembl","http://www.ensembl.org","108","Cavia aperea","37548",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v108/EnsDb.Caperea.v108.sqlite","EnsDb.Caperea.v108.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:108"
"Ensembl 108 EnsDb for Cercocebus atys","Gene and protein annotations for Cercocebus atys based on Ensembl version 108.","3.16","Caty_1.0","ensembl","http://www.ensembl.org","108","Cercocebus atys","9531",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v108/EnsDb.Catys.v108.sqlite","EnsDb.Catys.v108.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:108"
"Ensembl 108 EnsDb for Carassius auratus","Gene and protein annotations for Carassius auratus based on Ensembl version 108.","3.16","ASM336829v1","ensembl","http://www.ensembl.org","108","Carassius auratus","7957",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v108/EnsDb.Cauratus.v108.sqlite","EnsDb.Cauratus.v108.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:108"
"Ensembl 108 EnsDb for Cyanistes caeruleus","Gene and protein annotations for Cyanistes caeruleus based on Ensembl version 108.","3.16","cyaCae2","ensembl","http://www.ensembl.org","108","Cyanistes caeruleus","156563",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v108/EnsDb.Ccaeruleus.v108.sqlite","EnsDb.Ccaeruleus.v108.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:108"
"Ensembl 108 EnsDb for Castor canadensis","Gene and protein annotations for Castor canadensis based on Ensembl version 108.","3.16","C.can_genome_v1.0","ensembl","http://www.ensembl.org","108","Castor canadensis","51338",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v108/EnsDb.Ccanadensis.v108.sqlite","EnsDb.Ccanadensis.v108.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:108"
"Ensembl 108 EnsDb for Cebus capucinus imitator","Gene and protein annotations for Cebus capucinus imitator based on Ensembl version 108.","3.16","Cebus_imitator-1.0","ensembl","http://www.ensembl.org","108","Cebus capucinus imitator","2715852",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v108/EnsDb.Ccapucinus.v108.sqlite","EnsDb.Ccapucinus.v108.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:108"
"Ensembl 108 EnsDb for Cyprinus carpio","Gene and protein annotations for Cyprinus carpio based on Ensembl version 108.","3.16","common_carp_genome","ensembl","http://www.ensembl.org","108","Cyprinus carpio","7962",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v108/EnsDb.Ccarpio.v108.sqlite","EnsDb.Ccarpio.v108.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:108"
"Ensembl 108 EnsDb for Camelus dromedarius","Gene and protein annotations for Camelus dromedarius based on Ensembl version 108.","3.16","CamDro2","ensembl","http://www.ensembl.org","108","Camelus dromedarius","9838",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v108/EnsDb.Cdromedarius.v108.sqlite","EnsDb.Cdromedarius.v108.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:108"
"Ensembl 108 EnsDb for Caenorhabditis elegans","Gene and protein annotations for Caenorhabditis elegans based on Ensembl version 108.","3.16","WBcel235","ensembl","http://www.ensembl.org","108","Caenorhabditis elegans","6239",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v108/EnsDb.Celegans.v108.sqlite","EnsDb.Celegans.v108.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:108"
"Ensembl 108 EnsDb for Cottoperca gobio","Gene and protein annotations for Cottoperca gobio based on Ensembl version 108.","3.16","fCotGob3.1","ensembl","http://www.ensembl.org","108","Cottoperca gobio","56716",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v108/EnsDb.Cgobio.v108.sqlite","EnsDb.Cgobio.v108.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:108"
"Ensembl 108 EnsDb for Clupea harengus","Gene and protein annotations for Clupea harengus based on Ensembl version 108.","3.16","Ch_v2.0.2","ensembl","http://www.ensembl.org","108","Clupea harengus","7950",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v108/EnsDb.Charengus.v108.sqlite","EnsDb.Charengus.v108.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:108"
"Ensembl 108 EnsDb for Capra hircus","Gene and protein annotations for Capra hircus based on Ensembl version 108.","3.16","ARS1","ensembl","http://www.ensembl.org","108","Capra hircus","9925",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v108/EnsDb.Chircus.v108.sqlite","EnsDb.Chircus.v108.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:108"
"Ensembl 108 EnsDb for Choloepus hoffmanni","Gene and protein annotations for Choloepus hoffmanni based on Ensembl version 108.","3.16","choHof1","ensembl","http://www.ensembl.org","108","Choloepus hoffmanni","9358",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v108/EnsDb.Choffmanni.v108.sqlite","EnsDb.Choffmanni.v108.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:108"
"Ensembl 108 EnsDb for Cebus imitator","Gene and protein annotations for Cebus imitator based on Ensembl version 108.","3.16","Cebus_imitator-1.0","ensembl","http://www.ensembl.org","108","Cebus imitator","2715852",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v108/EnsDb.Cimitator.v108.sqlite","EnsDb.Cimitator.v108.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:108"
"Ensembl 108 EnsDb for Ciona intestinalis","Gene and protein annotations for Ciona intestinalis based on Ensembl version 108.","3.16","KH","ensembl","http://www.ensembl.org","108","Ciona intestinalis","7719",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v108/EnsDb.Cintestinalis.v108.sqlite","EnsDb.Cintestinalis.v108.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:108"
"Ensembl 108 EnsDb for Callithrix jacchus","Gene and protein annotations for Callithrix jacchus based on Ensembl version 108.","3.16","mCalJac1.pat.X","ensembl","http://www.ensembl.org","108","Callithrix jacchus","9483",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v108/EnsDb.Cjacchus.v108.sqlite","EnsDb.Cjacchus.v108.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:108"
"Ensembl 108 EnsDb for Coturnix japonica","Gene and protein annotations for Coturnix japonica based on Ensembl version 108.","3.16","Coturnix_japonica_2.0","ensembl","http://www.ensembl.org","108","Coturnix japonica","93934",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v108/EnsDb.Cjaponica.v108.sqlite","EnsDb.Cjaponica.v108.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:108"
"Ensembl 108 EnsDb for Chinchilla lanigera","Gene and protein annotations for Chinchilla lanigera based on Ensembl version 108.","3.16","ChiLan1.0","ensembl","http://www.ensembl.org","108","Chinchilla lanigera","34839",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v108/EnsDb.Clanigera.v108.sqlite","EnsDb.Clanigera.v108.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:108"
"Ensembl 108 EnsDb for Cyclopterus lumpus","Gene and protein annotations for Cyclopterus lumpus based on Ensembl version 108.","3.16","fCycLum1.pri","ensembl","http://www.ensembl.org","108","Cyclopterus lumpus","8103",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v108/EnsDb.Clumpus.v108.sqlite","EnsDb.Clumpus.v108.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:108"
"Ensembl 108 EnsDb for Callorhinchus milii","Gene and protein annotations for Callorhinchus milii based on Ensembl version 108.","3.16","Callorhinchus_milii-6.1.3","ensembl","http://www.ensembl.org","108","Callorhinchus milii","7868",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v108/EnsDb.Cmilii.v108.sqlite","EnsDb.Cmilii.v108.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:108"
"Ensembl 108 EnsDb for Corvus moneduloides","Gene and protein annotations for Corvus moneduloides based on Ensembl version 108.","3.16","bCorMon1.pri","ensembl","http://www.ensembl.org","108","Corvus moneduloides","1196302",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v108/EnsDb.Cmoneduloides.v108.sqlite","EnsDb.Cmoneduloides.v108.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:108"
"Ensembl 108 EnsDb for Camarhynchus parvulus","Gene and protein annotations for Camarhynchus parvulus based on Ensembl version 108.","3.16","Camarhynchus_parvulus_V1.1","ensembl","http://www.ensembl.org","108","Camarhynchus parvulus","87175",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v108/EnsDb.Cparvulus.v108.sqlite","EnsDb.Cparvulus.v108.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:108"
"Ensembl 108 EnsDb for Chrysolophus pictus","Gene and protein annotations for Chrysolophus pictus based on Ensembl version 108.","3.16","Chrysolophus_pictus_GenomeV1.0","ensembl","http://www.ensembl.org","108","Chrysolophus pictus","9089",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v108/EnsDb.Cpictus.v108.sqlite","EnsDb.Cpictus.v108.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:108"
"Ensembl 108 EnsDb for Cavia porcellus","Gene and protein annotations for Cavia porcellus based on Ensembl version 108.","3.16","Cavpor3.0","ensembl","http://www.ensembl.org","108","Cavia porcellus","10141",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v108/EnsDb.Cporcellus.v108.sqlite","EnsDb.Cporcellus.v108.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:108"
"Ensembl 108 EnsDb for Crocodylus porosus","Gene and protein annotations for Crocodylus porosus based on Ensembl version 108.","3.16","CroPor_comp1","ensembl","http://www.ensembl.org","108","Crocodylus porosus","8502",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v108/EnsDb.Cporosus.v108.sqlite","EnsDb.Cporosus.v108.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:108"
"Ensembl 108 EnsDb for Calidris pugnax","Gene and protein annotations for Calidris pugnax based on Ensembl version 108.","3.16","ASM143184v1","ensembl","http://www.ensembl.org","108","Calidris pugnax","198806",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v108/EnsDb.Cpugnax.v108.sqlite","EnsDb.Cpugnax.v108.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:108"
"Ensembl 108 EnsDb for Calidris pygmaea","Gene and protein annotations for Calidris pygmaea based on Ensembl version 108.","3.16","ASM369795v1","ensembl","http://www.ensembl.org","108","Calidris pygmaea","425635",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v108/EnsDb.Cpygmaea.v108.sqlite","EnsDb.Cpygmaea.v108.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:108"
"Ensembl 108 EnsDb for Cyanoderma ruficeps","Gene and protein annotations for Cyanoderma ruficeps based on Ensembl version 108.","3.16","ASM869450v1","ensembl","http://www.ensembl.org","108","Cyanoderma ruficeps","181631",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v108/EnsDb.Cruficeps.v108.sqlite","EnsDb.Cruficeps.v108.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:108"
"Ensembl 108 EnsDb for Chlorocebus sabaeus","Gene and protein annotations for Chlorocebus sabaeus based on Ensembl version 108.","3.16","ChlSab1.1","ensembl","http://www.ensembl.org","108","Chlorocebus sabaeus","60711",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v108/EnsDb.Csabaeus.v108.sqlite","EnsDb.Csabaeus.v108.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:108"
"Ensembl 108 EnsDb for Ciona savignyi","Gene and protein annotations for Ciona savignyi based on Ensembl version 108.","3.16","CSAV2.0","ensembl","http://www.ensembl.org","108","Ciona savignyi","51511",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v108/EnsDb.Csavignyi.v108.sqlite","EnsDb.Csavignyi.v108.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:108"
