"Title","Description","BiocVersion","Genome","SourceType","SourceUrl","SourceVersion","Species","TaxonomyId","Coordinate_1_based","DataProvider","Maintainer","RDataClass","DispatchClass","Location_Prefix","RDataPath","ResourceName","Tags"
"Ensembl 95 EnsDb for Cebus capucinus imitator","Gene and protein annotations for Cebus capucinus imitator based on Ensembl version 95.","3.8","Cebus_imitator-1.0","ensembl","http://www.ensembl.org","95","Cebus capucinus imitator","1737458",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v95/EnsDb.Ccapucinus.v95.sqlite","EnsDb.Ccapucinus.v95.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:95"
"Ensembl 95 EnsDb for Caenorhabditis elegans","Gene and protein annotations for Caenorhabditis elegans based on Ensembl version 95.","3.8","WBcel235","ensembl","http://www.ensembl.org","95","Caenorhabditis elegans","6239",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v95/EnsDb.Celegans.v95.sqlite","EnsDb.Celegans.v95.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:95"
"Ensembl 95 EnsDb for Capra hircus","Gene and protein annotations for Capra hircus based on Ensembl version 95.","3.8","ARS1","ensembl","http://www.ensembl.org","95","Capra hircus","9925",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v95/EnsDb.Chircus.v95.sqlite","EnsDb.Chircus.v95.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:95"
"Ensembl 95 EnsDb for Choloepus hoffmanni","Gene and protein annotations for Choloepus hoffmanni based on Ensembl version 95.","3.8","choHof1","ensembl","http://www.ensembl.org","95","Choloepus hoffmanni","9358",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v95/EnsDb.Choffmanni.v95.sqlite","EnsDb.Choffmanni.v95.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:95"
"Ensembl 95 EnsDb for Ciona intestinalis","Gene and protein annotations for Ciona intestinalis based on Ensembl version 95.","3.8","KH","ensembl","http://www.ensembl.org","95","Ciona intestinalis","7719",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v95/EnsDb.Cintestinalis.v95.sqlite","EnsDb.Cintestinalis.v95.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:95"
"Ensembl 95 EnsDb for Callithrix jacchus","Gene and protein annotations for Callithrix jacchus based on Ensembl version 95.","3.8","ASM275486v1","ensembl","http://www.ensembl.org","95","Callithrix jacchus","9483",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v95/EnsDb.Cjacchus.v95.sqlite","EnsDb.Cjacchus.v95.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:95"
"Ensembl 95 EnsDb for Chinchilla lanigera","Gene and protein annotations for Chinchilla lanigera based on Ensembl version 95.","3.8","ChiLan1.0","ensembl","http://www.ensembl.org","95","Chinchilla lanigera","34839",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v95/EnsDb.Clanigera.v95.sqlite","EnsDb.Clanigera.v95.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:95"
"Ensembl 95 EnsDb for Canis lupus familiaris","Gene and protein annotations for Canis lupus familiaris based on Ensembl version 95.","3.8","CanFam3.1","ensembl","http://www.ensembl.org","95","Canis lupus familiaris","9615",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v95/EnsDb.Clupus.v95.sqlite","EnsDb.Clupus.v95.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:95"
"Ensembl 95 EnsDb for Cavia porcellus","Gene and protein annotations for Cavia porcellus based on Ensembl version 95.","3.8","Cavpor3.0","ensembl","http://www.ensembl.org","95","Cavia porcellus","10141",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v95/EnsDb.Cporcellus.v95.sqlite","EnsDb.Cporcellus.v95.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:95"
"Ensembl 95 EnsDb for Chlorocebus sabaeus","Gene and protein annotations for Chlorocebus sabaeus based on Ensembl version 95.","3.8","ChlSab1.1","ensembl","http://www.ensembl.org","95","Chlorocebus sabaeus","60711",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v95/EnsDb.Csabaeus.v95.sqlite","EnsDb.Csabaeus.v95.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:95"
"Ensembl 95 EnsDb for Ciona savignyi","Gene and protein annotations for Ciona savignyi based on Ensembl version 95.","3.8","CSAV2.0","ensembl","http://www.ensembl.org","95","Ciona savignyi","51511",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v95/EnsDb.Csavignyi.v95.sqlite","EnsDb.Csavignyi.v95.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:95"
"Ensembl 95 EnsDb for Cynoglossus semilaevis","Gene and protein annotations for Cynoglossus semilaevis based on Ensembl version 95.","3.8","Cse_v1.0","ensembl","http://www.ensembl.org","95","Cynoglossus semilaevis","244447",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v95/EnsDb.Csemilaevis.v95.sqlite","EnsDb.Csemilaevis.v95.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:95"
"Ensembl 95 EnsDb for Carlito syrichta","Gene and protein annotations for Carlito syrichta based on Ensembl version 95.","3.8","Tarsius_syrichta-2.0.1","ensembl","http://www.ensembl.org","95","Carlito syrichta","1868482",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v95/EnsDb.Csyrichta.v95.sqlite","EnsDb.Csyrichta.v95.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:95"
"Ensembl 95 EnsDb for Cyprinodon variegatus","Gene and protein annotations for Cyprinodon variegatus based on Ensembl version 95.","3.8","C_variegatus-1.0","ensembl","http://www.ensembl.org","95","Cyprinodon variegatus","28743",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v95/EnsDb.Cvariegatus.v95.sqlite","EnsDb.Cvariegatus.v95.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:95"
"Ensembl 95 EnsDb for Drosophila melanogaster","Gene and protein annotations for Drosophila melanogaster based on Ensembl version 95.","3.8","BDGP6","ensembl","http://www.ensembl.org","95","Drosophila melanogaster","7227",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v95/EnsDb.Dmelanogaster.v95.sqlite","EnsDb.Dmelanogaster.v95.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:95"
"Ensembl 95 EnsDb for Dasypus novemcinctus","Gene and protein annotations for Dasypus novemcinctus based on Ensembl version 95.","3.8","Dasnov3.0","ensembl","http://www.ensembl.org","95","Dasypus novemcinctus","9361",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v95/EnsDb.Dnovemcinctus.v95.sqlite","EnsDb.Dnovemcinctus.v95.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:95"
"Ensembl 95 EnsDb for Dipodomys ordii","Gene and protein annotations for Dipodomys ordii based on Ensembl version 95.","3.8","Dord_2.0","ensembl","http://www.ensembl.org","95","Dipodomys ordii","10020",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v95/EnsDb.Dordii.v95.sqlite","EnsDb.Dordii.v95.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:95"
"Ensembl 95 EnsDb for Danio rerio","Gene and protein annotations for Danio rerio based on Ensembl version 95.","3.8","GRCz11","ensembl","http://www.ensembl.org","95","Danio rerio","7955",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v95/EnsDb.Drerio.v95.sqlite","EnsDb.Drerio.v95.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:95"
"Ensembl 95 EnsDb for Eptatretus burgeri","Gene and protein annotations for Eptatretus burgeri based on Ensembl version 95.","3.8","Eburgeri_3.2","ensembl","http://www.ensembl.org","95","Eptatretus burgeri","7764",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v95/EnsDb.Eburgeri.v95.sqlite","EnsDb.Eburgeri.v95.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:95"
"Ensembl 95 EnsDb for Equus caballus","Gene and protein annotations for Equus caballus based on Ensembl version 95.","3.8","EquCab3.0","ensembl","http://www.ensembl.org","95","Equus caballus","9796",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v95/EnsDb.Ecaballus.v95.sqlite","EnsDb.Ecaballus.v95.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:95"
"Ensembl 95 EnsDb for Erinaceus europaeus","Gene and protein annotations for Erinaceus europaeus based on Ensembl version 95.","3.8","HEDGEHOG","ensembl","http://www.ensembl.org","95","Erinaceus europaeus","9365",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v95/EnsDb.Eeuropaeus.v95.sqlite","EnsDb.Eeuropaeus.v95.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:95"
"Ensembl 95 EnsDb for Esox lucius","Gene and protein annotations for Esox lucius based on Ensembl version 95.","3.8","Eluc_V3","ensembl","http://www.ensembl.org","95","Esox lucius","8010",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v95/EnsDb.Elucius.v95.sqlite","EnsDb.Elucius.v95.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:95"
"Ensembl 95 EnsDb for Echinops telfairi","Gene and protein annotations for Echinops telfairi based on Ensembl version 95.","3.8","TENREC","ensembl","http://www.ensembl.org","95","Echinops telfairi","9371",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v95/EnsDb.Etelfairi.v95.sqlite","EnsDb.Etelfairi.v95.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:95"
"Ensembl 95 EnsDb for Ficedula albicollis","Gene and protein annotations for Ficedula albicollis based on Ensembl version 95.","3.8","FicAlb_1.4","ensembl","http://www.ensembl.org","95","Ficedula albicollis","59894",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v95/EnsDb.Falbicollis.v95.sqlite","EnsDb.Falbicollis.v95.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:95"
"Ensembl 95 EnsDb for Felis catus","Gene and protein annotations for Felis catus based on Ensembl version 95.","3.8","Felis_catus_9.0","ensembl","http://www.ensembl.org","95","Felis catus","9685",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v95/EnsDb.Fcatus.v95.sqlite","EnsDb.Fcatus.v95.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:95"
"Ensembl 95 EnsDb for Fukomys damarensis","Gene and protein annotations for Fukomys damarensis based on Ensembl version 95.","3.8","DMR_v1.0","ensembl","http://www.ensembl.org","95","Fukomys damarensis","885580",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v95/EnsDb.Fdamarensis.v95.sqlite","EnsDb.Fdamarensis.v95.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:95"
"Ensembl 95 EnsDb for Fundulus heteroclitus","Gene and protein annotations for Fundulus heteroclitus based on Ensembl version 95.","3.8","Fundulus_heteroclitus-3.0.2","ensembl","http://www.ensembl.org","95","Fundulus heteroclitus","8078",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v95/EnsDb.Fheteroclitus.v95.sqlite","EnsDb.Fheteroclitus.v95.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:95"
"Ensembl 95 EnsDb for Gasterosteus aculeatus","Gene and protein annotations for Gasterosteus aculeatus based on Ensembl version 95.","3.8","BROADS1","ensembl","http://www.ensembl.org","95","Gasterosteus aculeatus","69293",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v95/EnsDb.Gaculeatus.v95.sqlite","EnsDb.Gaculeatus.v95.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:95"
"Ensembl 95 EnsDb for Gambusia affinis","Gene and protein annotations for Gambusia affinis based on Ensembl version 95.","3.8","ASM309773v1","ensembl","http://www.ensembl.org","95","Gambusia affinis","33528",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v95/EnsDb.Gaffinis.v95.sqlite","EnsDb.Gaffinis.v95.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:95"
"Ensembl 95 EnsDb for Gopherus agassizii","Gene and protein annotations for Gopherus agassizii based on Ensembl version 95.","3.8","ASM289641v1","ensembl","http://www.ensembl.org","95","Gopherus agassizii","38772",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v95/EnsDb.Gagassizii.v95.sqlite","EnsDb.Gagassizii.v95.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:95"
"Ensembl 95 EnsDb for Gallus gallus","Gene and protein annotations for Gallus gallus based on Ensembl version 95.","3.8","GRCg6a","ensembl","http://www.ensembl.org","95","Gallus gallus","9031",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v95/EnsDb.Ggallus.v95.sqlite","EnsDb.Ggallus.v95.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:95"
"Ensembl 95 EnsDb for Gorilla gorilla gorilla","Gene and protein annotations for Gorilla gorilla gorilla based on Ensembl version 95.","3.8","gorGor4","ensembl","http://www.ensembl.org","95","Gorilla gorilla gorilla","9595",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v95/EnsDb.Ggorilla.v95.sqlite","EnsDb.Ggorilla.v95.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:95"
"Ensembl 95 EnsDb for Gadus morhua","Gene and protein annotations for Gadus morhua based on Ensembl version 95.","3.8","gadMor1","ensembl","http://www.ensembl.org","95","Gadus morhua","8049",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v95/EnsDb.Gmorhua.v95.sqlite","EnsDb.Gmorhua.v95.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:95"
"Ensembl 95 EnsDb for Haplochromis burtoni","Gene and protein annotations for Haplochromis burtoni based on Ensembl version 95.","3.8","AstBur1.0","ensembl","http://www.ensembl.org","95","Haplochromis burtoni","8153",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v95/EnsDb.Hburtoni.v95.sqlite","EnsDb.Hburtoni.v95.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:95"
"Ensembl 95 EnsDb for Hippocampus comes","Gene and protein annotations for Hippocampus comes based on Ensembl version 95.","3.8","H_comes_QL1_v1","ensembl","http://www.ensembl.org","95","Hippocampus comes","109280",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v95/EnsDb.Hcomes.v95.sqlite","EnsDb.Hcomes.v95.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:95"
"Ensembl 95 EnsDb for Homo sapiens","Gene and protein annotations for Homo sapiens based on Ensembl version 95.","3.8","GRCh38","ensembl","http://www.ensembl.org","95","Homo sapiens","9606",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v95/EnsDb.Hsapiens.v95.sqlite","EnsDb.Hsapiens.v95.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:95"
"Ensembl 95 EnsDb for Ictalurus punctatus","Gene and protein annotations for Ictalurus punctatus based on Ensembl version 95.","3.8","IpCoco_1.2","ensembl","http://www.ensembl.org","95","Ictalurus punctatus","7998",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v95/EnsDb.Ipunctatus.v95.sqlite","EnsDb.Ipunctatus.v95.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:95"
"Ensembl 95 EnsDb for Ictidomys tridecemlineatus","Gene and protein annotations for Ictidomys tridecemlineatus based on Ensembl version 95.","3.8","SpeTri2.0","ensembl","http://www.ensembl.org","95","Ictidomys tridecemlineatus","43179",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v95/EnsDb.Itridecemlineatus.v95.sqlite","EnsDb.Itridecemlineatus.v95.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:95"
"Ensembl 95 EnsDb for Jaculus jaculus","Gene and protein annotations for Jaculus jaculus based on Ensembl version 95.","3.8","JacJac1.0","ensembl","http://www.ensembl.org","95","Jaculus jaculus","51337",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v95/EnsDb.Jjaculus.v95.sqlite","EnsDb.Jjaculus.v95.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:95"
