"Title","Description","BiocVersion","Genome","SourceType","SourceUrl","SourceVersion","Species","TaxonomyId","Coordinate_1_based","DataProvider","Maintainer","RDataClass","DispatchClass","Location_Prefix","RDataPath","ResourceName","Tags"
"Ensembl 90 EnsDb for Ciona savignyi","Gene and protein annotations for Ciona savignyi based on Ensembl version 90.",3.5,"CSAV2.0","ensembl","http://www.ensembl.org",90,"Ciona savignyi",51511,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v90/EnsDb.Csavignyi.v90.sqlite","EnsDb.Csavignyi.v90.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:90"
"Ensembl 90 EnsDb for Carlito syrichta","Gene and protein annotations for Carlito syrichta based on Ensembl version 90.",3.5,"tarSyr1","ensembl","http://www.ensembl.org",90,"Carlito syrichta",1868482,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v90/EnsDb.Csyrichta.v90.sqlite","EnsDb.Csyrichta.v90.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:90"
"Ensembl 90 EnsDb for Drosophila melanogaster","Gene and protein annotations for Drosophila melanogaster based on Ensembl version 90.",3.5,"BDGP6","ensembl","http://www.ensembl.org",90,"Drosophila melanogaster",7227,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v90/EnsDb.Dmelanogaster.v90.sqlite","EnsDb.Dmelanogaster.v90.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:90"
"Ensembl 90 EnsDb for Dasypus novemcinctus","Gene and protein annotations for Dasypus novemcinctus based on Ensembl version 90.",3.5,"Dasnov3.0","ensembl","http://www.ensembl.org",90,"Dasypus novemcinctus",9361,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v90/EnsDb.Dnovemcinctus.v90.sqlite","EnsDb.Dnovemcinctus.v90.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:90"
"Ensembl 90 EnsDb for Dipodomys ordii","Gene and protein annotations for Dipodomys ordii based on Ensembl version 90.",3.5,"Dord_2.0","ensembl","http://www.ensembl.org",90,"Dipodomys ordii",10020,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v90/EnsDb.Dordii.v90.sqlite","EnsDb.Dordii.v90.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:90"
"Ensembl 90 EnsDb for Danio rerio","Gene and protein annotations for Danio rerio based on Ensembl version 90.",3.5,"GRCz10","ensembl","http://www.ensembl.org",90,"Danio rerio",7955,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v90/EnsDb.Drerio.v90.sqlite","EnsDb.Drerio.v90.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:90"
"Ensembl 90 EnsDb for Equus caballus","Gene and protein annotations for Equus caballus based on Ensembl version 90.",3.5,"EquCab2","ensembl","http://www.ensembl.org",90,"Equus caballus",9796,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v90/EnsDb.Ecaballus.v90.sqlite","EnsDb.Ecaballus.v90.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:90"
"Ensembl 90 EnsDb for Erinaceus europaeus","Gene and protein annotations for Erinaceus europaeus based on Ensembl version 90.",3.5,"HEDGEHOG","ensembl","http://www.ensembl.org",90,"Erinaceus europaeus",9365,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v90/EnsDb.Eeuropaeus.v90.sqlite","EnsDb.Eeuropaeus.v90.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:90"
"Ensembl 90 EnsDb for Echinops telfairi","Gene and protein annotations for Echinops telfairi based on Ensembl version 90.",3.5,"TENREC","ensembl","http://www.ensembl.org",90,"Echinops telfairi",9371,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v90/EnsDb.Etelfairi.v90.sqlite","EnsDb.Etelfairi.v90.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:90"
"Ensembl 90 EnsDb for Ficedula albicollis","Gene and protein annotations for Ficedula albicollis based on Ensembl version 90.",3.5,"FicAlb_1.4","ensembl","http://www.ensembl.org",90,"Ficedula albicollis",59894,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v90/EnsDb.Falbicollis.v90.sqlite","EnsDb.Falbicollis.v90.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:90"
"Ensembl 90 EnsDb for Felis catus","Gene and protein annotations for Felis catus based on Ensembl version 90.",3.5,"Felis_catus_6.2","ensembl","http://www.ensembl.org",90,"Felis catus",9685,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v90/EnsDb.Fcatus.v90.sqlite","EnsDb.Fcatus.v90.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:90"
"Ensembl 90 EnsDb for Fukomys damarensis","Gene and protein annotations for Fukomys damarensis based on Ensembl version 90.",3.5,"DMR_v1.0","ensembl","http://www.ensembl.org",90,"Fukomys damarensis",885580,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v90/EnsDb.Fdamarensis.v90.sqlite","EnsDb.Fdamarensis.v90.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:90"
"Ensembl 90 EnsDb for Gasterosteus aculeatus","Gene and protein annotations for Gasterosteus aculeatus based on Ensembl version 90.",3.5,"BROADS1","ensembl","http://www.ensembl.org",90,"Gasterosteus aculeatus",69293,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v90/EnsDb.Gaculeatus.v90.sqlite","EnsDb.Gaculeatus.v90.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:90"
"Ensembl 90 EnsDb for Gallus gallus","Gene and protein annotations for Gallus gallus based on Ensembl version 90.",3.5,"Gallus_gallus-5.0","ensembl","http://www.ensembl.org",90,"Gallus gallus",9031,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v90/EnsDb.Ggallus.v90.sqlite","EnsDb.Ggallus.v90.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:90"
"Ensembl 90 EnsDb for Gorilla gorilla","Gene and protein annotations for Gorilla gorilla based on Ensembl version 90.",3.5,"gorGor3.1","ensembl","http://www.ensembl.org",90,"Gorilla gorilla",9593,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v90/EnsDb.Ggorilla.v90.sqlite","EnsDb.Ggorilla.v90.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:90"
"Ensembl 90 EnsDb for Gadus morhua","Gene and protein annotations for Gadus morhua based on Ensembl version 90.",3.5,"gadMor1","ensembl","http://www.ensembl.org",90,"Gadus morhua",8049,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v90/EnsDb.Gmorhua.v90.sqlite","EnsDb.Gmorhua.v90.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:90"
"Ensembl 90 EnsDb for Homo sapiens","Gene and protein annotations for Homo sapiens based on Ensembl version 90.",3.5,"GRCh38","ensembl","http://www.ensembl.org",90,"Homo sapiens",9606,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v90/EnsDb.Hsapiens.v90.sqlite","EnsDb.Hsapiens.v90.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:90"
"Ensembl 90 EnsDb for Ictidomys tridecemlineatus","Gene and protein annotations for Ictidomys tridecemlineatus based on Ensembl version 90.",3.5,"SpeTri2.0","ensembl","http://www.ensembl.org",90,"Ictidomys tridecemlineatus",43179,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v90/EnsDb.Itridecemlineatus.v90.sqlite","EnsDb.Itridecemlineatus.v90.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:90"
"Ensembl 90 EnsDb for Jaculus jaculus","Gene and protein annotations for Jaculus jaculus based on Ensembl version 90.",3.5,"JacJac1.0","ensembl","http://www.ensembl.org",90,"Jaculus jaculus",51337,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v90/EnsDb.Jjaculus.v90.sqlite","EnsDb.Jjaculus.v90.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:90"
"Ensembl 90 EnsDb for Loxodonta africana","Gene and protein annotations for Loxodonta africana based on Ensembl version 90.",3.5,"loxAfr3","ensembl","http://www.ensembl.org",90,"Loxodonta africana",9785,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v90/EnsDb.Lafricana.v90.sqlite","EnsDb.Lafricana.v90.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:90"
"Ensembl 90 EnsDb for Latimeria chalumnae","Gene and protein annotations for Latimeria chalumnae based on Ensembl version 90.",3.5,"LatCha1","ensembl","http://www.ensembl.org",90,"Latimeria chalumnae",7897,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v90/EnsDb.Lchalumnae.v90.sqlite","EnsDb.Lchalumnae.v90.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:90"
"Ensembl 90 EnsDb for Lepisosteus oculatus","Gene and protein annotations for Lepisosteus oculatus based on Ensembl version 90.",3.5,"LepOcu1","ensembl","http://www.ensembl.org",90,"Lepisosteus oculatus",7918,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v90/EnsDb.Loculatus.v90.sqlite","EnsDb.Loculatus.v90.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:90"
"Ensembl 90 EnsDb for Mesocricetus auratus","Gene and protein annotations for Mesocricetus auratus based on Ensembl version 90.",3.5,"MesAur1.0","ensembl","http://www.ensembl.org",90,"Mesocricetus auratus",10036,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v90/EnsDb.Mauratus.v90.sqlite","EnsDb.Mauratus.v90.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:90"
"Ensembl 90 EnsDb for Mus caroli","Gene and protein annotations for Mus caroli based on Ensembl version 90.",3.5,"CAROLI_EIJ_v1.1","ensembl","http://www.ensembl.org",90,"Mus caroli",10089,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v90/EnsDb.Mcaroli.v90.sqlite","EnsDb.Mcaroli.v90.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:90"
"Ensembl 90 EnsDb for Monodelphis domestica","Gene and protein annotations for Monodelphis domestica based on Ensembl version 90.",3.5,"BROADO5","ensembl","http://www.ensembl.org",90,"Monodelphis domestica",13616,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v90/EnsDb.Mdomestica.v90.sqlite","EnsDb.Mdomestica.v90.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:90"
"Ensembl 90 EnsDb for Meleagris gallopavo","Gene and protein annotations for Meleagris gallopavo based on Ensembl version 90.",3.5,"UMD2","ensembl","http://www.ensembl.org",90,"Meleagris gallopavo",9103,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v90/EnsDb.Mgallopavo.v90.sqlite","EnsDb.Mgallopavo.v90.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:90"
"Ensembl 90 EnsDb for Myotis lucifugus","Gene and protein annotations for Myotis lucifugus based on Ensembl version 90.",3.5,"Myoluc2.0","ensembl","http://www.ensembl.org",90,"Myotis lucifugus",59463,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v90/EnsDb.Mlucifugus.v90.sqlite","EnsDb.Mlucifugus.v90.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:90"
"Ensembl 90 EnsDb for Macaca mulatta","Gene and protein annotations for Macaca mulatta based on Ensembl version 90.",3.5,"Mmul_8.0.1","ensembl","http://www.ensembl.org",90,"Macaca mulatta",9544,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v90/EnsDb.Mmulatta.v90.sqlite","EnsDb.Mmulatta.v90.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:90"
"Ensembl 90 EnsDb for Microcebus murinus","Gene and protein annotations for Microcebus murinus based on Ensembl version 90.",3.5,"Mmur_2.0","ensembl","http://www.ensembl.org",90,"Microcebus murinus",30608,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v90/EnsDb.Mmurinus.v90.sqlite","EnsDb.Mmurinus.v90.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:90"
"Ensembl 90 EnsDb for Mus musculus","Gene and protein annotations for Mus musculus based on Ensembl version 90.",3.5,"GRCm38","ensembl","http://www.ensembl.org",90,"Mus musculus",10090,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v90/EnsDb.Mmusculus.v90.sqlite","EnsDb.Mmusculus.v90.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:90"
"Ensembl 90 EnsDb for Microtus ochrogaster","Gene and protein annotations for Microtus ochrogaster based on Ensembl version 90.",3.5,"MicOch1.0","ensembl","http://www.ensembl.org",90,"Microtus ochrogaster",79684,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v90/EnsDb.Mochrogaster.v90.sqlite","EnsDb.Mochrogaster.v90.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:90"
"Ensembl 90 EnsDb for Mus pahari","Gene and protein annotations for Mus pahari based on Ensembl version 90.",3.5,"PAHARI_EIJ_v1.1","ensembl","http://www.ensembl.org",90,"Mus pahari",10093,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v90/EnsDb.Mpahari.v90.sqlite","EnsDb.Mpahari.v90.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:90"
"Ensembl 90 EnsDb for Notamacropus eugenii","Gene and protein annotations for Notamacropus eugenii based on Ensembl version 90.",3.5,"Meug_1.0","ensembl","http://www.ensembl.org",90,"Notamacropus eugenii",9315,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v90/EnsDb.Neugenii.v90.sqlite","EnsDb.Neugenii.v90.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:90"
"Ensembl 90 EnsDb for Nannospalax galili","Gene and protein annotations for Nannospalax galili based on Ensembl version 90.",3.5,"S.galili_v1.0","ensembl","http://www.ensembl.org",90,"Nannospalax galili",1026970,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v90/EnsDb.Ngalili.v90.sqlite","EnsDb.Ngalili.v90.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:90"
"Ensembl 90 EnsDb for Nomascus leucogenys","Gene and protein annotations for Nomascus leucogenys based on Ensembl version 90.",3.5,"Nleu1.0","ensembl","http://www.ensembl.org",90,"Nomascus leucogenys",61853,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v90/EnsDb.Nleucogenys.v90.sqlite","EnsDb.Nleucogenys.v90.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:90"
"Ensembl 90 EnsDb for Ornithorhynchus anatinus","Gene and protein annotations for Ornithorhynchus anatinus based on Ensembl version 90.",3.5,"OANA5","ensembl","http://www.ensembl.org",90,"Ornithorhynchus anatinus",9258,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v90/EnsDb.Oanatinus.v90.sqlite","EnsDb.Oanatinus.v90.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:90"
"Ensembl 90 EnsDb for Ovis aries","Gene and protein annotations for Ovis aries based on Ensembl version 90.",3.5,"Oar_v3.1","ensembl","http://www.ensembl.org",90,"Ovis aries",9940,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v90/EnsDb.Oaries.v90.sqlite","EnsDb.Oaries.v90.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:90"
"Ensembl 90 EnsDb for Oryctolagus cuniculus","Gene and protein annotations for Oryctolagus cuniculus based on Ensembl version 90.",3.5,"OryCun2.0","ensembl","http://www.ensembl.org",90,"Oryctolagus cuniculus",9986,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v90/EnsDb.Ocuniculus.v90.sqlite","EnsDb.Ocuniculus.v90.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:90"
"Ensembl 90 EnsDb for Octodon degus","Gene and protein annotations for Octodon degus based on Ensembl version 90.",3.5,"OctDeg1.0","ensembl","http://www.ensembl.org",90,"Octodon degus",10160,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v90/EnsDb.Odegus.v90.sqlite","EnsDb.Odegus.v90.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:90"
