"Title","Description","BiocVersion","Genome","SourceType","SourceUrl","SourceVersion","Species","TaxonomyId","Coordinate_1_based","DataProvider","Maintainer","RDataClass","DispatchClass","RDataPath","ResourceName","Tags"
"Ensembl 100 EnsDb for Anas platyrhynchos","Gene and protein annotations for Anas platyrhynchos based on Ensembl version 100.",3.11,"ASM874695v1","ensembl","http://www.ensembl.org",100,"Anas platyrhynchos",8839,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v100/EnsDb.Aplatyrhynchos.v100.sqlite","EnsDb.Aplatyrhynchos.v100.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:100"
"Ensembl 100 EnsDb for Acanthochromis polyacanthus","Gene and protein annotations for Acanthochromis polyacanthus based on Ensembl version 100.",3.11,"ASM210954v1","ensembl","http://www.ensembl.org",100,"Acanthochromis polyacanthus",80966,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v100/EnsDb.Apolyacanthus.v100.sqlite","EnsDb.Apolyacanthus.v100.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:100"
"Ensembl 100 EnsDb for Apteryx rowi","Gene and protein annotations for Apteryx rowi based on Ensembl version 100.",3.11,"aptRow1","ensembl","http://www.ensembl.org",100,"Apteryx rowi",308060,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v100/EnsDb.Arowi.v100.sqlite","EnsDb.Arowi.v100.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:100"
"Ensembl 100 EnsDb for Anabas testudineus","Gene and protein annotations for Anabas testudineus based on Ensembl version 100.",3.11,"fAnaTes1.1","ensembl","http://www.ensembl.org",100,"Anabas testudineus",64144,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v100/EnsDb.Atestudineus.v100.sqlite","EnsDb.Atestudineus.v100.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:100"
"Ensembl 100 EnsDb for Bos grunniens","Gene and protein annotations for Bos grunniens based on Ensembl version 100.",3.11,"LU_Bosgru_v3.0","ensembl","http://www.ensembl.org",100,"Bos grunniens",30521,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v100/EnsDb.Bgrunniens.v100.sqlite","EnsDb.Bgrunniens.v100.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:100"
"Ensembl 100 EnsDb for Bos mutus","Gene and protein annotations for Bos mutus based on Ensembl version 100.",3.11,"BosGru_v2.0","ensembl","http://www.ensembl.org",100,"Bos mutus",72004,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v100/EnsDb.Bmutus.v100.sqlite","EnsDb.Bmutus.v100.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:100"
"Ensembl 100 EnsDb for Betta splendens","Gene and protein annotations for Betta splendens based on Ensembl version 100.",3.11,"fBetSpl5.2","ensembl","http://www.ensembl.org",100,"Betta splendens",158456,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v100/EnsDb.Bsplendens.v100.sqlite","EnsDb.Bsplendens.v100.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:100"
"Ensembl 100 EnsDb for Bos taurus","Gene and protein annotations for Bos taurus based on Ensembl version 100.",3.11,"ARS-UCD1.2","ensembl","http://www.ensembl.org",100,"Bos taurus",9913,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v100/EnsDb.Btaurus.v100.sqlite","EnsDb.Btaurus.v100.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:100"
"Ensembl 100 EnsDb for Chelonoidis abingdonii","Gene and protein annotations for Chelonoidis abingdonii based on Ensembl version 100.",3.11,"ASM359739v1","ensembl","http://www.ensembl.org",100,"Chelonoidis abingdonii",106734,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v100/EnsDb.Cabingdonii.v100.sqlite","EnsDb.Cabingdonii.v100.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:100"
"Ensembl 100 EnsDb for Cavia aperea","Gene and protein annotations for Cavia aperea based on Ensembl version 100.",3.11,"CavAp1.0","ensembl","http://www.ensembl.org",100,"Cavia aperea",37548,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v100/EnsDb.Caperea.v100.sqlite","EnsDb.Caperea.v100.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:100"
"Ensembl 100 EnsDb for Cercocebus atys","Gene and protein annotations for Cercocebus atys based on Ensembl version 100.",3.11,"Caty_1.0","ensembl","http://www.ensembl.org",100,"Cercocebus atys",9531,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v100/EnsDb.Catys.v100.sqlite","EnsDb.Catys.v100.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:100"
"Ensembl 100 EnsDb for Carassius auratus","Gene and protein annotations for Carassius auratus based on Ensembl version 100.",3.11,"ASM336829v1","ensembl","http://www.ensembl.org",100,"Carassius auratus",7957,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v100/EnsDb.Cauratus.v100.sqlite","EnsDb.Cauratus.v100.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:100"
"Ensembl 100 EnsDb for Cyanistes caeruleus","Gene and protein annotations for Cyanistes caeruleus based on Ensembl version 100.",3.11,"cyaCae2","ensembl","http://www.ensembl.org",100,"Cyanistes caeruleus",156563,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v100/EnsDb.Ccaeruleus.v100.sqlite","EnsDb.Ccaeruleus.v100.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:100"
"Ensembl 100 EnsDb for Castor canadensis","Gene and protein annotations for Castor canadensis based on Ensembl version 100.",3.11,"C.can_genome_v1.0","ensembl","http://www.ensembl.org",100,"Castor canadensis",51338,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v100/EnsDb.Ccanadensis.v100.sqlite","EnsDb.Ccanadensis.v100.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:100"
"Ensembl 100 EnsDb for Cebus capucinus imitator","Gene and protein annotations for Cebus capucinus imitator based on Ensembl version 100.",3.11,"Cebus_imitator-1.0","ensembl","http://www.ensembl.org",100,"Cebus capucinus imitator",2715852,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v100/EnsDb.Ccapucinus.v100.sqlite","EnsDb.Ccapucinus.v100.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:100"
"Ensembl 100 EnsDb for Cyprinus carpio","Gene and protein annotations for Cyprinus carpio based on Ensembl version 100.",3.11,"common_carp_genome","ensembl","http://www.ensembl.org",100,"Cyprinus carpio",7962,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v100/EnsDb.Ccarpio.v100.sqlite","EnsDb.Ccarpio.v100.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:100"
"Ensembl 100 EnsDb for Camelus dromedarius","Gene and protein annotations for Camelus dromedarius based on Ensembl version 100.",3.11,"CamDro2","ensembl","http://www.ensembl.org",100,"Camelus dromedarius",9838,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v100/EnsDb.Cdromedarius.v100.sqlite","EnsDb.Cdromedarius.v100.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:100"
"Ensembl 100 EnsDb for Caenorhabditis elegans","Gene and protein annotations for Caenorhabditis elegans based on Ensembl version 100.",3.11,"WBcel235","ensembl","http://www.ensembl.org",100,"Caenorhabditis elegans",6239,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v100/EnsDb.Celegans.v100.sqlite","EnsDb.Celegans.v100.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:100"
"Ensembl 100 EnsDb for Cottoperca gobio","Gene and protein annotations for Cottoperca gobio based on Ensembl version 100.",3.11,"fCotGob3.1","ensembl","http://www.ensembl.org",100,"Cottoperca gobio",56716,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v100/EnsDb.Cgobio.v100.sqlite","EnsDb.Cgobio.v100.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:100"
"Ensembl 100 EnsDb for Clupea harengus","Gene and protein annotations for Clupea harengus based on Ensembl version 100.",3.11,"Ch_v2.0.2","ensembl","http://www.ensembl.org",100,"Clupea harengus",7950,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v100/EnsDb.Charengus.v100.sqlite","EnsDb.Charengus.v100.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:100"
"Ensembl 100 EnsDb for Capra hircus","Gene and protein annotations for Capra hircus based on Ensembl version 100.",3.11,"ARS1","ensembl","http://www.ensembl.org",100,"Capra hircus",9925,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v100/EnsDb.Chircus.v100.sqlite","EnsDb.Chircus.v100.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:100"
"Ensembl 100 EnsDb for Choloepus hoffmanni","Gene and protein annotations for Choloepus hoffmanni based on Ensembl version 100.",3.11,"choHof1","ensembl","http://www.ensembl.org",100,"Choloepus hoffmanni",9358,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v100/EnsDb.Choffmanni.v100.sqlite","EnsDb.Choffmanni.v100.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:100"
"Ensembl 100 EnsDb for Ciona intestinalis","Gene and protein annotations for Ciona intestinalis based on Ensembl version 100.",3.11,"KH","ensembl","http://www.ensembl.org",100,"Ciona intestinalis",7719,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v100/EnsDb.Cintestinalis.v100.sqlite","EnsDb.Cintestinalis.v100.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:100"
"Ensembl 100 EnsDb for Callithrix jacchus","Gene and protein annotations for Callithrix jacchus based on Ensembl version 100.",3.11,"ASM275486v1","ensembl","http://www.ensembl.org",100,"Callithrix jacchus",9483,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v100/EnsDb.Cjacchus.v100.sqlite","EnsDb.Cjacchus.v100.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:100"
"Ensembl 100 EnsDb for Coturnix japonica","Gene and protein annotations for Coturnix japonica based on Ensembl version 100.",3.11,"Coturnix_japonica_2.0","ensembl","http://www.ensembl.org",100,"Coturnix japonica",93934,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v100/EnsDb.Cjaponica.v100.sqlite","EnsDb.Cjaponica.v100.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:100"
"Ensembl 100 EnsDb for Chinchilla lanigera","Gene and protein annotations for Chinchilla lanigera based on Ensembl version 100.",3.11,"ChiLan1.0","ensembl","http://www.ensembl.org",100,"Chinchilla lanigera",34839,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v100/EnsDb.Clanigera.v100.sqlite","EnsDb.Clanigera.v100.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:100"
"Ensembl 100 EnsDb for Callorhinchus milii","Gene and protein annotations for Callorhinchus milii based on Ensembl version 100.",3.11,"Callorhinchus_milii-6.1.3","ensembl","http://www.ensembl.org",100,"Callorhinchus milii",7868,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v100/EnsDb.Cmilii.v100.sqlite","EnsDb.Cmilii.v100.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:100"
"Ensembl 100 EnsDb for Camarhynchus parvulus","Gene and protein annotations for Camarhynchus parvulus based on Ensembl version 100.",3.11,"STF_HiC","ensembl","http://www.ensembl.org",100,"Camarhynchus parvulus",87175,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v100/EnsDb.Cparvulus.v100.sqlite","EnsDb.Cparvulus.v100.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:100"
"Ensembl 100 EnsDb for Chrysolophus pictus","Gene and protein annotations for Chrysolophus pictus based on Ensembl version 100.",3.11,"Chrysolophus_pictus_GenomeV1.0","ensembl","http://www.ensembl.org",100,"Chrysolophus pictus",9089,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v100/EnsDb.Cpictus.v100.sqlite","EnsDb.Cpictus.v100.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:100"
"Ensembl 100 EnsDb for Cavia porcellus","Gene and protein annotations for Cavia porcellus based on Ensembl version 100.",3.11,"Cavpor3.0","ensembl","http://www.ensembl.org",100,"Cavia porcellus",10141,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v100/EnsDb.Cporcellus.v100.sqlite","EnsDb.Cporcellus.v100.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:100"
"Ensembl 100 EnsDb for Crocodylus porosus","Gene and protein annotations for Crocodylus porosus based on Ensembl version 100.",3.11,"CroPor_comp1","ensembl","http://www.ensembl.org",100,"Crocodylus porosus",8502,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v100/EnsDb.Cporosus.v100.sqlite","EnsDb.Cporosus.v100.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:100"
"Ensembl 100 EnsDb for Calidris pugnax","Gene and protein annotations for Calidris pugnax based on Ensembl version 100.",3.11,"ASM143184v1","ensembl","http://www.ensembl.org",100,"Calidris pugnax",198806,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v100/EnsDb.Cpugnax.v100.sqlite","EnsDb.Cpugnax.v100.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:100"
"Ensembl 100 EnsDb for Calidris pygmaea","Gene and protein annotations for Calidris pygmaea based on Ensembl version 100.",3.11,"ASM369795v1","ensembl","http://www.ensembl.org",100,"Calidris pygmaea",425635,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v100/EnsDb.Cpygmaea.v100.sqlite","EnsDb.Cpygmaea.v100.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:100"
"Ensembl 100 EnsDb for Cyanoderma ruficeps","Gene and protein annotations for Cyanoderma ruficeps based on Ensembl version 100.",3.11,"ASM869450v1","ensembl","http://www.ensembl.org",100,"Cyanoderma ruficeps",181631,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v100/EnsDb.Cruficeps.v100.sqlite","EnsDb.Cruficeps.v100.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:100"
"Ensembl 100 EnsDb for Chlorocebus sabaeus","Gene and protein annotations for Chlorocebus sabaeus based on Ensembl version 100.",3.11,"ChlSab1.1","ensembl","http://www.ensembl.org",100,"Chlorocebus sabaeus",60711,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v100/EnsDb.Csabaeus.v100.sqlite","EnsDb.Csabaeus.v100.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:100"
"Ensembl 100 EnsDb for Ciona savignyi","Gene and protein annotations for Ciona savignyi based on Ensembl version 100.",3.11,"CSAV2.0","ensembl","http://www.ensembl.org",100,"Ciona savignyi",51511,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v100/EnsDb.Csavignyi.v100.sqlite","EnsDb.Csavignyi.v100.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:100"
"Ensembl 100 EnsDb for Cynoglossus semilaevis","Gene and protein annotations for Cynoglossus semilaevis based on Ensembl version 100.",3.11,"Cse_v1.0","ensembl","http://www.ensembl.org",100,"Cynoglossus semilaevis",244447,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v100/EnsDb.Csemilaevis.v100.sqlite","EnsDb.Csemilaevis.v100.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:100"
"Ensembl 100 EnsDb for Chelydra serpentina","Gene and protein annotations for Chelydra serpentina based on Ensembl version 100.",3.11,"Chelydra_serpentina-1.0","ensembl","http://www.ensembl.org",100,"Chelydra serpentina",8475,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v100/EnsDb.Cserpentina.v100.sqlite","EnsDb.Cserpentina.v100.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:100"
"Ensembl 100 EnsDb for Carlito syrichta","Gene and protein annotations for Carlito syrichta based on Ensembl version 100.",3.11,"Tarsius_syrichta-2.0.1","ensembl","http://www.ensembl.org",100,"Carlito syrichta",1868482,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v100/EnsDb.Csyrichta.v100.sqlite","EnsDb.Csyrichta.v100.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:100"
"Ensembl 100 EnsDb for Cyprinodon variegatus","Gene and protein annotations for Cyprinodon variegatus based on Ensembl version 100.",3.11,"C_variegatus-1.0","ensembl","http://www.ensembl.org",100,"Cyprinodon variegatus",28743,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v100/EnsDb.Cvariegatus.v100.sqlite","EnsDb.Cvariegatus.v100.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:100"
"Ensembl 100 EnsDb for Catagonus wagneri","Gene and protein annotations for Catagonus wagneri based on Ensembl version 100.",3.11,"CatWag_v2_BIUU_UCD","ensembl","http://www.ensembl.org",100,"Catagonus wagneri",51154,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v100/EnsDb.Cwagneri.v100.sqlite","EnsDb.Cwagneri.v100.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:100"
"Ensembl 100 EnsDb for Denticeps clupeoides","Gene and protein annotations for Denticeps clupeoides based on Ensembl version 100.",3.11,"fDenClu1.1","ensembl","http://www.ensembl.org",100,"Denticeps clupeoides",299321,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v100/EnsDb.Dclupeoides.v100.sqlite","EnsDb.Dclupeoides.v100.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:100"
