"Title","Description","BiocVersion","Genome","SourceType","SourceUrl","SourceVersion","Species","TaxonomyId","Coordinate_1_based","DataProvider","Maintainer","RDataClass","DispatchClass","RDataPath","ResourceName","Tags"
"Ensembl 104 EnsDb for Bos taurus","Gene and protein annotations for Bos taurus based on Ensembl version 104.",3.13,"ARS-UCD1.2","ensembl","http://www.ensembl.org",104,"Bos taurus",9913,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v104/EnsDb.Btaurus.v104.sqlite","EnsDb.Btaurus.v104.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:104"
"Ensembl 104 EnsDb for Chelonoidis abingdonii","Gene and protein annotations for Chelonoidis abingdonii based on Ensembl version 104.",3.13,"ASM359739v1","ensembl","http://www.ensembl.org",104,"Chelonoidis abingdonii",106734,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v104/EnsDb.Cabingdonii.v104.sqlite","EnsDb.Cabingdonii.v104.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:104"
"Ensembl 104 EnsDb for Cavia aperea","Gene and protein annotations for Cavia aperea based on Ensembl version 104.",3.13,"CavAp1.0","ensembl","http://www.ensembl.org",104,"Cavia aperea",37548,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v104/EnsDb.Caperea.v104.sqlite","EnsDb.Caperea.v104.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:104"
"Ensembl 104 EnsDb for Cercocebus atys","Gene and protein annotations for Cercocebus atys based on Ensembl version 104.",3.13,"Caty_1.0","ensembl","http://www.ensembl.org",104,"Cercocebus atys",9531,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v104/EnsDb.Catys.v104.sqlite","EnsDb.Catys.v104.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:104"
"Ensembl 104 EnsDb for Carassius auratus","Gene and protein annotations for Carassius auratus based on Ensembl version 104.",3.13,"ASM336829v1","ensembl","http://www.ensembl.org",104,"Carassius auratus",7957,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v104/EnsDb.Cauratus.v104.sqlite","EnsDb.Cauratus.v104.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:104"
"Ensembl 104 EnsDb for Cyanistes caeruleus","Gene and protein annotations for Cyanistes caeruleus based on Ensembl version 104.",3.13,"cyaCae2","ensembl","http://www.ensembl.org",104,"Cyanistes caeruleus",156563,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v104/EnsDb.Ccaeruleus.v104.sqlite","EnsDb.Ccaeruleus.v104.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:104"
"Ensembl 104 EnsDb for Castor canadensis","Gene and protein annotations for Castor canadensis based on Ensembl version 104.",3.13,"C.can_genome_v1.0","ensembl","http://www.ensembl.org",104,"Castor canadensis",51338,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v104/EnsDb.Ccanadensis.v104.sqlite","EnsDb.Ccanadensis.v104.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:104"
"Ensembl 104 EnsDb for Cebus capucinus imitator","Gene and protein annotations for Cebus capucinus imitator based on Ensembl version 104.",3.13,"Cebus_imitator-1.0","ensembl","http://www.ensembl.org",104,"Cebus capucinus imitator",2715852,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v104/EnsDb.Ccapucinus.v104.sqlite","EnsDb.Ccapucinus.v104.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:104"
"Ensembl 104 EnsDb for Cyprinus carpio","Gene and protein annotations for Cyprinus carpio based on Ensembl version 104.",3.13,"common_carp_genome","ensembl","http://www.ensembl.org",104,"Cyprinus carpio",7962,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v104/EnsDb.Ccarpio.v104.sqlite","EnsDb.Ccarpio.v104.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:104"
"Ensembl 104 EnsDb for Camelus dromedarius","Gene and protein annotations for Camelus dromedarius based on Ensembl version 104.",3.13,"CamDro2","ensembl","http://www.ensembl.org",104,"Camelus dromedarius",9838,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v104/EnsDb.Cdromedarius.v104.sqlite","EnsDb.Cdromedarius.v104.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:104"
"Ensembl 104 EnsDb for Caenorhabditis elegans","Gene and protein annotations for Caenorhabditis elegans based on Ensembl version 104.",3.13,"WBcel235","ensembl","http://www.ensembl.org",104,"Caenorhabditis elegans",6239,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v104/EnsDb.Celegans.v104.sqlite","EnsDb.Celegans.v104.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:104"
"Ensembl 104 EnsDb for Cottoperca gobio","Gene and protein annotations for Cottoperca gobio based on Ensembl version 104.",3.13,"fCotGob3.1","ensembl","http://www.ensembl.org",104,"Cottoperca gobio",56716,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v104/EnsDb.Cgobio.v104.sqlite","EnsDb.Cgobio.v104.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:104"
"Ensembl 104 EnsDb for Clupea harengus","Gene and protein annotations for Clupea harengus based on Ensembl version 104.",3.13,"Ch_v2.0.2","ensembl","http://www.ensembl.org",104,"Clupea harengus",7950,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v104/EnsDb.Charengus.v104.sqlite","EnsDb.Charengus.v104.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:104"
"Ensembl 104 EnsDb for Capra hircus","Gene and protein annotations for Capra hircus based on Ensembl version 104.",3.13,"ARS1","ensembl","http://www.ensembl.org",104,"Capra hircus",9925,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v104/EnsDb.Chircus.v104.sqlite","EnsDb.Chircus.v104.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:104"
"Ensembl 104 EnsDb for Choloepus hoffmanni","Gene and protein annotations for Choloepus hoffmanni based on Ensembl version 104.",3.13,"choHof1","ensembl","http://www.ensembl.org",104,"Choloepus hoffmanni",9358,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v104/EnsDb.Choffmanni.v104.sqlite","EnsDb.Choffmanni.v104.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:104"
"Ensembl 104 EnsDb for Ciona intestinalis","Gene and protein annotations for Ciona intestinalis based on Ensembl version 104.",3.13,"KH","ensembl","http://www.ensembl.org",104,"Ciona intestinalis",7719,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v104/EnsDb.Cintestinalis.v104.sqlite","EnsDb.Cintestinalis.v104.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:104"
"Ensembl 104 EnsDb for Callithrix jacchus","Gene and protein annotations for Callithrix jacchus based on Ensembl version 104.",3.13,"ASM275486v1","ensembl","http://www.ensembl.org",104,"Callithrix jacchus",9483,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v104/EnsDb.Cjacchus.v104.sqlite","EnsDb.Cjacchus.v104.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:104"
"Ensembl 104 EnsDb for Coturnix japonica","Gene and protein annotations for Coturnix japonica based on Ensembl version 104.",3.13,"Coturnix_japonica_2.0","ensembl","http://www.ensembl.org",104,"Coturnix japonica",93934,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v104/EnsDb.Cjaponica.v104.sqlite","EnsDb.Cjaponica.v104.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:104"
"Ensembl 104 EnsDb for Chinchilla lanigera","Gene and protein annotations for Chinchilla lanigera based on Ensembl version 104.",3.13,"ChiLan1.0","ensembl","http://www.ensembl.org",104,"Chinchilla lanigera",34839,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v104/EnsDb.Clanigera.v104.sqlite","EnsDb.Clanigera.v104.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:104"
"Ensembl 104 EnsDb for Cyclopterus lumpus","Gene and protein annotations for Cyclopterus lumpus based on Ensembl version 104.",3.13,"fCycLum1.pri","ensembl","http://www.ensembl.org",104,"Cyclopterus lumpus",8103,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v104/EnsDb.Clumpus.v104.sqlite","EnsDb.Clumpus.v104.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:104"
"Ensembl 104 EnsDb for Callorhinchus milii","Gene and protein annotations for Callorhinchus milii based on Ensembl version 104.",3.13,"Callorhinchus_milii-6.1.3","ensembl","http://www.ensembl.org",104,"Callorhinchus milii",7868,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v104/EnsDb.Cmilii.v104.sqlite","EnsDb.Cmilii.v104.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:104"
"Ensembl 104 EnsDb for Corvus moneduloides","Gene and protein annotations for Corvus moneduloides based on Ensembl version 104.",3.13,"UO_Cmon_1.0","ensembl","http://www.ensembl.org",104,"Corvus moneduloides",1196302,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v104/EnsDb.Cmoneduloides.v104.sqlite","EnsDb.Cmoneduloides.v104.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:104"
"Ensembl 104 EnsDb for Camarhynchus parvulus","Gene and protein annotations for Camarhynchus parvulus based on Ensembl version 104.",3.13,"STF_HiC","ensembl","http://www.ensembl.org",104,"Camarhynchus parvulus",87175,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v104/EnsDb.Cparvulus.v104.sqlite","EnsDb.Cparvulus.v104.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:104"
"Ensembl 104 EnsDb for Chrysolophus pictus","Gene and protein annotations for Chrysolophus pictus based on Ensembl version 104.",3.13,"Chrysolophus_pictus_GenomeV1.0","ensembl","http://www.ensembl.org",104,"Chrysolophus pictus",9089,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v104/EnsDb.Cpictus.v104.sqlite","EnsDb.Cpictus.v104.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:104"
"Ensembl 104 EnsDb for Cavia porcellus","Gene and protein annotations for Cavia porcellus based on Ensembl version 104.",3.13,"Cavpor3.0","ensembl","http://www.ensembl.org",104,"Cavia porcellus",10141,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v104/EnsDb.Cporcellus.v104.sqlite","EnsDb.Cporcellus.v104.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:104"
"Ensembl 104 EnsDb for Crocodylus porosus","Gene and protein annotations for Crocodylus porosus based on Ensembl version 104.",3.13,"CroPor_comp1","ensembl","http://www.ensembl.org",104,"Crocodylus porosus",8502,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v104/EnsDb.Cporosus.v104.sqlite","EnsDb.Cporosus.v104.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:104"
"Ensembl 104 EnsDb for Calidris pugnax","Gene and protein annotations for Calidris pugnax based on Ensembl version 104.",3.13,"ASM143184v1","ensembl","http://www.ensembl.org",104,"Calidris pugnax",198806,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v104/EnsDb.Cpugnax.v104.sqlite","EnsDb.Cpugnax.v104.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:104"
"Ensembl 104 EnsDb for Calidris pygmaea","Gene and protein annotations for Calidris pygmaea based on Ensembl version 104.",3.13,"ASM369795v1","ensembl","http://www.ensembl.org",104,"Calidris pygmaea",425635,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v104/EnsDb.Cpygmaea.v104.sqlite","EnsDb.Cpygmaea.v104.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:104"
"Ensembl 104 EnsDb for Cyanoderma ruficeps","Gene and protein annotations for Cyanoderma ruficeps based on Ensembl version 104.",3.13,"ASM869450v1","ensembl","http://www.ensembl.org",104,"Cyanoderma ruficeps",181631,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v104/EnsDb.Cruficeps.v104.sqlite","EnsDb.Cruficeps.v104.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:104"
"Ensembl 104 EnsDb for Chlorocebus sabaeus","Gene and protein annotations for Chlorocebus sabaeus based on Ensembl version 104.",3.13,"ChlSab1.1","ensembl","http://www.ensembl.org",104,"Chlorocebus sabaeus",60711,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v104/EnsDb.Csabaeus.v104.sqlite","EnsDb.Csabaeus.v104.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:104"
"Ensembl 104 EnsDb for Ciona savignyi","Gene and protein annotations for Ciona savignyi based on Ensembl version 104.",3.13,"CSAV2.0","ensembl","http://www.ensembl.org",104,"Ciona savignyi",51511,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v104/EnsDb.Csavignyi.v104.sqlite","EnsDb.Csavignyi.v104.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:104"
