"Title","Description","BiocVersion","Genome","SourceType","SourceUrl","SourceVersion","Species","TaxonomyId","Coordinate_1_based","DataProvider","Maintainer","RDataClass","DispatchClass","RDataPath","ResourceName","Tags"
"Ensembl 109 EnsDb for Bos indicus x Bos taurus","Gene and protein annotations for Bos indicus x Bos taurus based on Ensembl version 109.","3.16","UOA_Brahman_1","ensembl","http://www.ensembl.org","109","Bos indicus x Bos taurus","30522",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v109/EnsDb.Bindicus_hybrid.v109.sqlite","EnsDb.Bindicus_hybrid.v109.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:109"
"Ensembl 109 EnsDb for Buteo japonicus","Gene and protein annotations for Buteo japonicus based on Ensembl version 109.","3.16","ButJap1.0","ensembl","http://www.ensembl.org","109","Buteo japonicus","224669",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v109/EnsDb.Bjaponicus.v109.sqlite","EnsDb.Bjaponicus.v109.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:109"
"Ensembl 109 EnsDb for Balaenoptera musculus","Gene and protein annotations for Balaenoptera musculus based on Ensembl version 109.","3.16","mBalMus1.v2","ensembl","http://www.ensembl.org","109","Balaenoptera musculus","9771",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v109/EnsDb.Bmusculus.v109.sqlite","EnsDb.Bmusculus.v109.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:109"
"Ensembl 109 EnsDb for Bos mutus","Gene and protein annotations for Bos mutus based on Ensembl version 109.","3.16","BosGru_v2.0","ensembl","http://www.ensembl.org","109","Bos mutus","72004",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v109/EnsDb.Bmutus.v109.sqlite","EnsDb.Bmutus.v109.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:109"
"Ensembl 109 EnsDb for Betta splendens","Gene and protein annotations for Betta splendens based on Ensembl version 109.","3.16","fBetSpl5.2","ensembl","http://www.ensembl.org","109","Betta splendens","158456",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v109/EnsDb.Bsplendens.v109.sqlite","EnsDb.Bsplendens.v109.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:109"
"Ensembl 109 EnsDb for Bos indicus x Bos taurus","Gene and protein annotations for Bos indicus x Bos taurus based on Ensembl version 109.","3.16","UOA_Angus_1","ensembl","http://www.ensembl.org","109","Bos indicus x Bos taurus","30522",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v109/EnsDb.Btaurus_hybrid.v109.sqlite","EnsDb.Btaurus_hybrid.v109.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:109"
"Ensembl 109 EnsDb for Bos taurus","Gene and protein annotations for Bos taurus based on Ensembl version 109.","3.16","ARS-UCD1.2","ensembl","http://www.ensembl.org","109","Bos taurus","9913",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v109/EnsDb.Btaurus.v109.sqlite","EnsDb.Btaurus.v109.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:109"
"Ensembl 109 EnsDb for Chelonoidis abingdonii","Gene and protein annotations for Chelonoidis abingdonii based on Ensembl version 109.","3.16","ASM359739v1","ensembl","http://www.ensembl.org","109","Chelonoidis abingdonii","106734",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v109/EnsDb.Cabingdonii.v109.sqlite","EnsDb.Cabingdonii.v109.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:109"
"Ensembl 109 EnsDb for Colobus angolensis palliatus","Gene and protein annotations for Colobus angolensis palliatus based on Ensembl version 109.","3.16","Cang.pa_1.0","ensembl","http://www.ensembl.org","109","Colobus angolensis palliatus","336983",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v109/EnsDb.Cangolensis_palliatus.v109.sqlite","EnsDb.Cangolensis_palliatus.v109.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:109"
"Ensembl 109 EnsDb for Cavia aperea","Gene and protein annotations for Cavia aperea based on Ensembl version 109.","3.16","CavAp1.0","ensembl","http://www.ensembl.org","109","Cavia aperea","37548",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v109/EnsDb.Caperea.v109.sqlite","EnsDb.Caperea.v109.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:109"
"Ensembl 109 EnsDb for Cercocebus atys","Gene and protein annotations for Cercocebus atys based on Ensembl version 109.","3.16","Caty_1.0","ensembl","http://www.ensembl.org","109","Cercocebus atys","9531",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v109/EnsDb.Catys.v109.sqlite","EnsDb.Catys.v109.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:109"
"Ensembl 109 EnsDb for Carassius auratus","Gene and protein annotations for Carassius auratus based on Ensembl version 109.","3.16","ASM336829v1","ensembl","http://www.ensembl.org","109","Carassius auratus","7957",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v109/EnsDb.Cauratus.v109.sqlite","EnsDb.Cauratus.v109.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:109"
"Ensembl 109 EnsDb for Cyanistes caeruleus","Gene and protein annotations for Cyanistes caeruleus based on Ensembl version 109.","3.16","cyaCae2","ensembl","http://www.ensembl.org","109","Cyanistes caeruleus","156563",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v109/EnsDb.Ccaeruleus.v109.sqlite","EnsDb.Ccaeruleus.v109.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:109"
"Ensembl 109 EnsDb for Castor canadensis","Gene and protein annotations for Castor canadensis based on Ensembl version 109.","3.16","C.can_genome_v1.0","ensembl","http://www.ensembl.org","109","Castor canadensis","51338",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v109/EnsDb.Ccanadensis.v109.sqlite","EnsDb.Ccanadensis.v109.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:109"
"Ensembl 109 EnsDb for Cyprinus carpio carpio","Gene and protein annotations for Cyprinus carpio carpio based on Ensembl version 109.","3.16","Cypcar_WagV4.0","ensembl","http://www.ensembl.org","109","Cyprinus carpio carpio","630221",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v109/EnsDb.Ccarpio_carpio.v109.sqlite","EnsDb.Ccarpio_carpio.v109.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:109"
"Ensembl 109 EnsDb for Cyprinus carpio","Gene and protein annotations for Cyprinus carpio based on Ensembl version 109.","3.16","German_Mirror_carp_1.0","ensembl","http://www.ensembl.org","109","Cyprinus carpio","7962",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v109/EnsDb.Ccarpio_germanmirror.v109.sqlite","EnsDb.Ccarpio_germanmirror.v109.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:109"
"Ensembl 109 EnsDb for Cyprinus carpio","Gene and protein annotations for Cyprinus carpio based on Ensembl version 109.","3.16","Hebao_red_carp_1.0","ensembl","http://www.ensembl.org","109","Cyprinus carpio","7962",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v109/EnsDb.Ccarpio_hebaored.v109.sqlite","EnsDb.Ccarpio_hebaored.v109.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:109"
"Ensembl 109 EnsDb for Cyprinus carpio","Gene and protein annotations for Cyprinus carpio based on Ensembl version 109.","3.16","Hunaghe_carp_2.0","ensembl","http://www.ensembl.org","109","Cyprinus carpio","7962",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v109/EnsDb.Ccarpio_huanghe.v109.sqlite","EnsDb.Ccarpio_huanghe.v109.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:109"
"Ensembl 109 EnsDb for Camelus dromedarius","Gene and protein annotations for Camelus dromedarius based on Ensembl version 109.","3.16","CamDro2","ensembl","http://www.ensembl.org","109","Camelus dromedarius","9838",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v109/EnsDb.Cdromedarius.v109.sqlite","EnsDb.Cdromedarius.v109.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:109"
"Ensembl 109 EnsDb for Caenorhabditis elegans","Gene and protein annotations for Caenorhabditis elegans based on Ensembl version 109.","3.16","WBcel235","ensembl","http://www.ensembl.org","109","Caenorhabditis elegans","6239",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v109/EnsDb.Celegans.v109.sqlite","EnsDb.Celegans.v109.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:109"
"Ensembl 109 EnsDb for Cottoperca gobio","Gene and protein annotations for Cottoperca gobio based on Ensembl version 109.","3.16","fCotGob3.1","ensembl","http://www.ensembl.org","109","Cottoperca gobio","56716",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v109/EnsDb.Cgobio.v109.sqlite","EnsDb.Cgobio.v109.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:109"
"Ensembl 109 EnsDb for Cricetulus griseus","Gene and protein annotations for Cricetulus griseus based on Ensembl version 109.","3.16","CHOK1GS_HDv1","ensembl","http://www.ensembl.org","109","Cricetulus griseus","10029",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v109/EnsDb.Cgriseus_chok1gshd.v109.sqlite","EnsDb.Cgriseus_chok1gshd.v109.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:109"
"Ensembl 109 EnsDb for Cricetulus griseus","Gene and protein annotations for Cricetulus griseus based on Ensembl version 109.","3.16","CriGri_1.0","ensembl","http://www.ensembl.org","109","Cricetulus griseus","10029",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v109/EnsDb.Cgriseus_crigri.v109.sqlite","EnsDb.Cgriseus_crigri.v109.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:109"
"Ensembl 109 EnsDb for Cricetulus griseus","Gene and protein annotations for Cricetulus griseus based on Ensembl version 109.","3.16","CriGri-PICR","ensembl","http://www.ensembl.org","109","Cricetulus griseus","10029",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v109/EnsDb.Cgriseus_picr.v109.sqlite","EnsDb.Cgriseus_picr.v109.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:109"
"Ensembl 109 EnsDb for Cervus hanglu yarkandensis","Gene and protein annotations for Cervus hanglu yarkandensis based on Ensembl version 109.","3.16","CEY_v1","ensembl","http://www.ensembl.org","109","Cervus hanglu yarkandensis","84702",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v109/EnsDb.Changlu_yarkandensis.v109.sqlite","EnsDb.Changlu_yarkandensis.v109.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:109"
"Ensembl 109 EnsDb for Clupea harengus","Gene and protein annotations for Clupea harengus based on Ensembl version 109.","3.16","Ch_v2.0.2","ensembl","http://www.ensembl.org","109","Clupea harengus","7950",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v109/EnsDb.Charengus.v109.sqlite","EnsDb.Charengus.v109.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:109"
"Ensembl 109 EnsDb for Capra hircus","Gene and protein annotations for Capra hircus based on Ensembl version 109.","3.16","CVASU_BBG_1.0","ensembl","http://www.ensembl.org","109","Capra hircus","9925",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v109/EnsDb.Chircus_blackbengal.v109.sqlite","EnsDb.Chircus_blackbengal.v109.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:109"
"Ensembl 109 EnsDb for Capra hircus","Gene and protein annotations for Capra hircus based on Ensembl version 109.","3.16","ARS1","ensembl","http://www.ensembl.org","109","Capra hircus","9925",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v109/EnsDb.Chircus.v109.sqlite","EnsDb.Chircus.v109.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:109"
"Ensembl 109 EnsDb for Choloepus hoffmanni","Gene and protein annotations for Choloepus hoffmanni based on Ensembl version 109.","3.16","choHof1","ensembl","http://www.ensembl.org","109","Choloepus hoffmanni","9358",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v109/EnsDb.Choffmanni.v109.sqlite","EnsDb.Choffmanni.v109.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:109"
"Ensembl 109 EnsDb for Cebus imitator","Gene and protein annotations for Cebus imitator based on Ensembl version 109.","3.16","Cebus_imitator-1.0","ensembl","http://www.ensembl.org","109","Cebus imitator","2715852",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v109/EnsDb.Cimitator.v109.sqlite","EnsDb.Cimitator.v109.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:109"
"Ensembl 109 EnsDb for Ciona intestinalis","Gene and protein annotations for Ciona intestinalis based on Ensembl version 109.","3.16","KH","ensembl","http://www.ensembl.org","109","Ciona intestinalis","7719",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v109/EnsDb.Cintestinalis.v109.sqlite","EnsDb.Cintestinalis.v109.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:109"
