"Title","Description","BiocVersion","Genome","SourceType","SourceUrl","SourceVersion","Species","TaxonomyId","Coordinate_1_based","DataProvider","Maintainer","RDataClass","DispatchClass","Location_Prefix","RDataPath","ResourceName","Tags"
"Ensembl 94 EnsDb for Anabas testudineus","Gene and protein annotations for Anabas testudineus based on Ensembl version 94.","3.8","fAnaTes1.1","ensembl","http://www.ensembl.org","94","Anabas testudineus","64144",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v94/EnsDb.Atestudineus.v94.sqlite","EnsDb.Atestudineus.v94.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:94"
"Ensembl 94 EnsDb for Bos taurus","Gene and protein annotations for Bos taurus based on Ensembl version 94.","3.8","UMD3.1","ensembl","http://www.ensembl.org","94","Bos taurus","9913",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v94/EnsDb.Btaurus.v94.sqlite","EnsDb.Btaurus.v94.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:94"
"Ensembl 94 EnsDb for Cavia aperea","Gene and protein annotations for Cavia aperea based on Ensembl version 94.","3.8","CavAp1.0","ensembl","http://www.ensembl.org","94","Cavia aperea","37548",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v94/EnsDb.Caperea.v94.sqlite","EnsDb.Caperea.v94.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:94"
"Ensembl 94 EnsDb for Cercocebus atys","Gene and protein annotations for Cercocebus atys based on Ensembl version 94.","3.8","Caty_1.0","ensembl","http://www.ensembl.org","94","Cercocebus atys","9531",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v94/EnsDb.Catys.v94.sqlite","EnsDb.Catys.v94.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:94"
"Ensembl 94 EnsDb for Cebus capucinus imitator","Gene and protein annotations for Cebus capucinus imitator based on Ensembl version 94.","3.8","Cebus_imitator-1.0","ensembl","http://www.ensembl.org","94","Cebus capucinus imitator","1737458",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v94/EnsDb.Ccapucinus.v94.sqlite","EnsDb.Ccapucinus.v94.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:94"
"Ensembl 94 EnsDb for Caenorhabditis elegans","Gene and protein annotations for Caenorhabditis elegans based on Ensembl version 94.","3.8","WBcel235","ensembl","http://www.ensembl.org","94","Caenorhabditis elegans","6239",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v94/EnsDb.Celegans.v94.sqlite","EnsDb.Celegans.v94.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:94"
"Ensembl 94 EnsDb for Canis familiaris","Gene and protein annotations for Canis familiaris based on Ensembl version 94.","3.8","CanFam3.1","ensembl","http://www.ensembl.org","94","Canis familiaris","9615",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v94/EnsDb.Cfamiliaris.v94.sqlite","EnsDb.Cfamiliaris.v94.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:94"
"Ensembl 94 EnsDb for Capra hircus","Gene and protein annotations for Capra hircus based on Ensembl version 94.","3.8","ARS1","ensembl","http://www.ensembl.org","94","Capra hircus","9925",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v94/EnsDb.Chircus.v94.sqlite","EnsDb.Chircus.v94.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:94"
"Ensembl 94 EnsDb for Choloepus hoffmanni","Gene and protein annotations for Choloepus hoffmanni based on Ensembl version 94.","3.8","choHof1","ensembl","http://www.ensembl.org","94","Choloepus hoffmanni","9358",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v94/EnsDb.Choffmanni.v94.sqlite","EnsDb.Choffmanni.v94.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:94"
"Ensembl 94 EnsDb for Ciona intestinalis","Gene and protein annotations for Ciona intestinalis based on Ensembl version 94.","3.8","KH","ensembl","http://www.ensembl.org","94","Ciona intestinalis","7719",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v94/EnsDb.Cintestinalis.v94.sqlite","EnsDb.Cintestinalis.v94.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:94"
"Ensembl 94 EnsDb for Callithrix jacchus","Gene and protein annotations for Callithrix jacchus based on Ensembl version 94.","3.8","ASM275486v1","ensembl","http://www.ensembl.org","94","Callithrix jacchus","9483",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v94/EnsDb.Cjacchus.v94.sqlite","EnsDb.Cjacchus.v94.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:94"
"Ensembl 94 EnsDb for Chinchilla lanigera","Gene and protein annotations for Chinchilla lanigera based on Ensembl version 94.","3.8","ChiLan1.0","ensembl","http://www.ensembl.org","94","Chinchilla lanigera","34839",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v94/EnsDb.Clanigera.v94.sqlite","EnsDb.Clanigera.v94.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:94"
"Ensembl 94 EnsDb for Cavia porcellus","Gene and protein annotations for Cavia porcellus based on Ensembl version 94.","3.8","Cavpor3.0","ensembl","http://www.ensembl.org","94","Cavia porcellus","10141",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v94/EnsDb.Cporcellus.v94.sqlite","EnsDb.Cporcellus.v94.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:94"
"Ensembl 94 EnsDb for Chlorocebus sabaeus","Gene and protein annotations for Chlorocebus sabaeus based on Ensembl version 94.","3.8","ChlSab1.1","ensembl","http://www.ensembl.org","94","Chlorocebus sabaeus","60711",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v94/EnsDb.Csabaeus.v94.sqlite","EnsDb.Csabaeus.v94.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:94"
"Ensembl 94 EnsDb for Ciona savignyi","Gene and protein annotations for Ciona savignyi based on Ensembl version 94.","3.8","CSAV2.0","ensembl","http://www.ensembl.org","94","Ciona savignyi","51511",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v94/EnsDb.Csavignyi.v94.sqlite","EnsDb.Csavignyi.v94.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:94"
"Ensembl 94 EnsDb for Cynoglossus semilaevis","Gene and protein annotations for Cynoglossus semilaevis based on Ensembl version 94.","3.8","Cse_v1.0","ensembl","http://www.ensembl.org","94","Cynoglossus semilaevis","244447",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v94/EnsDb.Csemilaevis.v94.sqlite","EnsDb.Csemilaevis.v94.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:94"
"Ensembl 94 EnsDb for Carlito syrichta","Gene and protein annotations for Carlito syrichta based on Ensembl version 94.","3.8","Tarsius_syrichta-2.0.1","ensembl","http://www.ensembl.org","94","Carlito syrichta","1868482",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v94/EnsDb.Csyrichta.v94.sqlite","EnsDb.Csyrichta.v94.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:94"
"Ensembl 94 EnsDb for Cyprinodon variegatus","Gene and protein annotations for Cyprinodon variegatus based on Ensembl version 94.","3.8","C_variegatus-1.0","ensembl","http://www.ensembl.org","94","Cyprinodon variegatus","28743",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v94/EnsDb.Cvariegatus.v94.sqlite","EnsDb.Cvariegatus.v94.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:94"
"Ensembl 94 EnsDb for Drosophila melanogaster","Gene and protein annotations for Drosophila melanogaster based on Ensembl version 94.","3.8","BDGP6","ensembl","http://www.ensembl.org","94","Drosophila melanogaster","7227",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v94/EnsDb.Dmelanogaster.v94.sqlite","EnsDb.Dmelanogaster.v94.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:94"
"Ensembl 94 EnsDb for Dasypus novemcinctus","Gene and protein annotations for Dasypus novemcinctus based on Ensembl version 94.","3.8","Dasnov3.0","ensembl","http://www.ensembl.org","94","Dasypus novemcinctus","9361",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v94/EnsDb.Dnovemcinctus.v94.sqlite","EnsDb.Dnovemcinctus.v94.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:94"
"Ensembl 94 EnsDb for Dipodomys ordii","Gene and protein annotations for Dipodomys ordii based on Ensembl version 94.","3.8","Dord_2.0","ensembl","http://www.ensembl.org","94","Dipodomys ordii","10020",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v94/EnsDb.Dordii.v94.sqlite","EnsDb.Dordii.v94.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:94"
"Ensembl 94 EnsDb for Danio rerio","Gene and protein annotations for Danio rerio based on Ensembl version 94.","3.8","GRCz11","ensembl","http://www.ensembl.org","94","Danio rerio","7955",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v94/EnsDb.Drerio.v94.sqlite","EnsDb.Drerio.v94.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:94"
"Ensembl 94 EnsDb for Eptatretus burgeri","Gene and protein annotations for Eptatretus burgeri based on Ensembl version 94.","3.8","Eburgeri_3.2","ensembl","http://www.ensembl.org","94","Eptatretus burgeri","7764",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v94/EnsDb.Eburgeri.v94.sqlite","EnsDb.Eburgeri.v94.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:94"
"Ensembl 94 EnsDb for Equus caballus","Gene and protein annotations for Equus caballus based on Ensembl version 94.","3.8","EquCab2","ensembl","http://www.ensembl.org","94","Equus caballus","9796",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v94/EnsDb.Ecaballus.v94.sqlite","EnsDb.Ecaballus.v94.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:94"
"Ensembl 94 EnsDb for Erinaceus europaeus","Gene and protein annotations for Erinaceus europaeus based on Ensembl version 94.","3.8","HEDGEHOG","ensembl","http://www.ensembl.org","94","Erinaceus europaeus","9365",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v94/EnsDb.Eeuropaeus.v94.sqlite","EnsDb.Eeuropaeus.v94.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:94"
"Ensembl 94 EnsDb for Esox lucius","Gene and protein annotations for Esox lucius based on Ensembl version 94.","3.8","Eluc_V3","ensembl","http://www.ensembl.org","94","Esox lucius","8010",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v94/EnsDb.Elucius.v94.sqlite","EnsDb.Elucius.v94.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:94"
"Ensembl 94 EnsDb for Echinops telfairi","Gene and protein annotations for Echinops telfairi based on Ensembl version 94.","3.8","TENREC","ensembl","http://www.ensembl.org","94","Echinops telfairi","9371",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v94/EnsDb.Etelfairi.v94.sqlite","EnsDb.Etelfairi.v94.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:94"
"Ensembl 94 EnsDb for Ficedula albicollis","Gene and protein annotations for Ficedula albicollis based on Ensembl version 94.","3.8","FicAlb_1.4","ensembl","http://www.ensembl.org","94","Ficedula albicollis","59894",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v94/EnsDb.Falbicollis.v94.sqlite","EnsDb.Falbicollis.v94.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:94"
"Ensembl 94 EnsDb for Felis catus","Gene and protein annotations for Felis catus based on Ensembl version 94.","3.8","Felis_catus_9.0","ensembl","http://www.ensembl.org","94","Felis catus","9685",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v94/EnsDb.Fcatus.v94.sqlite","EnsDb.Fcatus.v94.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:94"
"Ensembl 94 EnsDb for Fukomys damarensis","Gene and protein annotations for Fukomys damarensis based on Ensembl version 94.","3.8","DMR_v1.0","ensembl","http://www.ensembl.org","94","Fukomys damarensis","885580",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v94/EnsDb.Fdamarensis.v94.sqlite","EnsDb.Fdamarensis.v94.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:94"
"Ensembl 94 EnsDb for Fundulus heteroclitus","Gene and protein annotations for Fundulus heteroclitus based on Ensembl version 94.","3.8","Fundulus_heteroclitus-3.0.2","ensembl","http://www.ensembl.org","94","Fundulus heteroclitus","8078",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v94/EnsDb.Fheteroclitus.v94.sqlite","EnsDb.Fheteroclitus.v94.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:94"
"Ensembl 94 EnsDb for Gasterosteus aculeatus","Gene and protein annotations for Gasterosteus aculeatus based on Ensembl version 94.","3.8","BROADS1","ensembl","http://www.ensembl.org","94","Gasterosteus aculeatus","69293",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v94/EnsDb.Gaculeatus.v94.sqlite","EnsDb.Gaculeatus.v94.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:94"
"Ensembl 94 EnsDb for Gambusia affinis","Gene and protein annotations for Gambusia affinis based on Ensembl version 94.","3.8","ASM309773v1","ensembl","http://www.ensembl.org","94","Gambusia affinis","33528",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v94/EnsDb.Gaffinis.v94.sqlite","EnsDb.Gaffinis.v94.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:94"
"Ensembl 94 EnsDb for Gallus gallus","Gene and protein annotations for Gallus gallus based on Ensembl version 94.","3.8","Gallus_gallus-5.0","ensembl","http://www.ensembl.org","94","Gallus gallus","9031",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v94/EnsDb.Ggallus.v94.sqlite","EnsDb.Ggallus.v94.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:94"
"Ensembl 94 EnsDb for Gorilla gorilla gorilla","Gene and protein annotations for Gorilla gorilla gorilla based on Ensembl version 94.","3.8","gorGor4","ensembl","http://www.ensembl.org","94","Gorilla gorilla gorilla","9595",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v94/EnsDb.Ggorilla.v94.sqlite","EnsDb.Ggorilla.v94.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:94"
"Ensembl 94 EnsDb for Gadus morhua","Gene and protein annotations for Gadus morhua based on Ensembl version 94.","3.8","gadMor1","ensembl","http://www.ensembl.org","94","Gadus morhua","8049",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v94/EnsDb.Gmorhua.v94.sqlite","EnsDb.Gmorhua.v94.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:94"
"Ensembl 94 EnsDb for Haplochromis burtoni","Gene and protein annotations for Haplochromis burtoni based on Ensembl version 94.","3.8","AstBur1.0","ensembl","http://www.ensembl.org","94","Haplochromis burtoni","8153",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v94/EnsDb.Hburtoni.v94.sqlite","EnsDb.Hburtoni.v94.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:94"
"Ensembl 94 EnsDb for Hippocampus comes","Gene and protein annotations for Hippocampus comes based on Ensembl version 94.","3.8","H_comes_QL1_v1","ensembl","http://www.ensembl.org","94","Hippocampus comes","109280",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v94/EnsDb.Hcomes.v94.sqlite","EnsDb.Hcomes.v94.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:94"
"Ensembl 94 EnsDb for Homo sapiens","Gene and protein annotations for Homo sapiens based on Ensembl version 94.","3.8","GRCh38","ensembl","http://www.ensembl.org","94","Homo sapiens","9606",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v94/EnsDb.Hsapiens.v94.sqlite","EnsDb.Hsapiens.v94.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:94"
"Ensembl 94 EnsDb for Ictalurus punctatus","Gene and protein annotations for Ictalurus punctatus based on Ensembl version 94.","3.8","IpCoco_1.2","ensembl","http://www.ensembl.org","94","Ictalurus punctatus","7998",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v94/EnsDb.Ipunctatus.v94.sqlite","EnsDb.Ipunctatus.v94.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:94"
"Ensembl 94 EnsDb for Ictidomys tridecemlineatus","Gene and protein annotations for Ictidomys tridecemlineatus based on Ensembl version 94.","3.8","SpeTri2.0","ensembl","http://www.ensembl.org","94","Ictidomys tridecemlineatus","43179",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v94/EnsDb.Itridecemlineatus.v94.sqlite","EnsDb.Itridecemlineatus.v94.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:94"
"Ensembl 94 EnsDb for Jaculus jaculus","Gene and protein annotations for Jaculus jaculus based on Ensembl version 94.","3.8","JacJac1.0","ensembl","http://www.ensembl.org","94","Jaculus jaculus","51337",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v94/EnsDb.Jjaculus.v94.sqlite","EnsDb.Jjaculus.v94.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:94"
"Ensembl 94 EnsDb for Kryptolebias marmoratus","Gene and protein annotations for Kryptolebias marmoratus based on Ensembl version 94.","3.8","ASM164957v1","ensembl","http://www.ensembl.org","94","Kryptolebias marmoratus","37003",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v94/EnsDb.Kmarmoratus.v94.sqlite","EnsDb.Kmarmoratus.v94.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:94"
