"Title","Description","BiocVersion","Genome","SourceType","SourceUrl","SourceVersion","Species","TaxonomyId","Coordinate_1_based","DataProvider","Maintainer","RDataClass","DispatchClass","Location_Prefix","RDataPath","ResourceName","Tags"
"Ensembl 102 EnsDb for Acanthochromis polyacanthus","Gene and protein annotations for Acanthochromis polyacanthus based on Ensembl version 102.","3.12","ASM210954v1","ensembl","http://www.ensembl.org","102","Acanthochromis polyacanthus","80966",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v102/EnsDb.Apolyacanthus.v102.sqlite","EnsDb.Apolyacanthus.v102.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:102"
"Ensembl 102 EnsDb for Apteryx rowi","Gene and protein annotations for Apteryx rowi based on Ensembl version 102.","3.12","aptRow1","ensembl","http://www.ensembl.org","102","Apteryx rowi","308060",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v102/EnsDb.Arowi.v102.sqlite","EnsDb.Arowi.v102.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:102"
"Ensembl 102 EnsDb for Anabas testudineus","Gene and protein annotations for Anabas testudineus based on Ensembl version 102.","3.12","fAnaTes1.1","ensembl","http://www.ensembl.org","102","Anabas testudineus","64144",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v102/EnsDb.Atestudineus.v102.sqlite","EnsDb.Atestudineus.v102.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:102"
"Ensembl 102 EnsDb for Anas zonorhyncha","Gene and protein annotations for Anas zonorhyncha based on Ensembl version 102.","3.12","ASM222487v1","ensembl","http://www.ensembl.org","102","Anas zonorhyncha","75864",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v102/EnsDb.Azonorhyncha.v102.sqlite","EnsDb.Azonorhyncha.v102.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:102"
"Ensembl 102 EnsDb for Bubo bubo","Gene and protein annotations for Bubo bubo based on Ensembl version 102.","3.12","BubBub1.0","ensembl","http://www.ensembl.org","102","Bubo bubo","30461",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v102/EnsDb.Bbubo.v102.sqlite","EnsDb.Bbubo.v102.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:102"
"Ensembl 102 EnsDb for Bos grunniens","Gene and protein annotations for Bos grunniens based on Ensembl version 102.","3.12","LU_Bosgru_v3.0","ensembl","http://www.ensembl.org","102","Bos grunniens","30521",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v102/EnsDb.Bgrunniens.v102.sqlite","EnsDb.Bgrunniens.v102.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:102"
"Ensembl 102 EnsDb for Buteo japonicus","Gene and protein annotations for Buteo japonicus based on Ensembl version 102.","3.12","ButJap1.0","ensembl","http://www.ensembl.org","102","Buteo japonicus","224669",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v102/EnsDb.Bjaponicus.v102.sqlite","EnsDb.Bjaponicus.v102.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:102"
"Ensembl 102 EnsDb for Balaenoptera musculus","Gene and protein annotations for Balaenoptera musculus based on Ensembl version 102.","3.12","mBalMus1.v2","ensembl","http://www.ensembl.org","102","Balaenoptera musculus","9771",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v102/EnsDb.Bmusculus.v102.sqlite","EnsDb.Bmusculus.v102.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:102"
"Ensembl 102 EnsDb for Bos mutus","Gene and protein annotations for Bos mutus based on Ensembl version 102.","3.12","BosGru_v2.0","ensembl","http://www.ensembl.org","102","Bos mutus","72004",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v102/EnsDb.Bmutus.v102.sqlite","EnsDb.Bmutus.v102.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:102"
"Ensembl 102 EnsDb for Betta splendens","Gene and protein annotations for Betta splendens based on Ensembl version 102.","3.12","fBetSpl5.2","ensembl","http://www.ensembl.org","102","Betta splendens","158456",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v102/EnsDb.Bsplendens.v102.sqlite","EnsDb.Bsplendens.v102.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:102"
"Ensembl 102 EnsDb for Bos taurus","Gene and protein annotations for Bos taurus based on Ensembl version 102.","3.12","ARS-UCD1.2","ensembl","http://www.ensembl.org","102","Bos taurus","9913",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v102/EnsDb.Btaurus.v102.sqlite","EnsDb.Btaurus.v102.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:102"
"Ensembl 102 EnsDb for Chelonoidis abingdonii","Gene and protein annotations for Chelonoidis abingdonii based on Ensembl version 102.","3.12","ASM359739v1","ensembl","http://www.ensembl.org","102","Chelonoidis abingdonii","106734",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v102/EnsDb.Cabingdonii.v102.sqlite","EnsDb.Cabingdonii.v102.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:102"
"Ensembl 102 EnsDb for Cavia aperea","Gene and protein annotations for Cavia aperea based on Ensembl version 102.","3.12","CavAp1.0","ensembl","http://www.ensembl.org","102","Cavia aperea","37548",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v102/EnsDb.Caperea.v102.sqlite","EnsDb.Caperea.v102.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:102"
"Ensembl 102 EnsDb for Cercocebus atys","Gene and protein annotations for Cercocebus atys based on Ensembl version 102.","3.12","Caty_1.0","ensembl","http://www.ensembl.org","102","Cercocebus atys","9531",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v102/EnsDb.Catys.v102.sqlite","EnsDb.Catys.v102.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:102"
"Ensembl 102 EnsDb for Carassius auratus","Gene and protein annotations for Carassius auratus based on Ensembl version 102.","3.12","ASM336829v1","ensembl","http://www.ensembl.org","102","Carassius auratus","7957",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v102/EnsDb.Cauratus.v102.sqlite","EnsDb.Cauratus.v102.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:102"
"Ensembl 102 EnsDb for Cyanistes caeruleus","Gene and protein annotations for Cyanistes caeruleus based on Ensembl version 102.","3.12","cyaCae2","ensembl","http://www.ensembl.org","102","Cyanistes caeruleus","156563",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v102/EnsDb.Ccaeruleus.v102.sqlite","EnsDb.Ccaeruleus.v102.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:102"
"Ensembl 102 EnsDb for Castor canadensis","Gene and protein annotations for Castor canadensis based on Ensembl version 102.","3.12","C.can_genome_v1.0","ensembl","http://www.ensembl.org","102","Castor canadensis","51338",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v102/EnsDb.Ccanadensis.v102.sqlite","EnsDb.Ccanadensis.v102.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:102"
"Ensembl 102 EnsDb for Cebus capucinus imitator","Gene and protein annotations for Cebus capucinus imitator based on Ensembl version 102.","3.12","Cebus_imitator-1.0","ensembl","http://www.ensembl.org","102","Cebus capucinus imitator","2715852",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v102/EnsDb.Ccapucinus.v102.sqlite","EnsDb.Ccapucinus.v102.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:102"
"Ensembl 102 EnsDb for Cyprinus carpio","Gene and protein annotations for Cyprinus carpio based on Ensembl version 102.","3.12","common_carp_genome","ensembl","http://www.ensembl.org","102","Cyprinus carpio","7962",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v102/EnsDb.Ccarpio.v102.sqlite","EnsDb.Ccarpio.v102.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:102"
"Ensembl 102 EnsDb for Camelus dromedarius","Gene and protein annotations for Camelus dromedarius based on Ensembl version 102.","3.12","CamDro2","ensembl","http://www.ensembl.org","102","Camelus dromedarius","9838",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v102/EnsDb.Cdromedarius.v102.sqlite","EnsDb.Cdromedarius.v102.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:102"
"Ensembl 102 EnsDb for Caenorhabditis elegans","Gene and protein annotations for Caenorhabditis elegans based on Ensembl version 102.","3.12","WBcel235","ensembl","http://www.ensembl.org","102","Caenorhabditis elegans","6239",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v102/EnsDb.Celegans.v102.sqlite","EnsDb.Celegans.v102.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:102"
"Ensembl 102 EnsDb for Cottoperca gobio","Gene and protein annotations for Cottoperca gobio based on Ensembl version 102.","3.12","fCotGob3.1","ensembl","http://www.ensembl.org","102","Cottoperca gobio","56716",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v102/EnsDb.Cgobio.v102.sqlite","EnsDb.Cgobio.v102.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:102"
"Ensembl 102 EnsDb for Clupea harengus","Gene and protein annotations for Clupea harengus based on Ensembl version 102.","3.12","Ch_v2.0.2","ensembl","http://www.ensembl.org","102","Clupea harengus","7950",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v102/EnsDb.Charengus.v102.sqlite","EnsDb.Charengus.v102.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:102"
"Ensembl 102 EnsDb for Capra hircus","Gene and protein annotations for Capra hircus based on Ensembl version 102.","3.12","ARS1","ensembl","http://www.ensembl.org","102","Capra hircus","9925",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v102/EnsDb.Chircus.v102.sqlite","EnsDb.Chircus.v102.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:102"
"Ensembl 102 EnsDb for Choloepus hoffmanni","Gene and protein annotations for Choloepus hoffmanni based on Ensembl version 102.","3.12","choHof1","ensembl","http://www.ensembl.org","102","Choloepus hoffmanni","9358",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v102/EnsDb.Choffmanni.v102.sqlite","EnsDb.Choffmanni.v102.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:102"
"Ensembl 102 EnsDb for Ciona intestinalis","Gene and protein annotations for Ciona intestinalis based on Ensembl version 102.","3.12","KH","ensembl","http://www.ensembl.org","102","Ciona intestinalis","7719",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v102/EnsDb.Cintestinalis.v102.sqlite","EnsDb.Cintestinalis.v102.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:102"
"Ensembl 102 EnsDb for Callithrix jacchus","Gene and protein annotations for Callithrix jacchus based on Ensembl version 102.","3.12","ASM275486v1","ensembl","http://www.ensembl.org","102","Callithrix jacchus","9483",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v102/EnsDb.Cjacchus.v102.sqlite","EnsDb.Cjacchus.v102.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:102"
"Ensembl 102 EnsDb for Coturnix japonica","Gene and protein annotations for Coturnix japonica based on Ensembl version 102.","3.12","Coturnix_japonica_2.0","ensembl","http://www.ensembl.org","102","Coturnix japonica","93934",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v102/EnsDb.Cjaponica.v102.sqlite","EnsDb.Cjaponica.v102.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:102"
"Ensembl 102 EnsDb for Chinchilla lanigera","Gene and protein annotations for Chinchilla lanigera based on Ensembl version 102.","3.12","ChiLan1.0","ensembl","http://www.ensembl.org","102","Chinchilla lanigera","34839",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v102/EnsDb.Clanigera.v102.sqlite","EnsDb.Clanigera.v102.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:102"
"Ensembl 102 EnsDb for Cyclopterus lumpus","Gene and protein annotations for Cyclopterus lumpus based on Ensembl version 102.","3.12","fCycLum1.pri","ensembl","http://www.ensembl.org","102","Cyclopterus lumpus","8103",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v102/EnsDb.Clumpus.v102.sqlite","EnsDb.Clumpus.v102.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:102"
"Ensembl 102 EnsDb for Callorhinchus milii","Gene and protein annotations for Callorhinchus milii based on Ensembl version 102.","3.12","Callorhinchus_milii-6.1.3","ensembl","http://www.ensembl.org","102","Callorhinchus milii","7868",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v102/EnsDb.Cmilii.v102.sqlite","EnsDb.Cmilii.v102.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:102"
"Ensembl 102 EnsDb for Corvus moneduloides","Gene and protein annotations for Corvus moneduloides based on Ensembl version 102.","3.12","UO_Cmon_1.0","ensembl","http://www.ensembl.org","102","Corvus moneduloides","1196302",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v102/EnsDb.Cmoneduloides.v102.sqlite","EnsDb.Cmoneduloides.v102.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:102"
"Ensembl 102 EnsDb for Camarhynchus parvulus","Gene and protein annotations for Camarhynchus parvulus based on Ensembl version 102.","3.12","STF_HiC","ensembl","http://www.ensembl.org","102","Camarhynchus parvulus","87175",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v102/EnsDb.Cparvulus.v102.sqlite","EnsDb.Cparvulus.v102.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:102"
"Ensembl 102 EnsDb for Chrysolophus pictus","Gene and protein annotations for Chrysolophus pictus based on Ensembl version 102.","3.12","Chrysolophus_pictus_GenomeV1.0","ensembl","http://www.ensembl.org","102","Chrysolophus pictus","9089",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v102/EnsDb.Cpictus.v102.sqlite","EnsDb.Cpictus.v102.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:102"
"Ensembl 102 EnsDb for Cavia porcellus","Gene and protein annotations for Cavia porcellus based on Ensembl version 102.","3.12","Cavpor3.0","ensembl","http://www.ensembl.org","102","Cavia porcellus","10141",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v102/EnsDb.Cporcellus.v102.sqlite","EnsDb.Cporcellus.v102.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:102"
"Ensembl 102 EnsDb for Crocodylus porosus","Gene and protein annotations for Crocodylus porosus based on Ensembl version 102.","3.12","CroPor_comp1","ensembl","http://www.ensembl.org","102","Crocodylus porosus","8502",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v102/EnsDb.Cporosus.v102.sqlite","EnsDb.Cporosus.v102.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:102"
"Ensembl 102 EnsDb for Calidris pugnax","Gene and protein annotations for Calidris pugnax based on Ensembl version 102.","3.12","ASM143184v1","ensembl","http://www.ensembl.org","102","Calidris pugnax","198806",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v102/EnsDb.Cpugnax.v102.sqlite","EnsDb.Cpugnax.v102.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:102"
