"Title","Description","BiocVersion","Genome","SourceType","SourceUrl","SourceVersion","Species","TaxonomyId","Coordinate_1_based","DataProvider","Maintainer","RDataClass","DispatchClass","RDataPath","ResourceName","Tags"
"Ensembl 99 EnsDb for Aotus nancymaae","Gene and protein annotations for Aotus nancymaae based on Ensembl version 99.",3.1,"Anan_2.0","ensembl","http://www.ensembl.org",99,"Aotus nancymaae",37293,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v99/EnsDb.Anancymaae.v99.sqlite","EnsDb.Anancymaae.v99.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:99"
"Ensembl 99 EnsDb for Accipiter nisus","Gene and protein annotations for Accipiter nisus based on Ensembl version 99.",3.1,"Accipiter_nisus_ver1.0","ensembl","http://www.ensembl.org",99,"Accipiter nisus",211598,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v99/EnsDb.Anisus.v99.sqlite","EnsDb.Anisus.v99.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:99"
"Ensembl 99 EnsDb for Amphiprion ocellaris","Gene and protein annotations for Amphiprion ocellaris based on Ensembl version 99.",3.1,"AmpOce1.0","ensembl","http://www.ensembl.org",99,"Amphiprion ocellaris",80972,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v99/EnsDb.Aocellaris.v99.sqlite","EnsDb.Aocellaris.v99.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:99"
"Ensembl 99 EnsDb for Apteryx owenii","Gene and protein annotations for Apteryx owenii based on Ensembl version 99.",3.1,"aptOwe1","ensembl","http://www.ensembl.org",99,"Apteryx owenii",8824,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v99/EnsDb.Aowenii.v99.sqlite","EnsDb.Aowenii.v99.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:99"
"Ensembl 99 EnsDb for Amphiprion percula","Gene and protein annotations for Amphiprion percula based on Ensembl version 99.",3.1,"Nemo_v1","ensembl","http://www.ensembl.org",99,"Amphiprion percula",161767,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v99/EnsDb.Apercula.v99.sqlite","EnsDb.Apercula.v99.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:99"
"Ensembl 99 EnsDb for Acanthochromis polyacanthus","Gene and protein annotations for Acanthochromis polyacanthus based on Ensembl version 99.",3.1,"ASM210954v1","ensembl","http://www.ensembl.org",99,"Acanthochromis polyacanthus",80966,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v99/EnsDb.Apolyacanthus.v99.sqlite","EnsDb.Apolyacanthus.v99.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:99"
"Ensembl 99 EnsDb for Apteryx rowi","Gene and protein annotations for Apteryx rowi based on Ensembl version 99.",3.1,"aptRow1","ensembl","http://www.ensembl.org",99,"Apteryx rowi",308060,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v99/EnsDb.Arowi.v99.sqlite","EnsDb.Arowi.v99.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:99"
"Ensembl 99 EnsDb for Anabas testudineus","Gene and protein annotations for Anabas testudineus based on Ensembl version 99.",3.1,"fAnaTes1.1","ensembl","http://www.ensembl.org",99,"Anabas testudineus",64144,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v99/EnsDb.Atestudineus.v99.sqlite","EnsDb.Atestudineus.v99.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:99"
"Ensembl 99 EnsDb for Bos grunniens","Gene and protein annotations for Bos grunniens based on Ensembl version 99.",3.1,"LU_Bosgru_v3.0","ensembl","http://www.ensembl.org",99,"Bos grunniens",30521,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v99/EnsDb.Bgrunniens.v99.sqlite","EnsDb.Bgrunniens.v99.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:99"
"Ensembl 99 EnsDb for Bos mutus","Gene and protein annotations for Bos mutus based on Ensembl version 99.",3.1,"BosGru_v2.0","ensembl","http://www.ensembl.org",99,"Bos mutus",72004,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v99/EnsDb.Bmutus.v99.sqlite","EnsDb.Bmutus.v99.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:99"
"Ensembl 99 EnsDb for Betta splendens","Gene and protein annotations for Betta splendens based on Ensembl version 99.",3.1,"fBetSpl5.2","ensembl","http://www.ensembl.org",99,"Betta splendens",158456,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v99/EnsDb.Bsplendens.v99.sqlite","EnsDb.Bsplendens.v99.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:99"
"Ensembl 99 EnsDb for Bos taurus","Gene and protein annotations for Bos taurus based on Ensembl version 99.",3.1,"ARS-UCD1.2","ensembl","http://www.ensembl.org",99,"Bos taurus",9913,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v99/EnsDb.Btaurus.v99.sqlite","EnsDb.Btaurus.v99.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:99"
"Ensembl 99 EnsDb for Chelonoidis abingdonii","Gene and protein annotations for Chelonoidis abingdonii based on Ensembl version 99.",3.1,"ASM359739v1","ensembl","http://www.ensembl.org",99,"Chelonoidis abingdonii",106734,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v99/EnsDb.Cabingdonii.v99.sqlite","EnsDb.Cabingdonii.v99.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:99"
"Ensembl 99 EnsDb for Cavia aperea","Gene and protein annotations for Cavia aperea based on Ensembl version 99.",3.1,"CavAp1.0","ensembl","http://www.ensembl.org",99,"Cavia aperea",37548,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v99/EnsDb.Caperea.v99.sqlite","EnsDb.Caperea.v99.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:99"
"Ensembl 99 EnsDb for Cercocebus atys","Gene and protein annotations for Cercocebus atys based on Ensembl version 99.",3.1,"Caty_1.0","ensembl","http://www.ensembl.org",99,"Cercocebus atys",9531,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v99/EnsDb.Catys.v99.sqlite","EnsDb.Catys.v99.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:99"
"Ensembl 99 EnsDb for Cyanistes caeruleus","Gene and protein annotations for Cyanistes caeruleus based on Ensembl version 99.",3.1,"cyaCae2","ensembl","http://www.ensembl.org",99,"Cyanistes caeruleus",156563,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v99/EnsDb.Ccaeruleus.v99.sqlite","EnsDb.Ccaeruleus.v99.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:99"
"Ensembl 99 EnsDb for Castor canadensis","Gene and protein annotations for Castor canadensis based on Ensembl version 99.",3.1,"C.can_genome_v1.0","ensembl","http://www.ensembl.org",99,"Castor canadensis",51338,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v99/EnsDb.Ccanadensis.v99.sqlite","EnsDb.Ccanadensis.v99.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:99"
"Ensembl 99 EnsDb for Cebus capucinus imitator","Gene and protein annotations for Cebus capucinus imitator based on Ensembl version 99.",3.1,"Cebus_imitator-1.0","ensembl","http://www.ensembl.org",99,"Cebus capucinus imitator",2715852,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v99/EnsDb.Ccapucinus.v99.sqlite","EnsDb.Ccapucinus.v99.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:99"
"Ensembl 99 EnsDb for Camelus dromedarius","Gene and protein annotations for Camelus dromedarius based on Ensembl version 99.",3.1,"CamDro2","ensembl","http://www.ensembl.org",99,"Camelus dromedarius",9838,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v99/EnsDb.Cdromedarius.v99.sqlite","EnsDb.Cdromedarius.v99.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:99"
"Ensembl 99 EnsDb for Caenorhabditis elegans","Gene and protein annotations for Caenorhabditis elegans based on Ensembl version 99.",3.1,"WBcel235","ensembl","http://www.ensembl.org",99,"Caenorhabditis elegans",6239,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v99/EnsDb.Celegans.v99.sqlite","EnsDb.Celegans.v99.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:99"
"Ensembl 99 EnsDb for Cottoperca gobio","Gene and protein annotations for Cottoperca gobio based on Ensembl version 99.",3.1,"fCotGob3.1","ensembl","http://www.ensembl.org",99,"Cottoperca gobio",56716,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v99/EnsDb.Cgobio.v99.sqlite","EnsDb.Cgobio.v99.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:99"
"Ensembl 99 EnsDb for Clupea harengus","Gene and protein annotations for Clupea harengus based on Ensembl version 99.",3.1,"Ch_v2.0.2","ensembl","http://www.ensembl.org",99,"Clupea harengus",7950,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v99/EnsDb.Charengus.v99.sqlite","EnsDb.Charengus.v99.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:99"
"Ensembl 99 EnsDb for Capra hircus","Gene and protein annotations for Capra hircus based on Ensembl version 99.",3.1,"ARS1","ensembl","http://www.ensembl.org",99,"Capra hircus",9925,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v99/EnsDb.Chircus.v99.sqlite","EnsDb.Chircus.v99.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:99"
"Ensembl 99 EnsDb for Choloepus hoffmanni","Gene and protein annotations for Choloepus hoffmanni based on Ensembl version 99.",3.1,"choHof1","ensembl","http://www.ensembl.org",99,"Choloepus hoffmanni",9358,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v99/EnsDb.Choffmanni.v99.sqlite","EnsDb.Choffmanni.v99.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:99"
"Ensembl 99 EnsDb for Ciona intestinalis","Gene and protein annotations for Ciona intestinalis based on Ensembl version 99.",3.1,"KH","ensembl","http://www.ensembl.org",99,"Ciona intestinalis",7719,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v99/EnsDb.Cintestinalis.v99.sqlite","EnsDb.Cintestinalis.v99.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:99"
"Ensembl 99 EnsDb for Callithrix jacchus","Gene and protein annotations for Callithrix jacchus based on Ensembl version 99.",3.1,"ASM275486v1","ensembl","http://www.ensembl.org",99,"Callithrix jacchus",9483,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v99/EnsDb.Cjacchus.v99.sqlite","EnsDb.Cjacchus.v99.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:99"
"Ensembl 99 EnsDb for Coturnix japonica","Gene and protein annotations for Coturnix japonica based on Ensembl version 99.",3.1,"Coturnix_japonica_2.0","ensembl","http://www.ensembl.org",99,"Coturnix japonica",93934,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v99/EnsDb.Cjaponica.v99.sqlite","EnsDb.Cjaponica.v99.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:99"
"Ensembl 99 EnsDb for Chinchilla lanigera","Gene and protein annotations for Chinchilla lanigera based on Ensembl version 99.",3.1,"ChiLan1.0","ensembl","http://www.ensembl.org",99,"Chinchilla lanigera",34839,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v99/EnsDb.Clanigera.v99.sqlite","EnsDb.Clanigera.v99.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:99"
"Ensembl 99 EnsDb for Canis lupus familiaris","Gene and protein annotations for Canis lupus familiaris based on Ensembl version 99.",3.1,"CanFam3.1","ensembl","http://www.ensembl.org",99,"Canis lupus familiaris",9615,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v99/EnsDb.Clupus.v99.sqlite","EnsDb.Clupus.v99.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:99"
"Ensembl 99 EnsDb for Callorhinchus milii","Gene and protein annotations for Callorhinchus milii based on Ensembl version 99.",3.1,"Callorhinchus_milii-6.1.3","ensembl","http://www.ensembl.org",99,"Callorhinchus milii",7868,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v99/EnsDb.Cmilii.v99.sqlite","EnsDb.Cmilii.v99.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:99"
"Ensembl 99 EnsDb for Chrysolophus pictus","Gene and protein annotations for Chrysolophus pictus based on Ensembl version 99.",3.1,"Chrysolophus_pictus_GenomeV1.0","ensembl","http://www.ensembl.org",99,"Chrysolophus pictus",9089,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v99/EnsDb.Cpictus.v99.sqlite","EnsDb.Cpictus.v99.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:99"
"Ensembl 99 EnsDb for Cavia porcellus","Gene and protein annotations for Cavia porcellus based on Ensembl version 99.",3.1,"Cavpor3.0","ensembl","http://www.ensembl.org",99,"Cavia porcellus",10141,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v99/EnsDb.Cporcellus.v99.sqlite","EnsDb.Cporcellus.v99.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:99"
"Ensembl 99 EnsDb for Crocodylus porosus","Gene and protein annotations for Crocodylus porosus based on Ensembl version 99.",3.1,"CroPor_comp1","ensembl","http://www.ensembl.org",99,"Crocodylus porosus",8502,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v99/EnsDb.Cporosus.v99.sqlite","EnsDb.Cporosus.v99.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:99"
"Ensembl 99 EnsDb for Calidris pugnax","Gene and protein annotations for Calidris pugnax based on Ensembl version 99.",3.1,"ASM143184v1","ensembl","http://www.ensembl.org",99,"Calidris pugnax",198806,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v99/EnsDb.Cpugnax.v99.sqlite","EnsDb.Cpugnax.v99.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:99"
"Ensembl 99 EnsDb for Calidris pygmaea","Gene and protein annotations for Calidris pygmaea based on Ensembl version 99.",3.1,"ASM369795v1","ensembl","http://www.ensembl.org",99,"Calidris pygmaea",425635,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v99/EnsDb.Cpygmaea.v99.sqlite","EnsDb.Cpygmaea.v99.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:99"
"Ensembl 99 EnsDb for Chlorocebus sabaeus","Gene and protein annotations for Chlorocebus sabaeus based on Ensembl version 99.",3.1,"ChlSab1.1","ensembl","http://www.ensembl.org",99,"Chlorocebus sabaeus",60711,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v99/EnsDb.Csabaeus.v99.sqlite","EnsDb.Csabaeus.v99.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:99"
"Ensembl 99 EnsDb for Ciona savignyi","Gene and protein annotations for Ciona savignyi based on Ensembl version 99.",3.1,"CSAV2.0","ensembl","http://www.ensembl.org",99,"Ciona savignyi",51511,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v99/EnsDb.Csavignyi.v99.sqlite","EnsDb.Csavignyi.v99.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:99"
"Ensembl 99 EnsDb for Cynoglossus semilaevis","Gene and protein annotations for Cynoglossus semilaevis based on Ensembl version 99.",3.1,"Cse_v1.0","ensembl","http://www.ensembl.org",99,"Cynoglossus semilaevis",244447,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v99/EnsDb.Csemilaevis.v99.sqlite","EnsDb.Csemilaevis.v99.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:99"
"Ensembl 99 EnsDb for Carlito syrichta","Gene and protein annotations for Carlito syrichta based on Ensembl version 99.",3.1,"Tarsius_syrichta-2.0.1","ensembl","http://www.ensembl.org",99,"Carlito syrichta",1868482,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v99/EnsDb.Csyrichta.v99.sqlite","EnsDb.Csyrichta.v99.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:99"
"Ensembl 99 EnsDb for Cyprinodon variegatus","Gene and protein annotations for Cyprinodon variegatus based on Ensembl version 99.",3.1,"C_variegatus-1.0","ensembl","http://www.ensembl.org",99,"Cyprinodon variegatus",28743,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v99/EnsDb.Cvariegatus.v99.sqlite","EnsDb.Cvariegatus.v99.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:99"
"Ensembl 99 EnsDb for Catagonus wagneri","Gene and protein annotations for Catagonus wagneri based on Ensembl version 99.",3.1,"CatWag_v2_BIUU_UCD","ensembl","http://www.ensembl.org",99,"Catagonus wagneri",51154,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v99/EnsDb.Cwagneri.v99.sqlite","EnsDb.Cwagneri.v99.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:99"
"Ensembl 99 EnsDb for Denticeps clupeoides","Gene and protein annotations for Denticeps clupeoides based on Ensembl version 99.",3.1,"fDenClu1.1","ensembl","http://www.ensembl.org",99,"Denticeps clupeoides",299321,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v99/EnsDb.Dclupeoides.v99.sqlite","EnsDb.Dclupeoides.v99.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:99"
"Ensembl 99 EnsDb for Drosophila melanogaster","Gene and protein annotations for Drosophila melanogaster based on Ensembl version 99.",3.1,"BDGP6.28","ensembl","http://www.ensembl.org",99,"Drosophila melanogaster",7227,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v99/EnsDb.Dmelanogaster.v99.sqlite","EnsDb.Dmelanogaster.v99.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:99"
"Ensembl 99 EnsDb for Dromaius novaehollandiae","Gene and protein annotations for Dromaius novaehollandiae based on Ensembl version 99.",3.1,"droNov1","ensembl","http://www.ensembl.org",99,"Dromaius novaehollandiae",8790,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v99/EnsDb.Dnovaehollandiae.v99.sqlite","EnsDb.Dnovaehollandiae.v99.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:99"
"Ensembl 99 EnsDb for Dasypus novemcinctus","Gene and protein annotations for Dasypus novemcinctus based on Ensembl version 99.",3.1,"Dasnov3.0","ensembl","http://www.ensembl.org",99,"Dasypus novemcinctus",9361,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v99/EnsDb.Dnovemcinctus.v99.sqlite","EnsDb.Dnovemcinctus.v99.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:99"
"Ensembl 99 EnsDb for Dipodomys ordii","Gene and protein annotations for Dipodomys ordii based on Ensembl version 99.",3.1,"Dord_2.0","ensembl","http://www.ensembl.org",99,"Dipodomys ordii",10020,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v99/EnsDb.Dordii.v99.sqlite","EnsDb.Dordii.v99.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:99"
"Ensembl 99 EnsDb for Danio rerio","Gene and protein annotations for Danio rerio based on Ensembl version 99.",3.1,"GRCz11","ensembl","http://www.ensembl.org",99,"Danio rerio",7955,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v99/EnsDb.Drerio.v99.sqlite","EnsDb.Drerio.v99.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:99"
