"Title","Description","BiocVersion","Genome","SourceType","SourceUrl","SourceVersion","Species","TaxonomyId","Coordinate_1_based","DataProvider","Maintainer","RDataClass","DispatchClass","Location_Prefix","RDataPath","ResourceName","Tags"
"Ensembl 96 EnsDb for Acanthochromis polyacanthus","Gene and protein annotations for Acanthochromis polyacanthus based on Ensembl version 96.","3.9","ASM210954v1","ensembl","http://www.ensembl.org","96","Acanthochromis polyacanthus","80966",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v96/EnsDb.Apolyacanthus.v96.sqlite","EnsDb.Apolyacanthus.v96.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:96"
"Ensembl 96 EnsDb for Apteryx rowi","Gene and protein annotations for Apteryx rowi based on Ensembl version 96.","3.9","aptRow1","ensembl","http://www.ensembl.org","96","Apteryx rowi","308060",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v96/EnsDb.Arowi.v96.sqlite","EnsDb.Arowi.v96.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:96"
"Ensembl 96 EnsDb for Anabas testudineus","Gene and protein annotations for Anabas testudineus based on Ensembl version 96.","3.9","fAnaTes1.1","ensembl","http://www.ensembl.org","96","Anabas testudineus","64144",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v96/EnsDb.Atestudineus.v96.sqlite","EnsDb.Atestudineus.v96.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:96"
"Ensembl 96 EnsDb for Bos mutus","Gene and protein annotations for Bos mutus based on Ensembl version 96.","3.9","BosGru_v2.0","ensembl","http://www.ensembl.org","96","Bos mutus","72004",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v96/EnsDb.Bmutus.v96.sqlite","EnsDb.Bmutus.v96.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:96"
"Ensembl 96 EnsDb for Bos taurus","Gene and protein annotations for Bos taurus based on Ensembl version 96.","3.9","ARS-UCD1.2","ensembl","http://www.ensembl.org","96","Bos taurus","9913",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v96/EnsDb.Btaurus.v96.sqlite","EnsDb.Btaurus.v96.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:96"
"Ensembl 96 EnsDb for Chelonoidis abingdonii","Gene and protein annotations for Chelonoidis abingdonii based on Ensembl version 96.","3.9","ASM359739v1","ensembl","http://www.ensembl.org","96","Chelonoidis abingdonii","106734",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v96/EnsDb.Cabingdonii.v96.sqlite","EnsDb.Cabingdonii.v96.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:96"
"Ensembl 96 EnsDb for Cavia aperea","Gene and protein annotations for Cavia aperea based on Ensembl version 96.","3.9","CavAp1.0","ensembl","http://www.ensembl.org","96","Cavia aperea","37548",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v96/EnsDb.Caperea.v96.sqlite","EnsDb.Caperea.v96.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:96"
"Ensembl 96 EnsDb for Cercocebus atys","Gene and protein annotations for Cercocebus atys based on Ensembl version 96.","3.9","Caty_1.0","ensembl","http://www.ensembl.org","96","Cercocebus atys","9531",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v96/EnsDb.Catys.v96.sqlite","EnsDb.Catys.v96.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:96"
"Ensembl 96 EnsDb for Cyanistes caeruleus","Gene and protein annotations for Cyanistes caeruleus based on Ensembl version 96.","3.9","cyaCae2","ensembl","http://www.ensembl.org","96","Cyanistes caeruleus","156563",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v96/EnsDb.Ccaeruleus.v96.sqlite","EnsDb.Ccaeruleus.v96.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:96"
"Ensembl 96 EnsDb for Castor canadensis","Gene and protein annotations for Castor canadensis based on Ensembl version 96.","3.9","C.can_genome_v1.0","ensembl","http://www.ensembl.org","96","Castor canadensis","51338",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v96/EnsDb.Ccanadensis.v96.sqlite","EnsDb.Ccanadensis.v96.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:96"
"Ensembl 96 EnsDb for Cebus capucinus imitator","Gene and protein annotations for Cebus capucinus imitator based on Ensembl version 96.","3.9","Cebus_imitator-1.0","ensembl","http://www.ensembl.org","96","Cebus capucinus imitator","1737458",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v96/EnsDb.Ccapucinus.v96.sqlite","EnsDb.Ccapucinus.v96.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:96"
"Ensembl 96 EnsDb for Caenorhabditis elegans","Gene and protein annotations for Caenorhabditis elegans based on Ensembl version 96.","3.9","WBcel235","ensembl","http://www.ensembl.org","96","Caenorhabditis elegans","6239",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v96/EnsDb.Celegans.v96.sqlite","EnsDb.Celegans.v96.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:96"
"Ensembl 96 EnsDb for Capra hircus","Gene and protein annotations for Capra hircus based on Ensembl version 96.","3.9","ARS1","ensembl","http://www.ensembl.org","96","Capra hircus","9925",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v96/EnsDb.Chircus.v96.sqlite","EnsDb.Chircus.v96.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:96"
"Ensembl 96 EnsDb for Choloepus hoffmanni","Gene and protein annotations for Choloepus hoffmanni based on Ensembl version 96.","3.9","choHof1","ensembl","http://www.ensembl.org","96","Choloepus hoffmanni","9358",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v96/EnsDb.Choffmanni.v96.sqlite","EnsDb.Choffmanni.v96.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:96"
"Ensembl 96 EnsDb for Ciona intestinalis","Gene and protein annotations for Ciona intestinalis based on Ensembl version 96.","3.9","KH","ensembl","http://www.ensembl.org","96","Ciona intestinalis","7719",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v96/EnsDb.Cintestinalis.v96.sqlite","EnsDb.Cintestinalis.v96.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:96"
"Ensembl 96 EnsDb for Callithrix jacchus","Gene and protein annotations for Callithrix jacchus based on Ensembl version 96.","3.9","ASM275486v1","ensembl","http://www.ensembl.org","96","Callithrix jacchus","9483",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v96/EnsDb.Cjacchus.v96.sqlite","EnsDb.Cjacchus.v96.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:96"
"Ensembl 96 EnsDb for Coturnix japonica","Gene and protein annotations for Coturnix japonica based on Ensembl version 96.","3.9","Coturnix_japonica_2.0","ensembl","http://www.ensembl.org","96","Coturnix japonica","93934",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v96/EnsDb.Cjaponica.v96.sqlite","EnsDb.Cjaponica.v96.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:96"
"Ensembl 96 EnsDb for Chinchilla lanigera","Gene and protein annotations for Chinchilla lanigera based on Ensembl version 96.","3.9","ChiLan1.0","ensembl","http://www.ensembl.org","96","Chinchilla lanigera","34839",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v96/EnsDb.Clanigera.v96.sqlite","EnsDb.Clanigera.v96.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:96"
"Ensembl 96 EnsDb for Canis lupus familiaris","Gene and protein annotations for Canis lupus familiaris based on Ensembl version 96.","3.9","CanFam3.1","ensembl","http://www.ensembl.org","96","Canis lupus familiaris","9615",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v96/EnsDb.Clupus.v96.sqlite","EnsDb.Clupus.v96.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:96"
"Ensembl 96 EnsDb for Cavia porcellus","Gene and protein annotations for Cavia porcellus based on Ensembl version 96.","3.9","Cavpor3.0","ensembl","http://www.ensembl.org","96","Cavia porcellus","10141",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v96/EnsDb.Cporcellus.v96.sqlite","EnsDb.Cporcellus.v96.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:96"
"Ensembl 96 EnsDb for Crocodylus porosus","Gene and protein annotations for Crocodylus porosus based on Ensembl version 96.","3.9","CroPor_comp1","ensembl","http://www.ensembl.org","96","Crocodylus porosus","8502",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v96/EnsDb.Cporosus.v96.sqlite","EnsDb.Cporosus.v96.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:96"
"Ensembl 96 EnsDb for Calidris pugnax","Gene and protein annotations for Calidris pugnax based on Ensembl version 96.","3.9","ASM143184v1","ensembl","http://www.ensembl.org","96","Calidris pugnax","198806",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v96/EnsDb.Cpugnax.v96.sqlite","EnsDb.Cpugnax.v96.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:96"
"Ensembl 96 EnsDb for Calidris pygmaea","Gene and protein annotations for Calidris pygmaea based on Ensembl version 96.","3.9","ASM369795v1","ensembl","http://www.ensembl.org","96","Calidris pygmaea","425635",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v96/EnsDb.Cpygmaea.v96.sqlite","EnsDb.Cpygmaea.v96.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:96"
"Ensembl 96 EnsDb for Chlorocebus sabaeus","Gene and protein annotations for Chlorocebus sabaeus based on Ensembl version 96.","3.9","ChlSab1.1","ensembl","http://www.ensembl.org","96","Chlorocebus sabaeus","60711",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v96/EnsDb.Csabaeus.v96.sqlite","EnsDb.Csabaeus.v96.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:96"
"Ensembl 96 EnsDb for Ciona savignyi","Gene and protein annotations for Ciona savignyi based on Ensembl version 96.","3.9","CSAV2.0","ensembl","http://www.ensembl.org","96","Ciona savignyi","51511",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v96/EnsDb.Csavignyi.v96.sqlite","EnsDb.Csavignyi.v96.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:96"
"Ensembl 96 EnsDb for Cynoglossus semilaevis","Gene and protein annotations for Cynoglossus semilaevis based on Ensembl version 96.","3.9","Cse_v1.0","ensembl","http://www.ensembl.org","96","Cynoglossus semilaevis","244447",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v96/EnsDb.Csemilaevis.v96.sqlite","EnsDb.Csemilaevis.v96.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:96"
"Ensembl 96 EnsDb for Carlito syrichta","Gene and protein annotations for Carlito syrichta based on Ensembl version 96.","3.9","Tarsius_syrichta-2.0.1","ensembl","http://www.ensembl.org","96","Carlito syrichta","1868482",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v96/EnsDb.Csyrichta.v96.sqlite","EnsDb.Csyrichta.v96.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:96"
"Ensembl 96 EnsDb for Cyprinodon variegatus","Gene and protein annotations for Cyprinodon variegatus based on Ensembl version 96.","3.9","C_variegatus-1.0","ensembl","http://www.ensembl.org","96","Cyprinodon variegatus","28743",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v96/EnsDb.Cvariegatus.v96.sqlite","EnsDb.Cvariegatus.v96.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:96"
"Ensembl 96 EnsDb for Drosophila melanogaster","Gene and protein annotations for Drosophila melanogaster based on Ensembl version 96.","3.9","BDGP6.22","ensembl","http://www.ensembl.org","96","Drosophila melanogaster","7227",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v96/EnsDb.Dmelanogaster.v96.sqlite","EnsDb.Dmelanogaster.v96.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:96"
"Ensembl 96 EnsDb for Dromaius novaehollandiae","Gene and protein annotations for Dromaius novaehollandiae based on Ensembl version 96.","3.9","droNov1","ensembl","http://www.ensembl.org","96","Dromaius novaehollandiae","8790",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v96/EnsDb.Dnovaehollandiae.v96.sqlite","EnsDb.Dnovaehollandiae.v96.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:96"
"Ensembl 96 EnsDb for Dasypus novemcinctus","Gene and protein annotations for Dasypus novemcinctus based on Ensembl version 96.","3.9","Dasnov3.0","ensembl","http://www.ensembl.org","96","Dasypus novemcinctus","9361",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v96/EnsDb.Dnovemcinctus.v96.sqlite","EnsDb.Dnovemcinctus.v96.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:96"
"Ensembl 96 EnsDb for Dipodomys ordii","Gene and protein annotations for Dipodomys ordii based on Ensembl version 96.","3.9","Dord_2.0","ensembl","http://www.ensembl.org","96","Dipodomys ordii","10020",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v96/EnsDb.Dordii.v96.sqlite","EnsDb.Dordii.v96.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:96"
"Ensembl 96 EnsDb for Danio rerio","Gene and protein annotations for Danio rerio based on Ensembl version 96.","3.9","GRCz11","ensembl","http://www.ensembl.org","96","Danio rerio","7955",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v96/EnsDb.Drerio.v96.sqlite","EnsDb.Drerio.v96.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:96"
"Ensembl 96 EnsDb for Eptatretus burgeri","Gene and protein annotations for Eptatretus burgeri based on Ensembl version 96.","3.9","Eburgeri_3.2","ensembl","http://www.ensembl.org","96","Eptatretus burgeri","7764",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v96/EnsDb.Eburgeri.v96.sqlite","EnsDb.Eburgeri.v96.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:96"
"Ensembl 96 EnsDb for Equus caballus","Gene and protein annotations for Equus caballus based on Ensembl version 96.","3.9","EquCab3.0","ensembl","http://www.ensembl.org","96","Equus caballus","9796",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v96/EnsDb.Ecaballus.v96.sqlite","EnsDb.Ecaballus.v96.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:96"
"Ensembl 96 EnsDb for Erinaceus europaeus","Gene and protein annotations for Erinaceus europaeus based on Ensembl version 96.","3.9","HEDGEHOG","ensembl","http://www.ensembl.org","96","Erinaceus europaeus","9365",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v96/EnsDb.Eeuropaeus.v96.sqlite","EnsDb.Eeuropaeus.v96.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:96"
"Ensembl 96 EnsDb for Esox lucius","Gene and protein annotations for Esox lucius based on Ensembl version 96.","3.9","Eluc_V3","ensembl","http://www.ensembl.org","96","Esox lucius","8010",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v96/EnsDb.Elucius.v96.sqlite","EnsDb.Elucius.v96.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:96"
"Ensembl 96 EnsDb for Echinops telfairi","Gene and protein annotations for Echinops telfairi based on Ensembl version 96.","3.9","TENREC","ensembl","http://www.ensembl.org","96","Echinops telfairi","9371",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v96/EnsDb.Etelfairi.v96.sqlite","EnsDb.Etelfairi.v96.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:96"
"Ensembl 96 EnsDb for Ficedula albicollis","Gene and protein annotations for Ficedula albicollis based on Ensembl version 96.","3.9","FicAlb_1.4","ensembl","http://www.ensembl.org","96","Ficedula albicollis","59894",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v96/EnsDb.Falbicollis.v96.sqlite","EnsDb.Falbicollis.v96.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:96"
"Ensembl 96 EnsDb for Felis catus","Gene and protein annotations for Felis catus based on Ensembl version 96.","3.9","Felis_catus_9.0","ensembl","http://www.ensembl.org","96","Felis catus","9685",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v96/EnsDb.Fcatus.v96.sqlite","EnsDb.Fcatus.v96.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:96"
"Ensembl 96 EnsDb for Fukomys damarensis","Gene and protein annotations for Fukomys damarensis based on Ensembl version 96.","3.9","DMR_v1.0","ensembl","http://www.ensembl.org","96","Fukomys damarensis","885580",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v96/EnsDb.Fdamarensis.v96.sqlite","EnsDb.Fdamarensis.v96.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:96"
"Ensembl 96 EnsDb for Fundulus heteroclitus","Gene and protein annotations for Fundulus heteroclitus based on Ensembl version 96.","3.9","Fundulus_heteroclitus-3.0.2","ensembl","http://www.ensembl.org","96","Fundulus heteroclitus","8078",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","http://s3.amazonaws.com/annotationhub/","AHEnsDbs/v96/EnsDb.Fheteroclitus.v96.sqlite","EnsDb.Fheteroclitus.v96.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:96"
