"Title","Description","BiocVersion","Genome","SourceType","SourceUrl","SourceVersion","Species","TaxonomyId","Coordinate_1_based","DataProvider","Maintainer","RDataClass","DispatchClass","RDataPath","ResourceName","Tags"
"Ensembl 112 EnsDb for Astyanax mexicanus","Gene and protein annotations for Astyanax mexicanus based on Ensembl version 112.","3.19","Astyanax_mexicanus-1.0.2","ensembl","http://www.ensembl.org","112","Astyanax mexicanus","7994",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v112/EnsDb.Amexicanus_pachon.v112.sqlite","EnsDb.Amexicanus_pachon.v112.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:112"
"Ensembl 112 EnsDb for Astyanax mexicanus","Gene and protein annotations for Astyanax mexicanus based on Ensembl version 112.","3.19","Astyanax_mexicanus-2.0","ensembl","http://www.ensembl.org","112","Astyanax mexicanus","7994",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v112/EnsDb.Amexicanus.v112.sqlite","EnsDb.Amexicanus.v112.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:112"
"Ensembl 112 EnsDb for Aotus nancymaae","Gene and protein annotations for Aotus nancymaae based on Ensembl version 112.","3.19","Anan_2.0","ensembl","http://www.ensembl.org","112","Aotus nancymaae","37293",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v112/EnsDb.Anancymaae.v112.sqlite","EnsDb.Anancymaae.v112.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:112"
"Ensembl 112 EnsDb for Accipiter nisus","Gene and protein annotations for Accipiter nisus based on Ensembl version 112.","3.19","Accipiter_nisus_ver1.0","ensembl","http://www.ensembl.org","112","Accipiter nisus","211598",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v112/EnsDb.Anisus.v112.sqlite","EnsDb.Anisus.v112.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:112"
"Ensembl 112 EnsDb for Amphiprion ocellaris","Gene and protein annotations for Amphiprion ocellaris based on Ensembl version 112.","3.19","ASM2253959v1","ensembl","http://www.ensembl.org","112","Amphiprion ocellaris","80972",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v112/EnsDb.Aocellaris.v112.sqlite","EnsDb.Aocellaris.v112.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:112"
"Ensembl 112 EnsDb for Apteryx owenii","Gene and protein annotations for Apteryx owenii based on Ensembl version 112.","3.19","aptOwe1","ensembl","http://www.ensembl.org","112","Apteryx owenii","8824",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v112/EnsDb.Aowenii.v112.sqlite","EnsDb.Aowenii.v112.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:112"
"Ensembl 112 EnsDb for Amphiprion percula","Gene and protein annotations for Amphiprion percula based on Ensembl version 112.","3.19","Nemo_v1","ensembl","http://www.ensembl.org","112","Amphiprion percula","161767",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v112/EnsDb.Apercula.v112.sqlite","EnsDb.Apercula.v112.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:112"
"Ensembl 112 EnsDb for Anas platyrhynchos platyrhynchos","Gene and protein annotations for Anas platyrhynchos platyrhynchos based on Ensembl version 112.","3.19","CAU_duck1.0","ensembl","http://www.ensembl.org","112","Anas platyrhynchos platyrhynchos","8840",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v112/EnsDb.Aplatyrhynchos_platyrhynchos.v112.sqlite","EnsDb.Aplatyrhynchos_platyrhynchos.v112.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:112"
"Ensembl 112 EnsDb for Anas platyrhynchos","Gene and protein annotations for Anas platyrhynchos based on Ensembl version 112.","3.19","ASM874695v1","ensembl","http://www.ensembl.org","112","Anas platyrhynchos","8839",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v112/EnsDb.Aplatyrhynchos.v112.sqlite","EnsDb.Aplatyrhynchos.v112.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:112"
"Ensembl 112 EnsDb for Acanthochromis polyacanthus","Gene and protein annotations for Acanthochromis polyacanthus based on Ensembl version 112.","3.19","ASM210954v1","ensembl","http://www.ensembl.org","112","Acanthochromis polyacanthus","80966",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v112/EnsDb.Apolyacanthus.v112.sqlite","EnsDb.Apolyacanthus.v112.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:112"
"Ensembl 112 EnsDb for Apteryx rowi","Gene and protein annotations for Apteryx rowi based on Ensembl version 112.","3.19","aptRow1","ensembl","http://www.ensembl.org","112","Apteryx rowi","308060",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v112/EnsDb.Arowi.v112.sqlite","EnsDb.Arowi.v112.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:112"
"Ensembl 112 EnsDb for Anabas testudineus","Gene and protein annotations for Anabas testudineus based on Ensembl version 112.","3.19","fAnaTes1.3","ensembl","http://www.ensembl.org","112","Anabas testudineus","64144",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v112/EnsDb.Atestudineus.v112.sqlite","EnsDb.Atestudineus.v112.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:112"
"Ensembl 112 EnsDb for Anas zonorhyncha","Gene and protein annotations for Anas zonorhyncha based on Ensembl version 112.","3.19","ASM222487v1","ensembl","http://www.ensembl.org","112","Anas zonorhyncha","75864",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v112/EnsDb.Azonorhyncha.v112.sqlite","EnsDb.Azonorhyncha.v112.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:112"
"Ensembl 112 EnsDb for Bison bison bison","Gene and protein annotations for Bison bison bison based on Ensembl version 112.","3.19","Bison_UMD1.0","ensembl","http://www.ensembl.org","112","Bison bison bison","43346",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v112/EnsDb.Bbison_bison.v112.sqlite","EnsDb.Bbison_bison.v112.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:112"
"Ensembl 112 EnsDb for Bubo bubo","Gene and protein annotations for Bubo bubo based on Ensembl version 112.","3.19","BubBub1.0","ensembl","http://www.ensembl.org","112","Bubo bubo","30461",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v112/EnsDb.Bbubo.v112.sqlite","EnsDb.Bbubo.v112.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:112"
"Ensembl 112 EnsDb for Bos grunniens","Gene and protein annotations for Bos grunniens based on Ensembl version 112.","3.19","LU_Bosgru_v3.0","ensembl","http://www.ensembl.org","112","Bos grunniens","30521",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v112/EnsDb.Bgrunniens.v112.sqlite","EnsDb.Bgrunniens.v112.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:112"
"Ensembl 112 EnsDb for Bos indicus x Bos taurus","Gene and protein annotations for Bos indicus x Bos taurus based on Ensembl version 112.","3.19","UOA_Brahman_1","ensembl","http://www.ensembl.org","112","Bos indicus x Bos taurus","30522",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v112/EnsDb.Bindicus_hybrid.v112.sqlite","EnsDb.Bindicus_hybrid.v112.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:112"
"Ensembl 112 EnsDb for Buteo japonicus","Gene and protein annotations for Buteo japonicus based on Ensembl version 112.","3.19","ButJap1.0","ensembl","http://www.ensembl.org","112","Buteo japonicus","224669",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v112/EnsDb.Bjaponicus.v112.sqlite","EnsDb.Bjaponicus.v112.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:112"
"Ensembl 112 EnsDb for Balaenoptera musculus","Gene and protein annotations for Balaenoptera musculus based on Ensembl version 112.","3.19","mBalMus1.v2","ensembl","http://www.ensembl.org","112","Balaenoptera musculus","9771",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v112/EnsDb.Bmusculus.v112.sqlite","EnsDb.Bmusculus.v112.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:112"
"Ensembl 112 EnsDb for Bos mutus","Gene and protein annotations for Bos mutus based on Ensembl version 112.","3.19","BosGru_v2.0","ensembl","http://www.ensembl.org","112","Bos mutus","72004",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v112/EnsDb.Bmutus.v112.sqlite","EnsDb.Bmutus.v112.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:112"
"Ensembl 112 EnsDb for Betta splendens","Gene and protein annotations for Betta splendens based on Ensembl version 112.","3.19","fBetSpl5.2","ensembl","http://www.ensembl.org","112","Betta splendens","158456",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v112/EnsDb.Bsplendens.v112.sqlite","EnsDb.Bsplendens.v112.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:112"
"Ensembl 112 EnsDb for Bos indicus x Bos taurus","Gene and protein annotations for Bos indicus x Bos taurus based on Ensembl version 112.","3.19","UOA_Angus_1","ensembl","http://www.ensembl.org","112","Bos indicus x Bos taurus","30522",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v112/EnsDb.Btaurus_hybrid.v112.sqlite","EnsDb.Btaurus_hybrid.v112.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:112"
"Ensembl 112 EnsDb for Bos taurus","Gene and protein annotations for Bos taurus based on Ensembl version 112.","3.19","ARS-UCD1.3","ensembl","http://www.ensembl.org","112","Bos taurus","9913",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v112/EnsDb.Btaurus.v112.sqlite","EnsDb.Btaurus.v112.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:112"
"Ensembl 112 EnsDb for Chelonoidis abingdonii","Gene and protein annotations for Chelonoidis abingdonii based on Ensembl version 112.","3.19","ASM359739v1","ensembl","http://www.ensembl.org","112","Chelonoidis abingdonii","106734",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v112/EnsDb.Cabingdonii.v112.sqlite","EnsDb.Cabingdonii.v112.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:112"
"Ensembl 112 EnsDb for Colobus angolensis palliatus","Gene and protein annotations for Colobus angolensis palliatus based on Ensembl version 112.","3.19","Cang.pa_1.0","ensembl","http://www.ensembl.org","112","Colobus angolensis palliatus","336983",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v112/EnsDb.Cangolensis_palliatus.v112.sqlite","EnsDb.Cangolensis_palliatus.v112.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:112"
"Ensembl 112 EnsDb for Cavia aperea","Gene and protein annotations for Cavia aperea based on Ensembl version 112.","3.19","CavAp1.0","ensembl","http://www.ensembl.org","112","Cavia aperea","37548",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v112/EnsDb.Caperea.v112.sqlite","EnsDb.Caperea.v112.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:112"
"Ensembl 112 EnsDb for Cercocebus atys","Gene and protein annotations for Cercocebus atys based on Ensembl version 112.","3.19","Caty_1.0","ensembl","http://www.ensembl.org","112","Cercocebus atys","9531",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v112/EnsDb.Catys.v112.sqlite","EnsDb.Catys.v112.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:112"
"Ensembl 112 EnsDb for Carassius auratus","Gene and protein annotations for Carassius auratus based on Ensembl version 112.","3.19","ASM336829v1","ensembl","http://www.ensembl.org","112","Carassius auratus","7957",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v112/EnsDb.Cauratus.v112.sqlite","EnsDb.Cauratus.v112.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:112"
"Ensembl 112 EnsDb for Cyanistes caeruleus","Gene and protein annotations for Cyanistes caeruleus based on Ensembl version 112.","3.19","cyaCae2","ensembl","http://www.ensembl.org","112","Cyanistes caeruleus","156563",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v112/EnsDb.Ccaeruleus.v112.sqlite","EnsDb.Ccaeruleus.v112.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:112"
"Ensembl 112 EnsDb for Castor canadensis","Gene and protein annotations for Castor canadensis based on Ensembl version 112.","3.19","C.can_genome_v1.0","ensembl","http://www.ensembl.org","112","Castor canadensis","51338",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v112/EnsDb.Ccanadensis.v112.sqlite","EnsDb.Ccanadensis.v112.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:112"
"Ensembl 112 EnsDb for Cyprinus carpio carpio","Gene and protein annotations for Cyprinus carpio carpio based on Ensembl version 112.","3.19","Cypcar_WagV4.0","ensembl","http://www.ensembl.org","112","Cyprinus carpio carpio","630221",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v112/EnsDb.Ccarpio_carpio.v112.sqlite","EnsDb.Ccarpio_carpio.v112.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:112"
"Ensembl 112 EnsDb for Cyprinus carpio","Gene and protein annotations for Cyprinus carpio based on Ensembl version 112.","3.19","German_Mirror_carp_1.0","ensembl","http://www.ensembl.org","112","Cyprinus carpio","7962",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v112/EnsDb.Ccarpio_germanmirror.v112.sqlite","EnsDb.Ccarpio_germanmirror.v112.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:112"
"Ensembl 112 EnsDb for Cyprinus carpio","Gene and protein annotations for Cyprinus carpio based on Ensembl version 112.","3.19","Hebao_red_carp_1.0","ensembl","http://www.ensembl.org","112","Cyprinus carpio","7962",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v112/EnsDb.Ccarpio_hebaored.v112.sqlite","EnsDb.Ccarpio_hebaored.v112.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:112"
"Ensembl 112 EnsDb for Cyprinus carpio","Gene and protein annotations for Cyprinus carpio based on Ensembl version 112.","3.19","Hunaghe_carp_2.0","ensembl","http://www.ensembl.org","112","Cyprinus carpio","7962",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v112/EnsDb.Ccarpio_huanghe.v112.sqlite","EnsDb.Ccarpio_huanghe.v112.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:112"
"Ensembl 112 EnsDb for Camelus dromedarius","Gene and protein annotations for Camelus dromedarius based on Ensembl version 112.","3.19","CamDro2","ensembl","http://www.ensembl.org","112","Camelus dromedarius","9838",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v112/EnsDb.Cdromedarius.v112.sqlite","EnsDb.Cdromedarius.v112.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:112"
"Ensembl 112 EnsDb for Caenorhabditis elegans","Gene and protein annotations for Caenorhabditis elegans based on Ensembl version 112.","3.19","WBcel235","ensembl","http://www.ensembl.org","112","Caenorhabditis elegans","6239",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v112/EnsDb.Celegans.v112.sqlite","EnsDb.Celegans.v112.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:112"
"Ensembl 112 EnsDb for Cottoperca gobio","Gene and protein annotations for Cottoperca gobio based on Ensembl version 112.","3.19","fCotGob3.1","ensembl","http://www.ensembl.org","112","Cottoperca gobio","56716",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v112/EnsDb.Cgobio.v112.sqlite","EnsDb.Cgobio.v112.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:112"
"Ensembl 112 EnsDb for Cricetulus griseus","Gene and protein annotations for Cricetulus griseus based on Ensembl version 112.","3.19","CHOK1GS_HDv1","ensembl","http://www.ensembl.org","112","Cricetulus griseus","10029",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v112/EnsDb.Cgriseus_chok1gshd.v112.sqlite","EnsDb.Cgriseus_chok1gshd.v112.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:112"
"Ensembl 112 EnsDb for Cricetulus griseus","Gene and protein annotations for Cricetulus griseus based on Ensembl version 112.","3.19","CriGri_1.0","ensembl","http://www.ensembl.org","112","Cricetulus griseus","10029",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v112/EnsDb.Cgriseus_crigri.v112.sqlite","EnsDb.Cgriseus_crigri.v112.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:112"
"Ensembl 112 EnsDb for Cricetulus griseus","Gene and protein annotations for Cricetulus griseus based on Ensembl version 112.","3.19","CriGri-PICRH-1.0","ensembl","http://www.ensembl.org","112","Cricetulus griseus","10029",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v112/EnsDb.Cgriseus_picr.v112.sqlite","EnsDb.Cgriseus_picr.v112.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:112"
"Ensembl 112 EnsDb for Cervus hanglu yarkandensis","Gene and protein annotations for Cervus hanglu yarkandensis based on Ensembl version 112.","3.19","CEY_v1","ensembl","http://www.ensembl.org","112","Cervus hanglu yarkandensis","84702",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v112/EnsDb.Changlu_yarkandensis.v112.sqlite","EnsDb.Changlu_yarkandensis.v112.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:112"
"Ensembl 112 EnsDb for Clupea harengus","Gene and protein annotations for Clupea harengus based on Ensembl version 112.","3.19","Ch_v2.0.2v2","ensembl","http://www.ensembl.org","112","Clupea harengus","7950",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v112/EnsDb.Charengus.v112.sqlite","EnsDb.Charengus.v112.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:112"
"Ensembl 112 EnsDb for Capra hircus","Gene and protein annotations for Capra hircus based on Ensembl version 112.","3.19","CVASU_BBG_1.0","ensembl","http://www.ensembl.org","112","Capra hircus","9925",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v112/EnsDb.Chircus_blackbengal.v112.sqlite","EnsDb.Chircus_blackbengal.v112.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:112"
"Ensembl 112 EnsDb for Capra hircus","Gene and protein annotations for Capra hircus based on Ensembl version 112.","3.19","ARS1","ensembl","http://www.ensembl.org","112","Capra hircus","9925",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v112/EnsDb.Chircus.v112.sqlite","EnsDb.Chircus.v112.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:112"
"Ensembl 112 EnsDb for Choloepus hoffmanni","Gene and protein annotations for Choloepus hoffmanni based on Ensembl version 112.","3.19","choHof1","ensembl","http://www.ensembl.org","112","Choloepus hoffmanni","9358",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v112/EnsDb.Choffmanni.v112.sqlite","EnsDb.Choffmanni.v112.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:112"
"Ensembl 112 EnsDb for Cebus imitator","Gene and protein annotations for Cebus imitator based on Ensembl version 112.","3.19","Cebus_imitator-1.0","ensembl","http://www.ensembl.org","112","Cebus imitator","2715852",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v112/EnsDb.Cimitator.v112.sqlite","EnsDb.Cimitator.v112.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:112"
"Ensembl 112 EnsDb for Ciona intestinalis","Gene and protein annotations for Ciona intestinalis based on Ensembl version 112.","3.19","KH","ensembl","http://www.ensembl.org","112","Ciona intestinalis","7719",TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v112/EnsDb.Cintestinalis.v112.sqlite","EnsDb.Cintestinalis.v112.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:112"
