"Title","Description","BiocVersion","Genome","SourceType","SourceUrl","SourceVersion","Species","TaxonomyId","Coordinate_1_based","DataProvider","Maintainer","RDataClass","DispatchClass","RDataPath","ResourceName","Tags"
"Ensembl 98 EnsDb for Amphiprion percula","Gene and protein annotations for Amphiprion percula based on Ensembl version 98.",3.9,"Nemo_v1","ensembl","http://www.ensembl.org",98,"Amphiprion percula",161767,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v98/EnsDb.Apercula.v98.sqlite","EnsDb.Apercula.v98.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:98"
"Ensembl 98 EnsDb for Acanthochromis polyacanthus","Gene and protein annotations for Acanthochromis polyacanthus based on Ensembl version 98.",3.9,"ASM210954v1","ensembl","http://www.ensembl.org",98,"Acanthochromis polyacanthus",80966,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v98/EnsDb.Apolyacanthus.v98.sqlite","EnsDb.Apolyacanthus.v98.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:98"
"Ensembl 98 EnsDb for Apteryx rowi","Gene and protein annotations for Apteryx rowi based on Ensembl version 98.",3.9,"aptRow1","ensembl","http://www.ensembl.org",98,"Apteryx rowi",308060,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v98/EnsDb.Arowi.v98.sqlite","EnsDb.Arowi.v98.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:98"
"Ensembl 98 EnsDb for Anabas testudineus","Gene and protein annotations for Anabas testudineus based on Ensembl version 98.",3.9,"fAnaTes1.1","ensembl","http://www.ensembl.org",98,"Anabas testudineus",64144,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v98/EnsDb.Atestudineus.v98.sqlite","EnsDb.Atestudineus.v98.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:98"
"Ensembl 98 EnsDb for Bos mutus","Gene and protein annotations for Bos mutus based on Ensembl version 98.",3.9,"BosGru_v2.0","ensembl","http://www.ensembl.org",98,"Bos mutus",72004,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v98/EnsDb.Bmutus.v98.sqlite","EnsDb.Bmutus.v98.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:98"
"Ensembl 98 EnsDb for Betta splendens","Gene and protein annotations for Betta splendens based on Ensembl version 98.",3.9,"fBetSpl5.2","ensembl","http://www.ensembl.org",98,"Betta splendens",158456,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v98/EnsDb.Bsplendens.v98.sqlite","EnsDb.Bsplendens.v98.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:98"
"Ensembl 98 EnsDb for Bos taurus","Gene and protein annotations for Bos taurus based on Ensembl version 98.",3.9,"ARS-UCD1.2","ensembl","http://www.ensembl.org",98,"Bos taurus",9913,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v98/EnsDb.Btaurus.v98.sqlite","EnsDb.Btaurus.v98.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:98"
"Ensembl 98 EnsDb for Chelonoidis abingdonii","Gene and protein annotations for Chelonoidis abingdonii based on Ensembl version 98.",3.9,"ASM359739v1","ensembl","http://www.ensembl.org",98,"Chelonoidis abingdonii",106734,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v98/EnsDb.Cabingdonii.v98.sqlite","EnsDb.Cabingdonii.v98.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:98"
"Ensembl 98 EnsDb for Cavia aperea","Gene and protein annotations for Cavia aperea based on Ensembl version 98.",3.9,"CavAp1.0","ensembl","http://www.ensembl.org",98,"Cavia aperea",37548,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v98/EnsDb.Caperea.v98.sqlite","EnsDb.Caperea.v98.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:98"
"Ensembl 98 EnsDb for Cercocebus atys","Gene and protein annotations for Cercocebus atys based on Ensembl version 98.",3.9,"Caty_1.0","ensembl","http://www.ensembl.org",98,"Cercocebus atys",9531,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v98/EnsDb.Catys.v98.sqlite","EnsDb.Catys.v98.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:98"
"Ensembl 98 EnsDb for Cyanistes caeruleus","Gene and protein annotations for Cyanistes caeruleus based on Ensembl version 98.",3.9,"cyaCae2","ensembl","http://www.ensembl.org",98,"Cyanistes caeruleus",156563,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v98/EnsDb.Ccaeruleus.v98.sqlite","EnsDb.Ccaeruleus.v98.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:98"
"Ensembl 98 EnsDb for Castor canadensis","Gene and protein annotations for Castor canadensis based on Ensembl version 98.",3.9,"C.can_genome_v1.0","ensembl","http://www.ensembl.org",98,"Castor canadensis",51338,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v98/EnsDb.Ccanadensis.v98.sqlite","EnsDb.Ccanadensis.v98.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:98"
"Ensembl 98 EnsDb for Cebus capucinus imitator","Gene and protein annotations for Cebus capucinus imitator based on Ensembl version 98.",3.9,"Cebus_imitator-1.0","ensembl","http://www.ensembl.org",98,"Cebus capucinus imitator",2715852,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v98/EnsDb.Ccapucinus.v98.sqlite","EnsDb.Ccapucinus.v98.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:98"
"Ensembl 98 EnsDb for Caenorhabditis elegans","Gene and protein annotations for Caenorhabditis elegans based on Ensembl version 98.",3.9,"WBcel235","ensembl","http://www.ensembl.org",98,"Caenorhabditis elegans",6239,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v98/EnsDb.Celegans.v98.sqlite","EnsDb.Celegans.v98.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:98"
"Ensembl 98 EnsDb for Cottoperca gobio","Gene and protein annotations for Cottoperca gobio based on Ensembl version 98.",3.9,"fCotGob3.1","ensembl","http://www.ensembl.org",98,"Cottoperca gobio",56716,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v98/EnsDb.Cgobio.v98.sqlite","EnsDb.Cgobio.v98.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:98"
"Ensembl 98 EnsDb for Clupea harengus","Gene and protein annotations for Clupea harengus based on Ensembl version 98.",3.9,"Ch_v2.0.2","ensembl","http://www.ensembl.org",98,"Clupea harengus",7950,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v98/EnsDb.Charengus.v98.sqlite","EnsDb.Charengus.v98.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:98"
"Ensembl 98 EnsDb for Capra hircus","Gene and protein annotations for Capra hircus based on Ensembl version 98.",3.9,"ARS1","ensembl","http://www.ensembl.org",98,"Capra hircus",9925,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v98/EnsDb.Chircus.v98.sqlite","EnsDb.Chircus.v98.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:98"
"Ensembl 98 EnsDb for Choloepus hoffmanni","Gene and protein annotations for Choloepus hoffmanni based on Ensembl version 98.",3.9,"choHof1","ensembl","http://www.ensembl.org",98,"Choloepus hoffmanni",9358,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v98/EnsDb.Choffmanni.v98.sqlite","EnsDb.Choffmanni.v98.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:98"
"Ensembl 98 EnsDb for Ciona intestinalis","Gene and protein annotations for Ciona intestinalis based on Ensembl version 98.",3.9,"KH","ensembl","http://www.ensembl.org",98,"Ciona intestinalis",7719,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v98/EnsDb.Cintestinalis.v98.sqlite","EnsDb.Cintestinalis.v98.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:98"
"Ensembl 98 EnsDb for Callithrix jacchus","Gene and protein annotations for Callithrix jacchus based on Ensembl version 98.",3.9,"ASM275486v1","ensembl","http://www.ensembl.org",98,"Callithrix jacchus",9483,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v98/EnsDb.Cjacchus.v98.sqlite","EnsDb.Cjacchus.v98.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:98"
"Ensembl 98 EnsDb for Coturnix japonica","Gene and protein annotations for Coturnix japonica based on Ensembl version 98.",3.9,"Coturnix_japonica_2.0","ensembl","http://www.ensembl.org",98,"Coturnix japonica",93934,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v98/EnsDb.Cjaponica.v98.sqlite","EnsDb.Cjaponica.v98.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:98"
"Ensembl 98 EnsDb for Chinchilla lanigera","Gene and protein annotations for Chinchilla lanigera based on Ensembl version 98.",3.9,"ChiLan1.0","ensembl","http://www.ensembl.org",98,"Chinchilla lanigera",34839,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v98/EnsDb.Clanigera.v98.sqlite","EnsDb.Clanigera.v98.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:98"
"Ensembl 98 EnsDb for Canis lupus familiaris","Gene and protein annotations for Canis lupus familiaris based on Ensembl version 98.",3.9,"CanFam3.1","ensembl","http://www.ensembl.org",98,"Canis lupus familiaris",9615,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v98/EnsDb.Clupus.v98.sqlite","EnsDb.Clupus.v98.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:98"
"Ensembl 98 EnsDb for Callorhinchus milii","Gene and protein annotations for Callorhinchus milii based on Ensembl version 98.",3.9,"Callorhinchus_milii-6.1.3","ensembl","http://www.ensembl.org",98,"Callorhinchus milii",7868,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v98/EnsDb.Cmilii.v98.sqlite","EnsDb.Cmilii.v98.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:98"
"Ensembl 98 EnsDb for Cavia porcellus","Gene and protein annotations for Cavia porcellus based on Ensembl version 98.",3.9,"Cavpor3.0","ensembl","http://www.ensembl.org",98,"Cavia porcellus",10141,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v98/EnsDb.Cporcellus.v98.sqlite","EnsDb.Cporcellus.v98.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:98"
"Ensembl 98 EnsDb for Crocodylus porosus","Gene and protein annotations for Crocodylus porosus based on Ensembl version 98.",3.9,"CroPor_comp1","ensembl","http://www.ensembl.org",98,"Crocodylus porosus",8502,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v98/EnsDb.Cporosus.v98.sqlite","EnsDb.Cporosus.v98.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:98"
"Ensembl 98 EnsDb for Calidris pugnax","Gene and protein annotations for Calidris pugnax based on Ensembl version 98.",3.9,"ASM143184v1","ensembl","http://www.ensembl.org",98,"Calidris pugnax",198806,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v98/EnsDb.Cpugnax.v98.sqlite","EnsDb.Cpugnax.v98.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:98"
"Ensembl 98 EnsDb for Calidris pygmaea","Gene and protein annotations for Calidris pygmaea based on Ensembl version 98.",3.9,"ASM369795v1","ensembl","http://www.ensembl.org",98,"Calidris pygmaea",425635,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v98/EnsDb.Cpygmaea.v98.sqlite","EnsDb.Cpygmaea.v98.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:98"
"Ensembl 98 EnsDb for Chlorocebus sabaeus","Gene and protein annotations for Chlorocebus sabaeus based on Ensembl version 98.",3.9,"ChlSab1.1","ensembl","http://www.ensembl.org",98,"Chlorocebus sabaeus",60711,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v98/EnsDb.Csabaeus.v98.sqlite","EnsDb.Csabaeus.v98.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:98"
"Ensembl 98 EnsDb for Ciona savignyi","Gene and protein annotations for Ciona savignyi based on Ensembl version 98.",3.9,"CSAV2.0","ensembl","http://www.ensembl.org",98,"Ciona savignyi",51511,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v98/EnsDb.Csavignyi.v98.sqlite","EnsDb.Csavignyi.v98.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:98"
"Ensembl 98 EnsDb for Cynoglossus semilaevis","Gene and protein annotations for Cynoglossus semilaevis based on Ensembl version 98.",3.9,"Cse_v1.0","ensembl","http://www.ensembl.org",98,"Cynoglossus semilaevis",244447,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v98/EnsDb.Csemilaevis.v98.sqlite","EnsDb.Csemilaevis.v98.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:98"
"Ensembl 98 EnsDb for Carlito syrichta","Gene and protein annotations for Carlito syrichta based on Ensembl version 98.",3.9,"Tarsius_syrichta-2.0.1","ensembl","http://www.ensembl.org",98,"Carlito syrichta",1868482,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v98/EnsDb.Csyrichta.v98.sqlite","EnsDb.Csyrichta.v98.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:98"
"Ensembl 98 EnsDb for Cyprinodon variegatus","Gene and protein annotations for Cyprinodon variegatus based on Ensembl version 98.",3.9,"C_variegatus-1.0","ensembl","http://www.ensembl.org",98,"Cyprinodon variegatus",28743,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v98/EnsDb.Cvariegatus.v98.sqlite","EnsDb.Cvariegatus.v98.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:98"
"Ensembl 98 EnsDb for Denticeps clupeoides","Gene and protein annotations for Denticeps clupeoides based on Ensembl version 98.",3.9,"fDenClu1.1","ensembl","http://www.ensembl.org",98,"Denticeps clupeoides",299321,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v98/EnsDb.Dclupeoides.v98.sqlite","EnsDb.Dclupeoides.v98.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:98"
"Ensembl 98 EnsDb for Drosophila melanogaster","Gene and protein annotations for Drosophila melanogaster based on Ensembl version 98.",3.9,"BDGP6.22","ensembl","http://www.ensembl.org",98,"Drosophila melanogaster",7227,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v98/EnsDb.Dmelanogaster.v98.sqlite","EnsDb.Dmelanogaster.v98.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:98"
"Ensembl 98 EnsDb for Dromaius novaehollandiae","Gene and protein annotations for Dromaius novaehollandiae based on Ensembl version 98.",3.9,"droNov1","ensembl","http://www.ensembl.org",98,"Dromaius novaehollandiae",8790,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v98/EnsDb.Dnovaehollandiae.v98.sqlite","EnsDb.Dnovaehollandiae.v98.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:98"
"Ensembl 98 EnsDb for Dasypus novemcinctus","Gene and protein annotations for Dasypus novemcinctus based on Ensembl version 98.",3.9,"Dasnov3.0","ensembl","http://www.ensembl.org",98,"Dasypus novemcinctus",9361,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v98/EnsDb.Dnovemcinctus.v98.sqlite","EnsDb.Dnovemcinctus.v98.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:98"
"Ensembl 98 EnsDb for Dipodomys ordii","Gene and protein annotations for Dipodomys ordii based on Ensembl version 98.",3.9,"Dord_2.0","ensembl","http://www.ensembl.org",98,"Dipodomys ordii",10020,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v98/EnsDb.Dordii.v98.sqlite","EnsDb.Dordii.v98.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:98"
"Ensembl 98 EnsDb for Danio rerio","Gene and protein annotations for Danio rerio based on Ensembl version 98.",3.9,"GRCz11","ensembl","http://www.ensembl.org",98,"Danio rerio",7955,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v98/EnsDb.Drerio.v98.sqlite","EnsDb.Drerio.v98.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:98"
"Ensembl 98 EnsDb for Eptatretus burgeri","Gene and protein annotations for Eptatretus burgeri based on Ensembl version 98.",3.9,"Eburgeri_3.2","ensembl","http://www.ensembl.org",98,"Eptatretus burgeri",7764,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v98/EnsDb.Eburgeri.v98.sqlite","EnsDb.Eburgeri.v98.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:98"
"Ensembl 98 EnsDb for Equus caballus","Gene and protein annotations for Equus caballus based on Ensembl version 98.",3.9,"EquCab3.0","ensembl","http://www.ensembl.org",98,"Equus caballus",9796,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v98/EnsDb.Ecaballus.v98.sqlite","EnsDb.Ecaballus.v98.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:98"
"Ensembl 98 EnsDb for Erpetoichthys calabaricus","Gene and protein annotations for Erpetoichthys calabaricus based on Ensembl version 98.",3.9,"fErpCal1.1","ensembl","http://www.ensembl.org",98,"Erpetoichthys calabaricus",27687,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v98/EnsDb.Ecalabaricus.v98.sqlite","EnsDb.Ecalabaricus.v98.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:98"
"Ensembl 98 EnsDb for Electrophorus electricus","Gene and protein annotations for Electrophorus electricus based on Ensembl version 98.",3.9,"Ee_SOAP_WITH_SSPACE","ensembl","http://www.ensembl.org",98,"Electrophorus electricus",8005,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v98/EnsDb.Eelectricus.v98.sqlite","EnsDb.Eelectricus.v98.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:98"
"Ensembl 98 EnsDb for Erinaceus europaeus","Gene and protein annotations for Erinaceus europaeus based on Ensembl version 98.",3.9,"HEDGEHOG","ensembl","http://www.ensembl.org",98,"Erinaceus europaeus",9365,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v98/EnsDb.Eeuropaeus.v98.sqlite","EnsDb.Eeuropaeus.v98.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:98"
"Ensembl 98 EnsDb for Esox lucius","Gene and protein annotations for Esox lucius based on Ensembl version 98.",3.9,"Eluc_V3","ensembl","http://www.ensembl.org",98,"Esox lucius",8010,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v98/EnsDb.Elucius.v98.sqlite","EnsDb.Elucius.v98.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:98"
"Ensembl 98 EnsDb for Echinops telfairi","Gene and protein annotations for Echinops telfairi based on Ensembl version 98.",3.9,"TENREC","ensembl","http://www.ensembl.org",98,"Echinops telfairi",9371,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v98/EnsDb.Etelfairi.v98.sqlite","EnsDb.Etelfairi.v98.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:98"
"Ensembl 98 EnsDb for Ficedula albicollis","Gene and protein annotations for Ficedula albicollis based on Ensembl version 98.",3.9,"FicAlb_1.4","ensembl","http://www.ensembl.org",98,"Ficedula albicollis",59894,TRUE,"Ensembl","Johannes Rainer <johannes.rainer@eurac.edu>","EnsDb","EnsDb","AHEnsDbs/v98/EnsDb.Falbicollis.v98.sqlite","EnsDb.Falbicollis.v98.sqlite","EnsDb:Ensembl:Gene:Transcript:Protein:Annotation:98"
